,borough,geographical_district,admin_district,ats_code,location_name,grade_level,bldg_id,bldg_name,ownership,room_number,square_feet,room_function,shared_with_other_schools,inside_v_outside,space_used_for_any_other_purpose_beside_pe
864,Manhattan,3,3,03M452,P.S. 452,Elementary,M191,P.S. 191 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"17,257",OUTDOOR YARD,N,Outside,N
865,Manhattan,2,3,03M479,Beacon High School,High school,M912,BEACON HIGH SCHOOL - MANHATTAN,DOE Owned,226,"2,200",AUXILIARY EXERCISE ROOM,Y,Inside,N
866,Manhattan,2,3,03M479,Beacon High School,High school,M912,BEACON HIGH SCHOOL - MANHATTAN,DOE Owned,608,"2,613",DANCE ROOM,Y,Inside,N
867,Manhattan,2,3,03M479,Beacon High School,High school,M912,BEACON HIGH SCHOOL - MANHATTAN,DOE Owned,611,510,AUXILIARY EXERCISE ROOM,Y,Inside,N
868,Manhattan,2,3,03M479,Beacon High School,High school,M912,BEACON HIGH SCHOOL - MANHATTAN,DOE Owned,702,"6,324",GYMNASIUM,Y,Inside,N
869,Manhattan,2,3,03M479,Beacon High School,High school,M912,BEACON HIGH SCHOOL - MANHATTAN,DOE Owned,C08,196,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
870,Manhattan,2,3,03M479,Beacon High School,High school,M912,BEACON HIGH SCHOOL - MANHATTAN,DOE Owned,C08A,128,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
871,Manhattan,2,3,03M479,Beacon High School,High school,M912,BEACON HIGH SCHOOL - MANHATTAN,DOE Owned,C08B,120,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
872,Manhattan,3,3,03M485,Fiorello H. LaGuardia High School of Music & Art and Performing Arts,High school,M485,FIORELLO LAGUARDIA HS - MANHATTAN,DOE Owned,308,"8,585",GYMNASIUM,N,Inside,N
873,Manhattan,3,3,03M485,Fiorello H. LaGuardia High School of Music & Art and Performing Arts,High school,M485,FIORELLO LAGUARDIA HS - MANHATTAN,DOE Owned,806,"2,200",DANCE ROOM,N,Inside,N
874,Manhattan,3,3,03M485,Fiorello H. LaGuardia High School of Music & Art and Performing Arts,High school,M485,FIORELLO LAGUARDIA HS - MANHATTAN,DOE Owned,808,"2,100",DANCE ROOM,N,Inside,N
875,Manhattan,3,3,03M485,Fiorello H. LaGuardia High School of Music & Art and Performing Arts,High school,M485,FIORELLO LAGUARDIA HS - MANHATTAN,DOE Owned,838,"2,200",DANCE ROOM,N,Inside,N
876,Manhattan,3,3,03M485,Fiorello H. LaGuardia High School of Music & Art and Performing Arts,High school,M485,FIORELLO LAGUARDIA HS - MANHATTAN,DOE Owned,840,"2,100",DANCE ROOM,N,Inside,N
877,Manhattan,3,3,03M485,Fiorello H. LaGuardia High School of Music & Art and Performing Arts,High school,M485,FIORELLO LAGUARDIA HS - MANHATTAN,DOE Owned,857,744,DANCE ROOM,N,Inside,N
878,Manhattan,3,3,03M485,Fiorello H. LaGuardia High School of Music & Art and Performing Arts,High school,M485,FIORELLO LAGUARDIA HS - MANHATTAN,DOE Owned,343/345,"1,450",WEIGHT ROOM,N,Inside,N
879,Manhattan,3,3,03M492,"High School for Law, Advocacy and Community Justice",High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,192,"2,880",MULTI-PURPOSE CLASSROOM,Y,Inside,Y
880,Manhattan,3,3,03M492,"High School for Law, Advocacy and Community Justice",High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,200,"1,550",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
881,Manhattan,3,3,03M492,"High School for Law, Advocacy and Community Justice",High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,225C,725,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
882,Manhattan,3,3,03M492,"High School for Law, Advocacy and Community Justice",High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,235C,609,MULTI-PURPOSE ROOM,Y,Inside,Y
883,Manhattan,3,3,03M492,"High School for Law, Advocacy and Community Justice",High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,G10,"1,716",SWIMMING POOL,Y,Inside,N
884,Manhattan,3,3,03M492,"High School for Law, Advocacy and Community Justice",High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,G1E,"1,210",WEIGHT ROOM,Y,Inside,N
885,Manhattan,3,3,03M492,"High School for Law, Advocacy and Community Justice",High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,G9,"1,210",DANCE ROOM,Y,Inside,N
886,Manhattan,3,3,03M492,"High School for Law, Advocacy and Community Justice",High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,GYM-1,"4,559",GYMNASIUM,Y,Inside,N
887,Manhattan,3,3,03M492,"High School for Law, Advocacy and Community Justice",High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,GYM-2,"8,827",GYMNASIUM,Y,Inside,N
888,Manhattan,3,3,03M494,High School of Arts and Technology,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,192,"2,880",MULTI-PURPOSE CLASSROOM,Y,Inside,Y
889,Manhattan,3,3,03M494,High School of Arts and Technology,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,200,"1,550",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
890,Manhattan,3,3,03M494,High School of Arts and Technology,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,225C,725,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
891,Manhattan,3,3,03M494,High School of Arts and Technology,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,235C,609,MULTI-PURPOSE ROOM,Y,Inside,Y
892,Manhattan,3,3,03M494,High School of Arts and Technology,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,G10,"1,716",SWIMMING POOL,Y,Inside,N
893,Manhattan,3,3,03M494,High School of Arts and Technology,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,G1E,"1,210",WEIGHT ROOM,Y,Inside,N
894,Manhattan,3,3,03M494,High School of Arts and Technology,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,G9,"1,210",DANCE ROOM,Y,Inside,N
895,Manhattan,3,3,03M494,High School of Arts and Technology,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,GYM-1,"4,559",GYMNASIUM,Y,Inside,N
896,Manhattan,3,3,03M494,High School of Arts and Technology,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,GYM-2,"8,827",GYMNASIUM,Y,Inside,N
897,Manhattan,3,3,03M505,Edward A. Reynolds West Side High School,High school,M506,EDWARD A. REYNOLDS WEST SIDE HS-M,DOE Owned,B19,522,WEIGHT ROOM,N,Inside,N
898,Manhattan,3,3,03M505,Edward A. Reynolds West Side High School,High school,M506,EDWARD A. REYNOLDS WEST SIDE HS-M,DOE Owned,GYM,"7,254",GYMNASIUM,N,Inside,N
899,Manhattan,3,3,03M541,Manhattan / Hunter Science High School,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,192,"2,880",MULTI-PURPOSE CLASSROOM,Y,Inside,Y
900,Manhattan,3,3,03M541,Manhattan / Hunter Science High School,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,200,"1,550",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
901,Manhattan,3,3,03M541,Manhattan / Hunter Science High School,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,225C,725,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
902,Manhattan,3,3,03M541,Manhattan / Hunter Science High School,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,235C,609,MULTI-PURPOSE ROOM,Y,Inside,Y
903,Manhattan,3,3,03M541,Manhattan / Hunter Science High School,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,G10,"1,716",SWIMMING POOL,Y,Inside,N
904,Manhattan,3,3,03M541,Manhattan / Hunter Science High School,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,G1E,"1,210",WEIGHT ROOM,Y,Inside,N
905,Manhattan,3,3,03M541,Manhattan / Hunter Science High School,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,G9,"1,210",DANCE ROOM,Y,Inside,N
906,Manhattan,3,3,03M541,Manhattan / Hunter Science High School,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,GYM-1,"4,559",GYMNASIUM,Y,Inside,N
907,Manhattan,3,3,03M541,Manhattan / Hunter Science High School,High school,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,GYM-2,"8,827",GYMNASIUM,Y,Inside,N
908,Manhattan,3,3,03M859,Special Music School,K-12 all grades,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,192,"2,880",MULTI-PURPOSE CLASSROOM,Y,Inside,Y
909,Manhattan,3,3,03M859,Special Music School,K-12 all grades,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,200,"1,550",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
910,Manhattan,3,3,03M859,Special Music School,K-12 all grades,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,225C,725,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
911,Manhattan,3,3,03M859,Special Music School,K-12 all grades,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,235C,609,MULTI-PURPOSE ROOM,Y,Inside,Y
912,Manhattan,3,3,03M859,Special Music School,K-12 all grades,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,G10,"1,716",SWIMMING POOL,Y,Inside,N
913,Manhattan,3,3,03M859,Special Music School,K-12 all grades,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,G1E,"1,210",WEIGHT ROOM,Y,Inside,N
914,Manhattan,3,3,03M859,Special Music School,K-12 all grades,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,G9,"1,210",DANCE ROOM,Y,Inside,N
915,Manhattan,3,3,03M859,Special Music School,K-12 all grades,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,GYM-1,"4,559",GYMNASIUM,Y,Inside,N
916,Manhattan,3,3,03M859,Special Music School,K-12 all grades,M490,"MARTIN LUTHER KING, JR. HS - M",DOE Owned,GYM-2,"8,827",GYMNASIUM,Y,Inside,N
917,Manhattan,3,3,03M859,Special Music School,K-12 all grades,M932,SPECIAL MUSIC SCHOOL - MANHATTAN,Tax Levy Lease,309,528,DANCE ROOM,N,Inside,N
918,Manhattan,3,3,03M859,Special Music School,K-12 all grades,M932,SPECIAL MUSIC SCHOOL - MANHATTAN,Tax Levy Lease,409,858,DANCE ROOM,N,Inside,N
919,Manhattan,3,3,03M860,Frederick Douglass Academy II Secondary School,Secondary School,M088,I.S. 88 - MANHATTAN,DOE Owned,108,962,DANCE ROOM,Y,Inside,N
920,Manhattan,3,3,03M860,Frederick Douglass Academy II Secondary School,Secondary School,M088,I.S. 88 - MANHATTAN,DOE Owned,500,"2,613",MULTI-PURPOSE CLASSROOM,Y,Inside,Y
921,Manhattan,3,3,03M860,Frederick Douglass Academy II Secondary School,Secondary School,M088,I.S. 88 - MANHATTAN,DOE Owned,1-GYM,"2,409",GYMNASIUM,Y,Inside,N
922,Manhattan,3,3,03M860,Frederick Douglass Academy II Secondary School,Secondary School,M088,I.S. 88 - MANHATTAN,DOE Owned,2-GYM,"7,200",GYMNASIUM,Y,Inside,N
923,Manhattan,3,3,03M860,Frederick Douglass Academy II Secondary School,Secondary School,M088,I.S. 88 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"5,766",OUTDOOR YARD,Y,Outside,N
924,Manhattan,3,3,03M860,Frederick Douglass Academy II Secondary School,Secondary School,M088,I.S. 88 - MANHATTAN,DOE Owned,OUTDOOR YARD 2,"2,082",OUTDOOR YARD,Y,Outside,N
925,Manhattan,3,3,03M860,Frederick Douglass Academy II Secondary School,Secondary School,M088,I.S. 88 - MANHATTAN,DOE Owned,OUTDOOR YARD 3,"1,282",OUTDOOR YARD,Y,Outside,N
926,Manhattan,3,3,03M862,Mott Hall II,Junior High-Intermediate-Middle,M165,P.S. 165 - MANHATTAN,DOE Owned,100,"9,394",GYMNASIUM,Y,Inside,N
927,Manhattan,3,3,03M862,Mott Hall II,Junior High-Intermediate-Middle,M165,P.S. 165 - MANHATTAN,DOE Owned,412,720,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
928,Manhattan,3,3,03M862,Mott Hall II,Junior High-Intermediate-Middle,M165,P.S. 165 - MANHATTAN,DOE Owned,GYM,"4,712",GYMNASIUM,Y,Inside,N
929,Manhattan,3,3,03M862,Mott Hall II,Junior High-Intermediate-Middle,M165,P.S. 165 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"8,491",OUTDOOR YARD,Y,Outside,N
930,Manhattan,3,3,03M862,Mott Hall II,Junior High-Intermediate-Middle,M165,P.S. 165 - MANHATTAN,DOE Owned,OUTDOOR YARD 2,"12,783",OUTDOOR YARD,Y,Outside,N
931,Manhattan,4,4,04M007,P.S. 007 Samuel Stern,K-8,M007,P.S. 7 - MANHATTAN,DOE Owned,210,270,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
932,Manhattan,4,4,04M007,P.S. 007 Samuel Stern,K-8,M007,P.S. 7 - MANHATTAN,DOE Owned,GYM,"3,723",GYMNASIUM,Y,Inside,N
933,Manhattan,4,4,04M007,P.S. 007 Samuel Stern,K-8,M007,P.S. 7 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"17,057",OUTDOOR YARD,Y,Outside,N
934,Manhattan,4,4,04M012,Tag Young Scholars,K-8,M117,J.H.S. 117 - MANHATTAN,DOE Owned,GYM,"7,056",GYMNASIUM,Y,Inside,N
935,Manhattan,4,4,04M012,Tag Young Scholars,K-8,M117,J.H.S. 117 - MANHATTAN,DOE Owned,W126,728,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
936,Manhattan,4,4,04M037,River East Elementary,Elementary,M206,P.S. 206 (TANDEM M112) - MANHATTAN,DOE Owned,134/6,"9,499",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
937,Manhattan,4,4,04M038,P.S. 38 Roberto Clemente,Elementary,M121,P.S. 38 (OLD M121) - MANHATTAN,DOE Owned,133,"3,700",GYMNASIUM,Y,Inside,N
938,Manhattan,4,4,04M038,P.S. 38 Roberto Clemente,Elementary,M121,P.S. 38 (OLD M121) - MANHATTAN,DOE Owned,214,846,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
939,Manhattan,4,4,04M050,P.S. 050 Vito Marcantonio,K-8,M050,P.S. 50 (UDC & ECF) - MANHATTAN,DOE Owned,307,"2,820",DANCE ROOM,Y,Inside,N
940,Manhattan,4,4,04M050,P.S. 050 Vito Marcantonio,K-8,M050,P.S. 50 (UDC & ECF) - MANHATTAN,DOE Owned,205-4,480,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
941,Manhattan,4,4,04M050,P.S. 050 Vito Marcantonio,K-8,M050,P.S. 50 (UDC & ECF) - MANHATTAN,DOE Owned,305F,84,ADAPTIVE PHYSICAL EDUCATION,Y,Inside,N
942,Manhattan,4,4,04M050,P.S. 050 Vito Marcantonio,K-8,M050,P.S. 50 (UDC & ECF) - MANHATTAN,DOE Owned,G11,930,GYMNASIUM,Y,Inside,N
943,Manhattan,4,4,04M050,P.S. 050 Vito Marcantonio,K-8,M050,P.S. 50 (UDC & ECF) - MANHATTAN,DOE Owned,GYM,"3,233",GYMNASIUM,Y,Inside,N
944,Manhattan,4,4,04M050,P.S. 050 Vito Marcantonio,K-8,M050,P.S. 50 (UDC) - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"7,724",OUTDOOR YARD,Y,Outside,N
945,Manhattan,4,4,04M050,P.S. 050 Vito Marcantonio,K-8,M050,P.S. 50 (UDC) - MANHATTAN,DOE Owned,OUTDOOR YARD 2,"25,778",OUTDOOR YARD,Y,Outside,N
946,Manhattan,4,4,04M057,James Weldon Johnson,K-8,M057,P.S. 57 - MANHATTAN,DOE Owned,202,"4,565",GYMNASIUM,N,Inside,N
947,Manhattan,4,4,04M057,James Weldon Johnson,K-8,M057,P.S. 57 - MANHATTAN,DOE Owned,226,234,MULTI-PURPOSE CLASSROOM,N,Inside,Y
948,Manhattan,4,4,04M057,James Weldon Johnson,K-8,M057,P.S. 57 - MANHATTAN,DOE Owned,202A,357,WEIGHT ROOM,N,Inside,N
949,Manhattan,4,4,04M072,The Lexington Academy,K-8,M072,P.S. 72 - MANHATTAN,DOE Owned,211,"1,232",GYMNASIUM,N,Inside,N
950,Manhattan,4,4,04M072,The Lexington Academy,K-8,M072,P.S. 72 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"9,898",OUTDOOR YARD,N,Outside,N
951,Manhattan,4,4,04M083,P.S. 083 Luis Munoz Rivera,Elementary,M083,P.S. 83 - MANHATTAN,DOE Owned,GYM,"4,050",GYMNASIUM,Y,Inside,N
952,Manhattan,4,4,04M083,P.S. 083 Luis Munoz Rivera,Elementary,M083,P.S. 83 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"32,235",OUTDOOR YARD,Y,Outside,N
953,Manhattan,4,4,04M096,P.S. 096 Joseph Lanzetta,K-8,M096,P.S. 96 - MANHATTAN,DOE Owned,313,650,DANCE ROOM,N,Inside,N
954,Manhattan,4,4,04M096,P.S. 096 Joseph Lanzetta,K-8,M096,P.S. 96 - MANHATTAN,DOE Owned,GYM,"4,050",GYMNASIUM,N,Inside,N
955,Manhattan,4,4,04M096,P.S. 096 Joseph Lanzetta,K-8,M096,P.S. 96 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"28,077",OUTDOOR YARD,N,Outside,N
956,Manhattan,4,4,04M102,P.S. 102 Jacques Cartier,Elementary,M102,P.S. 102 - MANHATTAN,DOE Owned,PLAYRM,"1,488",ADAPTIVE PHYSICAL EDUCATION,Y,Inside,N
957,Manhattan,4,4,04M108,P.S. 108 Assemblyman Angelo Del Toro Educational Complex,K-8,M108,P.S. 108 - MANHATTAN,DOE Owned,140,299,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
958,Manhattan,4,4,04M108,P.S. 108 Assemblyman Angelo Del Toro Educational Complex,K-8,M108,P.S. 108 - MANHATTAN,DOE Owned,GYM,"3,975",GYMNASIUM,Y,Inside,N
959,Manhattan,4,4,04M108,P.S. 108 Assemblyman Angelo Del Toro Educational Complex,K-8,M108,P.S. 108 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"1,899",OUTDOOR YARD,Y,Outside,N
960,Manhattan,4,4,04M108,P.S. 108 Assemblyman Angelo Del Toro Educational Complex,K-8,M108,P.S. 108 - MANHATTAN,DOE Owned,OUTDOOR YARD 2,"5,733",OUTDOOR YARD,Y,Outside,N
961,Manhattan,4,4,04M112,P.S. 112 Jose Celso Barbosa,Early Childhood,M112,P.S. 112 (TANDEM M206) - MANHATTAN,DOE Owned,126,690,DANCE ROOM,N,Inside,N
962,Manhattan,4,4,04M112,P.S. 112 Jose Celso Barbosa,Early Childhood,M112,P.S. 112 (TANDEM M206) - MANHATTAN,DOE Owned,127,"3,776",ADAPTIVE PHYSICAL EDUCATION,N,Inside,N
963,Manhattan,4,4,04M112,P.S. 112 Jose Celso Barbosa,Early Childhood,M112,P.S. 112 (TANDEM M206) - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"7,796",OUTDOOR YARD,N,Outside,N
964,Manhattan,4,4,04M146,P.S. 146 Ann M. Short,Elementary,M146,P.S. 146 - MANHATTAN,DOE Owned,118,624,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
965,Manhattan,4,4,04M146,P.S. 146 Ann M. Short,Elementary,M146,P.S. 146 - MANHATTAN,DOE Owned,203,624,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
966,Manhattan,4,4,04M146,P.S. 146 Ann M. Short,Elementary,M146,P.S. 146 - MANHATTAN,DOE Owned,GYM,"3,900",GYMNASIUM,Y,Inside,N
967,Manhattan,4,4,04M146,P.S. 146 Ann M. Short,Elementary,M146,P.S. 146 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"3,009",OUTDOOR YARD,Y,Outside,N
968,Manhattan,4,4,04M155,P.S. 155 William Paca,Elementary,M155,P.S. 155 - MANHATTAN,DOE Owned,121,625,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
969,Manhattan,4,4,04M155,P.S. 155 William Paca,Elementary,M155,P.S. 155 - MANHATTAN,DOE Owned,325/327,"1,400",DANCE ROOM,Y,Inside,N
970,Manhattan,4,4,04M155,P.S. 155 William Paca,Elementary,M155,P.S. 155 - MANHATTAN,DOE Owned,GYM,"3,795",GYMNASIUM,Y,Inside,N
971,Manhattan,4,4,04M155,P.S. 155 William Paca,Elementary,M155,P.S. 155 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"5,808",OUTDOOR YARD,Y,Outside,N
972,Manhattan,4,4,04M171,P.S. 171 Patrick Henry,K-8,M171,P.S. 171 - MANHATTAN,DOE Owned,GYM,"5,355",GYMNASIUM,Y,Inside,N
973,Manhattan,4,4,04M171,P.S. 171 Patrick Henry,K-8,M171,P.S. 171 - MANHATTAN,DOE Owned,OUTDOOR YARD 2,"14,827",OUTDOOR YARD,Y,Outside,N
974,Manhattan,4,4,04M182,The Bilingual Bicultural School,Elementary,M083,P.S. 83 - MANHATTAN,DOE Owned,GYM,"4,050",GYMNASIUM,Y,Inside,N
975,Manhattan,4,4,04M182,The Bilingual Bicultural School,Elementary,M083,P.S. 83 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"32,235",OUTDOOR YARD,Y,Outside,N
976,Manhattan,4,4,04M206,P.S. 206 Jose Celso Barbosa,K-8,M206,P.S. 206 (TANDEM M112) - MANHATTAN,DOE Owned,134/6,"9,499",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
977,Manhattan,4,4,04M224,M.S. 224 Manhattan East School for Arts & Academics,Junior High-Intermediate-Middle,M099,I.S. 99 - MANHATTAN,DOE Owned,414,897,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
978,Manhattan,4,4,04M224,M.S. 224 Manhattan East School for Arts & Academics,Junior High-Intermediate-Middle,M099,I.S. 99 - MANHATTAN,DOE Owned,418,920,DANCE ROOM,Y,Inside,N
979,Manhattan,4,4,04M224,M.S. 224 Manhattan East School for Arts & Academics,Junior High-Intermediate-Middle,M099,I.S. 99 - MANHATTAN,DOE Owned,GYM A,"2,968",GYMNASIUM,Y,Inside,N
980,Manhattan,4,4,04M224,M.S. 224 Manhattan East School for Arts & Academics,Junior High-Intermediate-Middle,M099,I.S. 99 - MANHATTAN,DOE Owned,GYM B,"4,505",GYMNASIUM,Y,Inside,N
981,Manhattan,4,4,04M224,M.S. 224 Manhattan East School for Arts & Academics,Junior High-Intermediate-Middle,M099,I.S. 99 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"24,497",OUTDOOR YARD,Y,Outside,N
982,Manhattan,4,4,04M372,Esperanza Preparatory Academy,Secondary School,M117,J.H.S. 117 - MANHATTAN,DOE Owned,GYM,"7,056",GYMNASIUM,Y,Inside,N
983,Manhattan,4,4,04M372,Esperanza Preparatory Academy,Secondary School,M117,J.H.S. 117 - MANHATTAN,DOE Owned,W126,728,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
984,Manhattan,4,4,04M375,Mosaic Preparatory Academy,Elementary,M101,P.S. 101 - MANHATTAN,DOE Owned,316,667,DANCE ROOM,Y,Inside,N
985,Manhattan,4,4,04M375,Mosaic Preparatory Academy,Elementary,M101,P.S. 101 - MANHATTAN,DOE Owned,328,594,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
986,Manhattan,4,4,04M375,Mosaic Preparatory Academy,Elementary,M101,P.S. 101 - MANHATTAN,DOE Owned,331,483,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
987,Manhattan,4,4,04M375,Mosaic Preparatory Academy,Elementary,M101,P.S. 101 - MANHATTAN,DOE Owned,426,"2,860",GYMNASIUM,Y,Inside,N
988,Manhattan,4,4,04M375,Mosaic Preparatory Academy,Elementary,M101,P.S. 101 - MANHATTAN,DOE Owned,524,264,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
989,Manhattan,4,4,04M375,Mosaic Preparatory Academy,Elementary,M101,P.S. 101 - MANHATTAN,DOE Owned,562,"2,860",GYMNASIUM,Y,Inside,N
990,Manhattan,4,4,04M375,Mosaic Preparatory Academy,Elementary,M101,P.S. 101 - MANHATTAN,DOE Owned,EPLAY,"1,323",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
991,Manhattan,4,4,04M375,Mosaic Preparatory Academy,Elementary,M101,P.S. 101 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"18,553",OUTDOOR YARD,Y,Outside,N
992,Manhattan,4,4,04M375,Mosaic Preparatory Academy,Elementary,M101,P.S. 101 - MANHATTAN,DOE Owned,WPLAY,"1,121",MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
993,Manhattan,5,5,05M046,P.S. 046 Arthur Tappan,K-8,M846,P.S. 46 MINISCHOOL - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"13,972",OUTDOOR YARD,N,Outside,N
994,Manhattan,4,4,04M377,Renaissance School of the Arts,Junior High-Intermediate-Middle,M155,P.S. 155 - MANHATTAN,DOE Owned,121,625,MULTI-PURPOSE NON CLASSROOM,Y,Inside,Y
995,Manhattan,4,4,04M377,Renaissance School of the Arts,Junior High-Intermediate-Middle,M155,P.S. 155 - MANHATTAN,DOE Owned,325/327,"1,400",DANCE ROOM,Y,Inside,N
996,Manhattan,4,4,04M377,Renaissance School of the Arts,Junior High-Intermediate-Middle,M155,P.S. 155 - MANHATTAN,DOE Owned,GYM,"3,795",GYMNASIUM,Y,Inside,N
997,Manhattan,4,4,04M377,Renaissance School of the Arts,Junior High-Intermediate-Middle,M155,P.S. 155 - MANHATTAN,DOE Owned,OUTDOOR YARD 1,"5,808",OUTDOOR YARD,Y,Outside,N
998,Manhattan,4,4,04M406,Global Technology Preparatory,Junior High-Intermediate-Middle,M007,P.S. 7 - MANHATTAN,DOE Owned,210,270,MULTI-PURPOSE CLASSROOM,Y,Inside,Y
999,Manhattan,4,4,04M406,Global Technology Preparatory,Junior High-Intermediate-Middle,M007,P.S. 7 - MANHATTAN,DOE Owned,GYM,"3,723",GYMNASIUM,Y,Inside,N
