,borough,geographical,admin_district,ats_code,location_name,grade_level,building_code,building_name,address,building_ownership,room_no,area,function,is_school_co_located,inside_v_outside,is_the_space_shared,space_used_for_any
914,M,6,6,06M346,Community Health Academy of the Heights,Secondary School,M814,The Community Health Academy Of The Heights - M,504 West 158Th Street,DOE Owned,520,4730.0,Gymnasium,false,Inside,false,False
915,M,6,6,06M348,Washington Heights Expeditionary Learning School,Secondary School,M143,I.S. 143 - Manhattan,511 West 182Nd Street,DOE Owned,139,672.0,Dance Room,true,Inside,true,False
916,M,6,6,06M348,Washington Heights Expeditionary Learning School,Secondary School,M143,I.S. 143 - Manhattan,511 West 182Nd Street,DOE Owned,GYM B,6370.0,Gymnasium,true,Inside,true,False
917,M,6,6,06M348,Washington Heights Expeditionary Learning School,Secondary School,M859,I.S. 143 Minischool - Manhattan,512 West 182 St,DOE Owned,8,560.0,Dance Room,true,Inside,true,False
918,M,6,6,06M348,Washington Heights Expeditionary Learning School,Secondary School,M859,I.S. 143 Minischool - Manhattan,512 West 182 St,DOE Owned,Outdoor Yard 1,4011.0,Outdoor Yard,true,Outdoor,true,False
919,M,6,6,06M349,Harbor Heights,Junior High-Intermediate-Middle,M173,P.S. 173 - Manhattan,306 Fort Washington Avenue,DOE Owned,101,918.0,Dance Room,true,Inside,true,False
920,M,6,6,06M349,Harbor Heights,Junior High-Intermediate-Middle,M173,P.S. 173 - Manhattan,306 Fort Washington Avenue,DOE Owned,300,4452.0,Gymnasium,true,Inside,true,False
921,M,6,6,06M366,Washington Heights Academy,Elementary,M263,Ps/Is 263 - Manhattan,202 Sherman Ave,DOE Owned,C16A,5368.0,Gymnasium/Auditorium,false,Inside,false,True
922,M,6,6,06M368,Hamilton Heights School,Elementary,M153,P.S. 153 - Manhattan,1750 Amsterdam Avenue,DOE Owned,146,1232.0,Dance Room,true,Inside,true,False
923,M,6,6,06M368,Hamilton Heights School,Elementary,M153,P.S. 153 - Manhattan,1750 Amsterdam Avenue,DOE Owned,GYM.,2623.0,Gymnasium,true,Inside,true,False
924,M,6,6,06M368,Hamilton Heights School,Elementary,M153,P.S. 153 - Manhattan,1750 Amsterdam Avenue,DOE Owned,Outdoor Yard 1,3550.0,Outdoor Yard,true,Outdoor,true,False
925,M,6,6,06M423,High School for Excellence and Innovation,High school,M052,I.S. 52 - Manhattan,650 Academy Street,DOE Owned,239,6592.0,Gymnasium,true,Inside,true,False
926,M,6,6,06M423,High School for Excellence and Innovation,High school,M052,I.S. 52 - Manhattan,650 Academy Street,DOE Owned,244B,391.0,Auxiliary Exercise Room,true,Inside,true,False
927,M,6,6,06M423,High School for Excellence and Innovation,High school,M052,I.S. 52 - Manhattan,650 Academy Street,DOE Owned,244C,575.0,Auxiliary Exercise Room,true,Inside,true,False
928,M,6,6,06M423,High School for Excellence and Innovation,High school,M052,I.S. 52 - Manhattan,650 Academy Street,DOE Owned,511,2912.0,Gymnasium,true,Inside,true,False
929,M,6,6,06M462,The College Academy,High school,M465,G. Washington Hs Educ. Campus - M,549 Audubon Avenue,DOE Owned,GYM1,6767.0,Gymnasium,true,Inside,true,False
930,M,6,6,06M462,The College Academy,High school,M465,G. Washington Hs Educ. Campus - M,549 Audubon Avenue,DOE Owned,GYM2,6767.0,Gymnasium,true,Inside,true,False
931,M,6,6,06M462,The College Academy,High school,M465,G. Washington Hs Educ. Campus - M,549 Audubon Avenue,DOE Owned,POOL1,6175.0,Swimming Pool,true,Inside,true,False
932,M,6,6,06M462,The College Academy,High school,M465,G. Washington Hs Educ. Campus - M,549 Audubon Avenue,DOE Owned,POOL2,5130.0,Swimming Pool,true,Inside,true,False
933,M,6,6,06M463,High School for Media and Communications,High school,M465,G. Washington Hs Educ. Campus - M,549 Audubon Avenue,DOE Owned,GYM1,6767.0,Gymnasium,true,Inside,true,False
934,M,6,6,06M463,High School for Media and Communications,High school,M465,G. Washington Hs Educ. Campus - M,549 Audubon Avenue,DOE Owned,GYM2,6767.0,Gymnasium,true,Inside,true,False
935,M,6,6,06M463,High School for Media and Communications,High school,M465,G. Washington Hs Educ. Campus - M,549 Audubon Avenue,DOE Owned,POOL1,6175.0,Swimming Pool,true,Inside,true,False
936,M,6,6,06M463,High School for Media and Communications,High school,M465,G. Washington Hs Educ. Campus - M,549 Audubon Avenue,DOE Owned,POOL2,5130.0,Swimming Pool,true,Inside,true,False
937,M,6,6,06M467,High School for Law and Public Service,High school,M465,G. Washington Hs Educ. Campus - M,549 Audubon Avenue,DOE Owned,GYM1,6767.0,Gymnasium,true,Inside,true,False
938,M,6,6,06M467,High School for Law and Public Service,High school,M465,G. Washington Hs Educ. Campus - M,549 Audubon Avenue,DOE Owned,GYM2,6767.0,Gymnasium,true,Inside,true,False
939,M,6,6,06M467,High School for Law and Public Service,High school,M465,G. Washington Hs Educ. Campus - M,549 Audubon Avenue,DOE Owned,POOL1,6175.0,Swimming Pool,true,Inside,true,False
940,M,6,6,06M467,High School for Law and Public Service,High school,M465,G. Washington Hs Educ. Campus - M,549 Audubon Avenue,DOE Owned,POOL2,5130.0,Swimming Pool,true,Inside,true,False
941,M,6,6,06M468,High School for Health Careers and Sciences,High school,M465,G. Washington Hs Educ. Campus - M,549 Audubon Avenue,DOE Owned,GYM1,6767.0,Gymnasium,true,Inside,true,False
942,M,6,6,06M468,High School for Health Careers and Sciences,High school,M465,G. Washington Hs Educ. Campus - M,549 Audubon Avenue,DOE Owned,GYM2,6767.0,Gymnasium,true,Inside,true,False
943,M,6,6,06M468,High School for Health Careers and Sciences,High school,M465,G. Washington Hs Educ. Campus - M,549 Audubon Avenue,DOE Owned,POOL1,6175.0,Swimming Pool,true,Inside,true,False
944,M,6,6,06M468,High School for Health Careers and Sciences,High school,M465,G. Washington Hs Educ. Campus - M,549 Audubon Avenue,DOE Owned,POOL2,5130.0,Swimming Pool,true,Inside,true,False
945,M,6,6,06M513,Castle Bridge School,Elementary,M128,P.S. 128 - Manhattan,560 West 169 Street,DOE Owned,120,624.0,Dance Room,true,Inside,true,False
946,M,6,6,06M513,Castle Bridge School,Elementary,M128,P.S. 128 - Manhattan,560 West 169 Street,DOE Owned,123,3850.0,Gymnasium,true,Inside,true,False
947,M,6,6,06M513,Castle Bridge School,Elementary,M128,P.S. 128 - Manhattan,560 West 169 Street,DOE Owned,Outdoor Yard 1,3150.0,Outdoor Yard,true,Outdoor,true,False
948,M,6,6,06M513,Castle Bridge School,Elementary,M128,P.S. 128 - Manhattan,560 West 169 Street,DOE Owned,Outdoor Yard 2,3250.0,Outdoor Yard,true,Outdoor,true,False
949,M,6,6,06M528,I.S. 528 Bea Fuller Rodgers School,Junior High-Intermediate-Middle,M528,I.S. 528 - Manhattan,180 Wadsworth Avenue,DOE Owned,206,1302.0,Dance Room,false,Inside,false,False
950,M,6,6,06M540,A. Philip Randolph Campus High School,High school,M540,A. Phillip Randolph Hs - Manhattan,443 West 135 Street,DOE Owned,320,684.0,Weight Room,false,Inside,false,False
951,M,6,6,06M540,A. Philip Randolph Campus High School,High school,M540,A. Phillip Randolph Hs - Manhattan,443 West 135 Street,DOE Owned,320A,1344.0,Weight Room,false,Inside,false,False
952,M,6,6,06M540,A. Philip Randolph Campus High School,High school,M540,A. Phillip Randolph Hs - Manhattan,443 West 135 Street,DOE Owned,404,2052.0,Dance Room,false,Inside,false,False
953,M,6,6,06M540,A. Philip Randolph Campus High School,High school,M540,A. Phillip Randolph Hs - Manhattan,443 West 135 Street,DOE Owned,419,754.0,Weight Room,false,Inside,false,False
954,M,6,6,06M540,A. Philip Randolph Campus High School,High school,M540,A. Phillip Randolph Hs - Manhattan,443 West 135 Street,DOE Owned,477,6615.0,Gymnasium,false,Inside,false,False
955,M,6,6,06M552,Gregorio Luperon High School for Science and Mathematics,High school,M876,Gregorio Luperon Prep. School - M,501 West 165Th Street,DOE Owned,406,6762.0,Gymnasium,false,Inside,false,False
956,X,7,7,07X001,P.S. 001 Courtlandt School,Elementary,X001,P.S. 1 - Bronx,335 East 152 Street,DOE Owned,GYM.,3920.0,Gymnasium,false,Inside,false,False
957,X,7,7,07X001,P.S. 001 Courtlandt School,Elementary,X001,P.S. 1 - Bronx,335 East 152 Street,DOE Owned,Outdoor Yard 1,14162.0,Outdoor Yard,false,Outdoor,false,False
958,X,7,7,07X005,P.S. 5 Port Morris,Elementary,X005,P.S. 5 - Bronx,564 Jackson Avenue,DOE Owned,GYM,3816.0,Gymnasium,false,Inside,false,False
959,X,7,7,07X005,P.S. 5 Port Morris,Elementary,X005,P.S. 5 - Bronx,564 Jackson Avenue,DOE Owned,Outdoor Yard 1,6355.0,Outdoor Yard,false,Outdoor,false,False
960,X,7,7,07X018,P.S. 018 John Peter Zenger,Elementary,X018,P.S. 18 - Bronx,502 Morris Avenue,DOE Owned,GYM,3900.0,Gymnasium,false,Inside,false,False
961,X,7,7,07X018,P.S. 018 John Peter Zenger,Elementary,X018,P.S. 18 - Bronx,502 Morris Avenue,DOE Owned,Outdoor Yard 1,23000.0,Outdoor Yard,false,Outdoor,false,False
962,X,7,7,07X025,P.S. 025 Bilingual School,Elementary,X025,P.S. 25 - Bronx,811 East 149 Street,DOE Owned,GYM,1798.0,Gymnasium,false,Inside,false,False
963,X,7,7,07X025,P.S. 025 Bilingual School,Elementary,X025,P.S. 25 - Bronx,811 East 149 Street,DOE Owned,Outdoor Yard 1,6083.0,Outdoor Yard,false,Outdoor,false,False
964,X,7,7,07X029,P.S./M.S. 029 Melrose School,K-8,X029,P.S. 29 - Bronx,758 Courtlandt Avenue,DOE Owned,B8,600.0,Dance Room,false,Inside,false,False
965,X,7,7,07X029,P.S./M.S. 029 Melrose School,K-8,X029,P.S. 29 - Bronx,758 Courtlandt Avenue,DOE Owned,GYM.,3960.0,Gymnasium,false,Inside,false,False
966,X,7,7,07X029,P.S./M.S. 029 Melrose School,K-8,X029,P.S. 29 - Bronx,758 Courtlandt Avenue,DOE Owned,Outdoor Yard 1,22865.0,Outdoor Yard,false,Outdoor,false,False
967,X,7,7,07X030,P.S. 030 Wilton,Elementary,X030,P.S. 30 - Bronx,510 East 141 Street,DOE Owned,GYM.,3869.0,Gymnasium,true,Inside,true,False
968,X,7,7,07X030,P.S. 030 Wilton,Elementary,X030,P.S. 30 - Bronx,510 East 141 Street,DOE Owned,Outdoor Yard 1,11475.0,Outdoor Yard,true,Outdoor,true,False
969,X,7,7,07X031,P.S./M.S. 031 The William Lloyd Garrison,K-8,X151,I.S. 151 - Bronx,250 East 156 Street,DOE Owned,G.GYM,6500.0,Gymnasium,true,Inside,true,False
970,X,7,7,07X031,P.S./M.S. 031 The William Lloyd Garrison,K-8,X151,I.S. 151 - Bronx,250 East 156 Street,DOE Owned,Outdoor Yard 1,87803.0,Outdoor Yard,true,Outdoor,true,False
971,X,7,7,07X043,P.S. 043 Jonas Bronck,Elementary,X043,P.S. 43 - Bronx,165 Brown Place,DOE Owned,312,798.0,Dance Room,true,Inside,true,False
972,X,7,7,07X043,P.S. 043 Jonas Bronck,Elementary,X043,P.S. 43 - Bronx,165 Brown Place,DOE Owned,401A,902.0,Gymnasium,true,Inside,true,False
973,X,7,7,07X043,P.S. 043 Jonas Bronck,Elementary,X043,P.S. 43 - Bronx,165 Brown Place,DOE Owned,GYM,1536.0,Gymnasium,true,Inside,true,False
974,X,7,7,07X043,P.S. 043 Jonas Bronck,Elementary,X043,P.S. 43 - Bronx,165 Brown Place,DOE Owned,Outdoor Yard 1,9024.0,Outdoor Yard,true,Outdoor,true,False
975,X,7,7,07X049,P.S. 049 Willis Avenue,Elementary,X049,P.S. 49 - Bronx,383 East 139 Street,DOE Owned,321,756.0,Dance Room,true,Inside,true,False
976,X,7,7,07X049,P.S. 049 Willis Avenue,Elementary,X049,P.S. 49 - Bronx,383 East 139 Street,DOE Owned,Outdoor Yard 1,17461.0,Outdoor Yard,true,Outdoor,true,False
977,X,7,7,07X065,P.S. 065 Mother Hale Academy,Elementary,X065,P.S. 65 - Bronx,677 East 141 Street,DOE Owned,Outdoor Yard 1,48000.0,Outdoor Yard,true,Outdoor,true,False
978,X,7,7,07X065,P.S. 065 Mother Hale Academy,Elementary,X065,P.S. 65 - Bronx,677 East 141 Street,DOE Owned,GYM,1705.0,Multi-Purpose Non Classroom,true,Inside,true,True
979,X,7,7,07X065,P.S. 065 Mother Hale Academy,Elementary,X065,P.S. 65 - Bronx,677 East 141 Street,DOE Owned,GYM1,1705.0,Multi-Purpose Non Classroom,true,Inside,true,True
980,X,7,7,07X151,J.H.S. 151 Lou Gehrig,Junior High-Intermediate-Middle,X151,I.S. 151 - Bronx,250 East 156 Street,DOE Owned,G.GYM,6500.0,Gymnasium,true,Inside,true,False
981,X,7,7,07X151,J.H.S. 151 Lou Gehrig,Junior High-Intermediate-Middle,X151,I.S. 151 - Bronx,250 East 156 Street,DOE Owned,Outdoor Yard 1,87803.0,Outdoor Yard,true,Outdoor,true,False
982,X,7,7,07X154,P.S. 154 Jonathan D. Hyatt,Elementary,X154,P.S. 154 - Bronx,333 East 135 Street,DOE Owned,217,1040.0,Dance Room,true,Inside,true,False
983,X,7,7,07X154,P.S. 154 Jonathan D. Hyatt,Elementary,X154,P.S. 154 - Bronx,333 East 135 Street,DOE Owned,GYM.,3886.0,Gymnasium,true,Inside,true,False
984,X,7,7,07X154,P.S. 154 Jonathan D. Hyatt,Elementary,X154,P.S. 154 - Bronx,333 East 135 Street,DOE Owned,Outdoor Yard 1,2847.0,Outdoor Yard,true,Outdoor,true,False
985,X,7,7,07X157,P.S. 157 Grove Hill,Elementary,X157,P.S. 157 - Bronx,757 Cauldwell Avenue,DOE Owned,123,675.0,Dance Room,false,Inside,false,False
986,X,7,7,07X157,P.S. 157 Grove Hill,Elementary,X157,P.S. 157 - Bronx,757 Cauldwell Avenue,DOE Owned,149,3780.0,Gymnasium,false,Inside,false,False
987,X,7,7,07X161,P.S. 161 Juan Ponce De Leon School,Elementary,X161,P.S. 161 - Bronx,628 Tinton Avenue,DOE Owned,GYM,3024.0,Gymnasium,true,Inside,true,False
988,X,7,7,07X162,J.H.S. 162 Lola Rodriguez De Tio,Junior High-Intermediate-Middle,X162,I.S. 162 - Bronx,600 Saint Ann'S Avenue,DOE Owned,147,1148.0,Auxiliary Exercise Room,true,Inside,true,False
989,X,7,7,07X162,J.H.S. 162 Lola Rodriguez De Tio,Junior High-Intermediate-Middle,X162,I.S. 162 - Bronx,600 Saint Ann'S Avenue,DOE Owned,359,910.0,Auxiliary Exercise Room,true,Inside,true,False
990,X,7,7,07X162,J.H.S. 162 Lola Rodriguez De Tio,Junior High-Intermediate-Middle,X162,I.S. 162 - Bronx,600 Saint Ann'S Avenue,DOE Owned,GYM,6500.0,Gymnasium,true,Inside,true,False
991,X,7,7,07X162,J.H.S. 162 Lola Rodriguez De Tio,Junior High-Intermediate-Middle,X162,I.S. 162 - Bronx,600 Saint Ann'S Avenue,DOE Owned,Outdoor Yard 1,33293.0,Outdoor Yard,true,Outdoor,true,False
992,X,7,7,07X162,J.H.S. 162 Lola Rodriguez De Tio,Junior High-Intermediate-Middle,X162,I.S. 162 - Bronx,600 Saint Ann'S Avenue,DOE Owned,Outdoor Yard 2,11301.0,Outdoor Yard,true,Outdoor,true,False
993,X,7,7,07X179,P.S. 179,Elementary,X040,P.S. 220 - Bronx,468 East 140 Street,DOE Owned,MULTI,2912.0,Gymnasium/Auditorium/Caferteria/Multi-Purpose,true,Inside,true,True
994,X,7,7,07X221,South Bronx Preparatory: A College Board School,Secondary School,X149,J.H.S. 149 - Bronx,360 East 145 Street,DOE Owned,C13_C,1200.0,Auxiliary Exercise Room,true,Inside,true,False
995,X,7,7,07X221,South Bronx Preparatory: A College Board School,Secondary School,X149,J.H.S. 149 - Bronx,360 East 145 Street,DOE Owned,GYM.,6270.0,Gymnasium,true,Inside,true,False
996,X,7,7,07X223,M.S. 223 The Laboratory School of Finance and Technology,Junior High-Intermediate-Middle,X149,J.H.S. 149 - Bronx,360 East 145 Street,DOE Owned,C13_C,1200.0,Auxiliary Exercise Room,true,Inside,true,False
997,X,7,7,07X223,M.S. 223 The Laboratory School of Finance and Technology,Junior High-Intermediate-Middle,X149,J.H.S. 149 - Bronx,360 East 145 Street,DOE Owned,GYM.,6270.0,Gymnasium,true,Inside,true,False
998,X,7,7,07X224,P.S./I.S. 224,Junior High-Intermediate-Middle,X139,J.H.S. 222 - Bronx,345 Brook Avenue,DOE Owned,GYM,6045.0,Gymnasium,true,Inside,true,False
999,X,7,7,07X224,P.S./I.S. 224,Junior High-Intermediate-Middle,X139,J.H.S. 222 - Bronx,345 Brook Avenue,DOE Owned,GYM1,169.0,Weight Room,true,Inside,true,False
