,school_year,building_code,dbn,location_name,location_code,address,borough,geographical_district_code,register,building_name,schools,schools_in_building,major_n,oth_n,nocrim_n,prop_n,vio_n,engroupa,rangea,avgofmajor_n,avgofoth_n,avgofnocrim_n,avgofprop_n,avgofvio_n,borough_name,postcode,latitude,longitude,community_board,community_council,census_tract,bin,bbl,nta
533,2015-16,K021,16K021,P.S. 021 Crispus Attucks,K021,180 CHAUNCEY STREET,K,16.0,615,,1,P.S. 021 Crispus Attucks,0,0,0,0,0,4C,501-750,0.28,1.11,1.74,0.75,0.53,BROOKLYN ,11233.0,40.680727,-73.926597,3.0,36.0,381.0,3047914.0,3016920017.0,Crown Heights North                                                        
534,2015-16,K022,,443 ST MARKS AVENUE CONSOLIDATED LOCATION,,443 ST. MARKS AVENUE,K,17.0,797,443 ST MARKS AVENUE CONSOLIDATED LOCATION,2,Brooklyn Arts and Science Elementary School |Explore Exceed Charter School |443 ST MARKS AVENUE CONSOLIDATED LOCATION,0,0,1,0,0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BROOKLYN ,11238.0,40.676774,-73.960058,8.0,35.0,305.0,3028281.0,3011480050.0,Crown Heights North                                                        
535,2015-16,K023,14K023,P.S. 023 Carter G. Woodson,K023,545 WILLOUGHBY AVENUE,K,14.0,293,545 WILLOUGHBY AVENUE CONSOLIDATED LOCATION,2,P.S. 023 Carter G. Woodson |Brooklyn Charter School |545 WILLOUGHBY AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11206.0,40.69407,-73.94756,3.0,36.0,25901.0,3048818.0,3017590013.0,Bedford                                                                    
536,2015-16,K023,,545 WILLOUGHBY AVENUE CONSOLIDATED LOCATION,,545 WILLOUGHBY AVENUE,K,14.0,538,545 WILLOUGHBY AVENUE CONSOLIDATED LOCATION,2,P.S. 023 Carter G. Woodson |Brooklyn Charter School |545 WILLOUGHBY AVENUE CONSOLIDATED LOCATION,0,1,0,1,0,4C,501-750,0.28,1.11,1.74,0.75,0.53,BROOKLYN ,11206.0,40.69407,-73.94756,3.0,36.0,25901.0,3048818.0,3017590013.0,Bedford                                                                    
537,2015-16,K024,15K024,P.S. 024,K024,427 38 STREET,K,15.0,674,,1,P.S. 024,0,0,1,0,0,4C,501-750,0.28,1.11,1.74,0.75,0.53,BROOKLYN ,11232.0,40.652701,-74.004743,7.0,38.0,84.0,3346119.0,3007010001.0,Sunset Park West                                                           
538,2015-16,K025,,787 LAFAYETTE AVENUE CONSOLIDATED LOCATION,,787 LAFAYETTE AVENUE,K,16.0,233,787 LAFAYETTE AVENUE CONSOLIDATED LOCATION,2,P.S. 025 Eubie Blake School |  Success Academy Charter School - Bed Stuy 3 |  787 LAFAYETTE AVENUE CONSOLIDATED LOCATION,0,0,2,0,0,2C,1-250,0.24,0.71,1.71,0.51,0.32,BROOKLYN ,11221.0,40.691037,-73.941342,3.0,36.0,281.0,3049858.0,3017870014.0,Stuyvesant Heights                                                         
539,2015-16,K026,16K026,P.S. 026 Jesse Owens,K026,1014 LAFAYETTE AVENUE,K,16.0,208,1014 LAFAYETTE AVENUE CONSOLIDATED LOCATION,3,P.S. 026 Jesse Owens |  Frederick Douglass Academy IV Secondary School |  Madiba Prep Middle School |1014 LAFAYETTE AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11221.0,40.692126,-73.931731,3.0,36.0,291.0,3393805.0,3016160001.0,Stuyvesant Heights                                                         
540,2015-16,K026,16K681,Madiba Prep Middle School,K681,1014 LAFAYETTE AVENUE,K,16.0,173,1014 LAFAYETTE AVENUE CONSOLIDATED LOCATION,3,P.S. 026 Jesse Owens |  Frederick Douglass Academy IV Secondary School |  Madiba Prep Middle School |1014 LAFAYETTE AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11221.0,40.692126,-73.931731,3.0,36.0,291.0,3393805.0,3016160001.0,Stuyvesant Heights                                                         
541,2015-16,K026,,1014 LAFAYETTE AVENUE CONSOLIDATED LOCATION,,1014 LAFAYETTE AVENUE,K,16.0,458,1014 LAFAYETTE AVENUE CONSOLIDATED LOCATION,3,P.S. 026 Jesse Owens |  Frederick Douglass Academy IV Secondary School |  Madiba Prep Middle School |1014 LAFAYETTE AVENUE CONSOLIDATED LOCATION,0,2,4,0,1,3C,251-500,0.27,0.9,1.67,0.63,0.44,BROOKLYN ,11221.0,40.692126,-73.931731,3.0,36.0,291.0,3393805.0,3016160001.0,Stuyvesant Heights                                                         
542,2015-16,K029,15K029,P.S. 029 John M. Harrigan,K029,425 HENRY STREET,K,15.0,895,,1,P.S. 029 John M. Harrigan,0,0,0,0,0,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BROOKLYN ,11201.0,40.686951,-73.99806,6.0,39.0,45.0,3255627.0,3003110001.0,Carroll Gardens-Columbia Street-Red Hook                                   
543,2015-16,K031,14K031,P.S. 031 Samuel F. Dupont,K031,75 MESEROLE AVENUE,K,14.0,611,,1,P.S. 031 Samuel F. Dupont,0,0,0,0,0,4C,501-750,0.28,1.11,1.74,0.75,0.53,BROOKLYN ,11222.0,40.726587,-73.95427,1.0,33.0,561.0,3065299.0,3025950001.0,Greenpoint                                                                 
544,2015-16,K032,15K442,M.S. 442 Carroll Gardens School for Innovation,K442,317 HOYT STREET,K,15.0,217,317 HOYT STREET CONSOLIDATED LOCATION,2,P.S. 032 Samuel Mills Sprole |  M.S. 442 Carroll Gardens School for Innovation |  317 HOYT STREET CONSOLIDATED LOCATION ,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11231.0,40.680445,-73.991949,6.0,39.0,75.0,3395587.0,3004370001.0,Carroll Gardens-Columbia Street-Red Hook                                   
545,2015-16,K032,,317 HOYT STREET CONSOLIDATED LOCATION,,317 HOYT STREET,K,15.0,714,317 HOYT STREET CONSOLIDATED LOCATION,2,P.S. 032 Samuel Mills Sprole |  M.S. 442 Carroll Gardens School for Innovation |  317 HOYT STREET CONSOLIDATED LOCATION ,0,4,4,3,1,4C,501-750,0.28,1.11,1.74,0.75,0.53,BROOKLYN ,11231.0,40.680445,-73.991949,6.0,39.0,75.0,3395587.0,3004370001.0,Carroll Gardens-Columbia Street-Red Hook                                   
546,2015-16,K033,84K367,SUCCESS ACADEMY CHARTER SCHOOL - BED-STUY 1(BN),K367,70 TOMPKINS AVENUE,K,14.0,477,70 TOMPKINS AVENUE CONSOLIDATED LOCATION,4,Foundations Academy|  The Urban Assembly School for the Urban Environmen|  P.S. 368|  Success Academy Charter School - Bed-Stuy 1|  70 TOMPKINS AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11206.0,40.697152,-73.946641,3.0,36.0,257.0,3048517.0,3017430018.0,Bedford                                                                    
547,2015-16,K033,75K368,P.S. 368,K368,70 TOMPKINS AVENUE,K,14.0,219,70 TOMPKINS AVENUE CONSOLIDATED LOCATION,4,Foundations Academy|  The Urban Assembly School for the Urban Environmen|  P.S. 368|  Success Academy Charter School - Bed-Stuy 1|  70 TOMPKINS AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11206.0,40.697152,-73.946641,3.0,36.0,257.0,3048517.0,3017430018.0,Bedford                                                                    
548,2015-16,K034,14K034,P.S. 034 Oliver H. Perry,K034,131 NORMAN AVENUE,K,14.0,481,,1,P.S. 034 Oliver H. Perry,0,2,0,2,0,3C,251-500,0.27,0.9,1.67,0.63,0.44,BROOKLYN ,11222.0,40.726135,-73.949649,1.0,33.0,573.0,3065733.0,3026220028.0,Greenpoint                                                                 
549,2015-16,K035,16K035,M.S. 035 Stephen Decatur,K035,272 MACDONOUGH STREET,K,16.0,168,272 MACDONOUGH STREET CONSOLIDATED LOCATION,2,Brooklyn Brownstone School |  M.S. 035 Stephen Decatur |  272 MACDONOUGH STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11233.0,40.681896,-73.935963,3.0,36.0,273.0,3047054.0,3016740011.0,Stuyvesant Heights                                                         
550,2015-16,K039,15K039,P.S. 039 Henry Bristow,K039,417 6 AVENUE,K,15.0,422,,1,P.S. 039 Henry Bristow,0,0,0,0,0,3C,251-500,0.27,0.9,1.67,0.63,0.44,BROOKLYN ,11215.0,40.668916,-73.983195,6.0,39.0,153.0,3021932.0,3010000001.0,Park Slope-Gowanus                                                         
551,2015-16,K040,16K040,P.S. 040 George W. Carver,K040,265 RALPH AVENUE,K,16.0,296,265 RALPH AVENUE CONSOLIDATED LOCATION,2,P.S. 040 George W. Carver |  Gotham Professional Arts Academy |  265 RALPH AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11233.0,40.680463,-73.922264,3.0,41.0,379.0,3041214.0,3015180001.0,Stuyvesant Heights                                                         
552,2015-16,K040,,265 RALPH AVENUE CONSOLIDATED LOCATION,,265 RALPH AVENUE,K,16.0,493,265 RALPH AVENUE CONSOLIDATED LOCATION,2,P.S. 040 George W. Carver |  Gotham Professional Arts Academy |  265 RALPH AVENUE CONSOLIDATED LOCATION,2,2,1,3,1,3C,251-500,0.27,0.9,1.67,0.63,0.44,BROOKLYN ,11233.0,40.680463,-73.922264,3.0,41.0,379.0,3041214.0,3015180001.0,Stuyvesant Heights                                                         
553,2015-16,K041,23K041,P.S. 041 Francis White,K041,411 THATFORD AVENUE,K,23.0,499,,1,P.S. 041 Francis White,1,5,2,3,3,3C,251-500,0.27,0.9,1.67,0.63,0.44,BROOKLYN ,11212.0,40.660306,-73.907355,16.0,42.0,918.0,3082389.0,3036040001.0,Brownsville                                                                
554,2015-16,K045,32K045,P.S./I.S. 045 Horace E. Greene,K045,84 SCHAEFER STREET,K,32.0,779,,1,P.S./I.S. 045 Horace E. Greene,0,1,1,0,1,5C,751-1000,0.38,1.71,2.38,0.98,0.82,BROOKLYN ,11207.0,40.686746,-73.910693,4.0,37.0,401.0,3079428.0,3034270011.0,Bushwick South                                                             
555,2015-16,K046,13K046,P.S. 046 Edward C. Blum,K046,100 CLERMONT AVENUE,K,13.0,361,100 CLERMONT AVENUE CONSOLIDATED LOCATION,2,P.S. 046 Edward C. Blum |  Fort Greene Preparatory Academy |  100 CLERMONT AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11205.0,40.694633,-73.971165,2.0,35.0,187.0,3058088.0,3020450011.0,Fort Greene                                                                
556,2015-16,K046,,100 CLERMONT AVENUE CONSOLIDATED LOCATION,,100 CLERMONT AVENUE,K,13.0,602,100 CLERMONT AVENUE CONSOLIDATED LOCATION,2,P.S. 046 Edward C. Blum |  Fort Greene Preparatory Academy |  100 CLERMONT AVENUE CONSOLIDATED LOCATION,1,3,3,1,3,4C,501-750,0.28,1.11,1.74,0.75,0.53,BROOKLYN ,11205.0,40.694633,-73.971165,2.0,35.0,187.0,3058088.0,3020450011.0,Fort Greene                                                                
557,2015-16,K049,14K449,"Brooklyn Latin School, The",K449,223 GRAHAM AVENUE,K,14.0,664,223 GRAHAM AVENUE CONSOLIDATED LOCATION,3,"Brooklyn Latin School, The |  Green School: An Academy for Environmental Careers |  Lyons Community School 223 GRAHAM AVENUE CONSOLIDATED LOCATION",N/A,N/A,N/A,N/A,N/A,4C,501-750,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11206.0,40.709941,-73.943641,1.0,34.0,505.0,3070825.0,3030250001.0,East Williamsburg                                                          
558,2015-16,K050,14K050,J.H.S. 050 John D. Wells,K050,183 SOUTH  3 STREET,K,14.0,198,,1,J.H.S. 050 John D. Wells,0,1,8,1,0,2C,1-250,0.24,0.71,1.71,0.51,0.32,BROOKLYN ,11211.0,40.711704,-73.960275,1.0,34.0,523.0,3063128.0,3024190001.0,North Side-South Side                                                      
559,2015-16,K051,15K051,M.S. 51 William Alexander,K051,350 5 AVENUE,K,15.0,1128,,1,M.S. 51 William Alexander,0,2,1,2,0,6C,1001-1250,0.57,2.12,3.64,1.39,1.05,BROOKLYN ,11215.0,40.672015,-73.983947,6.0,39.0,135.0,3021057.0,3009810111.0,Park Slope-Gowanus                                                         
560,2015-16,K055,23K493,Brooklyn Collegiate: A College Board School,K493,2021 BERGEN STREET,K,23.0,307,2021 BERGEN STREET CONSOLIDATED LOCATION,2,Brooklyn Collegiate: A College Board School l Achievement First Brownsville Charter School l 2021 BERGEN STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,3C,251-500,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11233.0,40.674103,-73.913273,16.0,41.0,36501.0,3038939.0,3014480001.0,Ocean Hill                                                                 
561,2015-16,K055,84K626,ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL(BN),K626,2021 Bergen Street,K,23.0,828,2021 BERGEN STREET CONSOLIDATED LOCATION,2,Brooklyn Collegiate: A College Board School l Achievement First Brownsville Charter School l 2021 BERGEN STREET CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,5C,751-1000,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11233.0,40.674103,-73.913273,16.0,41.0,36501.0,3038939.0,3014480001.0,Ocean Hill                                                                 
562,2015-16,K056,13K351,The Urban Assembly Unison School,K351,170 GATES AVENUE,K,13.0,148,170 GATES AVENUE CONSOLIDATED LOCATION,2,P.S. 056 Lewis H. Latimer|  The Urban Assembly Unison School |  170 GATES AVENUE CONSOLIDATED LOCATION,N/A,N/A,N/A,N/A,N/A,2C,1-250,N/A,N/A,N/A,N/A,N/A,BROOKLYN ,11238.0,40.68505,-73.960659,2.0,35.0,231.0,3056874.0,3019830010.0,Clinton Hill                                                               
