development_name,borough,account_name,location,meter_amr,meter_scope,tds,edp,rc_code,funding_source,amp,vendor_name,umis_bill_id,revenue_month,service_start_date,service_end_date,days,meter_number,estimated,current_charges,consumption_gal
CASSIDY-LAFAYETTE,STATEN ISLAND,CASSIDY-LAFAYETTE,,Not Applicable,,206,319,S020600,FEDERAL,NY005011170P,"Rucci Oil Company, Inc.",2897316,2010-07-01T00:00:00.000,2010-06-30T00:00:00.000,2010-07-27T00:00:00.000,27,3128910000-OIL,N,3.82,2.0
CASSIDY-LAFAYETTE,STATEN ISLAND,CASSIDY-LAFAYETTE,,Not Applicable,,206,319,S020600,FEDERAL,NY005011170P,"Rucci Oil Company, Inc.",2897317,2010-08-01T00:00:00.000,2010-07-27T00:00:00.000,2010-08-26T00:00:00.000,30,3128910000-OIL,N,232.95,122.0
CASSIDY-LAFAYETTE,STATEN ISLAND,CASSIDY-LAFAYETTE,,Not Applicable,,206,319,S020600,FEDERAL,NY005011170P,"Rucci Oil Company, Inc.",2897318,2010-09-01T00:00:00.000,2010-08-26T00:00:00.000,2010-09-24T00:00:00.000,29,3128910000-OIL,N,1053.99,552.0
CASSIDY-LAFAYETTE,STATEN ISLAND,CASSIDY-LAFAYETTE,,Not Applicable,,206,319,S020600,FEDERAL,NY005011170P,"Rucci Oil Company, Inc.",2897319,2010-10-01T00:00:00.000,2010-09-24T00:00:00.000,2010-10-25T00:00:00.000,31,3128910000-OIL,N,379.97,199.0
CASSIDY-LAFAYETTE,STATEN ISLAND,CASSIDY-LAFAYETTE,,Not Applicable,,206,319,S020600,FEDERAL,NY005011170P,"Rucci Oil Company, Inc.",2897320,2010-11-01T00:00:00.000,2010-10-25T00:00:00.000,2010-11-23T00:00:00.000,29,3128910000-OIL,N,777.13,407.0
CASSIDY-LAFAYETTE,STATEN ISLAND,CASSIDY-LAFAYETTE,,Not Applicable,,206,319,S020600,FEDERAL,NY005011170P,"Rucci Oil Company, Inc.",2897321,2010-12-01T00:00:00.000,2010-11-23T00:00:00.000,2010-12-23T00:00:00.000,30,3128910000-OIL,N,2358.11,1235.0
CASTLE HILL,BRONX,CASTLE HILL,,Not Applicable,,80,431,B008000,MIXED FINANCE/LLC1,NY005000800P,"S.J. Fuel Co., Inc.",2897121,2010-02-01T00:00:00.000,2010-01-26T00:00:00.000,2010-02-25T00:00:00.000,30,395416147300009-OIL,N,2792.72,1362.0
CASTLE HILL,BRONX,CASTLE HILL,,Not Applicable,,80,431,B008000,MIXED FINANCE/LLC1,NY005000800P,"S.J. Fuel Co., Inc.",2897122,2010-03-01T00:00:00.000,2010-02-25T00:00:00.000,2010-03-26T00:00:00.000,29,395416147300009-OIL,N,8562.69,4176.0
CASTLE HILL,BRONX,CASTLE HILL,,Not Applicable,,80,431,B008000,MIXED FINANCE/LLC1,NY005000800P,"S.J. Fuel Co., Inc.",2897123,2010-04-01T00:00:00.000,2010-03-26T00:00:00.000,2010-04-26T00:00:00.000,31,395416147300009-OIL,N,5193.8,2533.0
CASTLE HILL,BRONX,CASTLE HILL,,Not Applicable,,80,431,B008000,MIXED FINANCE/LLC1,NY005000800P,"S.J. Fuel Co., Inc.",2897124,2010-05-01T00:00:00.000,2010-04-26T00:00:00.000,2010-05-24T00:00:00.000,28,395416147300009-OIL,N,1691.62,825.0
CASTLE HILL,BRONX,CASTLE HILL,,Not Applicable,,80,431,B008000,MIXED FINANCE/LLC1,NY005000800P,"S.J. Fuel Co., Inc.",2897125,2010-06-01T00:00:00.000,2010-05-24T00:00:00.000,2010-06-23T00:00:00.000,30,395416147300009-OIL,N,2595.87,1266.0
CASTLE HILL,BRONX,CASTLE HILL,,Not Applicable,,80,431,B008000,MIXED FINANCE/LLC1,NY005000800P,"S.J. Fuel Co., Inc.",2897126,2010-08-01T00:00:00.000,2010-07-23T00:00:00.000,2010-08-23T00:00:00.000,31,395416147300009-OIL,N,482.0,207.0
CASTLE HILL,BRONX,CASTLE HILL,,Not Applicable,,80,431,B008000,MIXED FINANCE/LLC1,NY005000800P,"S.J. Fuel Co., Inc.",2897127,2010-09-01T00:00:00.000,2010-08-23T00:00:00.000,2010-09-22T00:00:00.000,30,395416147300009-OIL,N,2361.1,1014.0
CASTLE HILL,BRONX,CASTLE HILL,,Not Applicable,,80,431,B008000,MIXED FINANCE/LLC1,NY005000800P,"S.J. Fuel Co., Inc.",2897128,2010-10-01T00:00:00.000,2010-09-22T00:00:00.000,2010-10-22T00:00:00.000,30,395416147300009-OIL,N,2279.6,979.0
CASTLE HILL,BRONX,CASTLE HILL,,Not Applicable,,80,431,B008000,MIXED FINANCE/LLC1,NY005000800P,"S.J. Fuel Co., Inc.",2897129,2010-11-01T00:00:00.000,2010-10-22T00:00:00.000,2010-11-22T00:00:00.000,31,395416147300009-OIL,N,3737.24,1605.0
CASTLE HILL,BRONX,CASTLE HILL,,Not Applicable,,80,431,B008000,MIXED FINANCE/LLC1,NY005000800P,"S.J. Fuel Co., Inc.",2897130,2010-12-01T00:00:00.000,2010-11-22T00:00:00.000,2010-12-23T00:00:00.000,31,395416147300009-OIL,N,7195.06,3090.0
CHELSEA,MANHATTAN,CHELSEA,,Not Applicable,,134,446,M013400,MIXED FINANCE/LLC1,NY005011340P,"S.J. Fuel Co., Inc.",2896496,2010-06-01T00:00:00.000,2010-05-24T00:00:00.000,2010-06-23T00:00:00.000,30,495416070101001-OIL,N,1373.56,648.0
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897153,2010-03-01T00:00:00.000,2010-02-25T00:00:00.000,2010-03-26T00:00:00.000,29,395416145020005-OIL,N,1703.93,831.0
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897143,2010-01-01T00:00:00.000,2009-12-24T00:00:00.000,2010-01-26T00:00:00.000,33,395416145030004-OIL,N,41775.92,20374.0
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897144,2010-02-01T00:00:00.000,2010-01-26T00:00:00.000,2010-02-25T00:00:00.000,30,395416145030004-OIL,N,36961.46,18026.0
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897145,2010-03-01T00:00:00.000,2010-02-25T00:00:00.000,2010-03-26T00:00:00.000,29,395416145030004-OIL,N,26325.76,12839.0
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897146,2010-04-01T00:00:00.000,2010-03-26T00:00:00.000,2010-04-26T00:00:00.000,31,395416145030004-OIL,N,17904.55,8732.0
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897147,2010-05-01T00:00:00.000,2010-04-26T00:00:00.000,2010-05-24T00:00:00.000,28,395416145030004-OIL,N,26684.59,13014.0
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897148,2010-06-01T00:00:00.000,2010-05-24T00:00:00.000,2010-06-23T00:00:00.000,30,395416145030004-OIL,N,6311.29,3078.0
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897149,2010-07-01T00:00:00.000,2010-06-23T00:00:00.000,2010-07-23T00:00:00.000,30,395416145030004-OIL,N,6417.35,2756.0
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897150,2010-08-01T00:00:00.000,2010-07-23T00:00:00.000,2010-08-23T00:00:00.000,31,395416145030004-OIL,N,4759.45,2044.0
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897151,2010-09-01T00:00:00.000,2010-08-23T00:00:00.000,2010-09-22T00:00:00.000,30,395416145030004-OIL,N,5912.06,2539.0
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897152,2010-10-01T00:00:00.000,2010-09-22T00:00:00.000,2010-10-22T00:00:00.000,30,395416145030004-OIL,N,1669.53,717.0
CLASON POINT GARDENS,BRONX,CLASON POINT GARDENS,,Not Applicable,,11,208,B001100,FEDERAL,NY005012800P,"S.J. Fuel Co., Inc.",2897112,2010-02-01T00:00:00.000,2010-01-26T00:00:00.000,2010-02-25T00:00:00.000,30,395416149040009-OIL,N,916.55,447.0
CLINTON,MANHATTAN,CLINTON,,Not Applicable,,123,245,M012300,FEDERAL,NY005001230P,"S.J. Fuel Co., Inc.",2896557,2010-06-01T00:00:00.000,2010-05-24T00:00:00.000,2010-06-23T00:00:00.000,30,495416039703004-OIL,N,765.21,361.0
CLINTON,MANHATTAN,CLINTON,,Not Applicable,,123,245,M012300,FEDERAL,NY005001230P,"S.J. Fuel Co., Inc.",2896558,2010-07-01T00:00:00.000,2010-06-23T00:00:00.000,2010-07-23T00:00:00.000,30,495416039703004-OIL,N,50.02,22.0
CLINTON,MANHATTAN,CLINTON,,Not Applicable,,123,245,M012300,FEDERAL,NY005001230P,"S.J. Fuel Co., Inc.",2896559,2010-08-01T00:00:00.000,2010-07-23T00:00:00.000,2010-08-23T00:00:00.000,31,495416039703004-OIL,N,47.75,21.0
CLINTON,MANHATTAN,CLINTON,,Not Applicable,,123,245,M012300,FEDERAL,NY005001230P,"S.J. Fuel Co., Inc.",2896555,2010-06-01T00:00:00.000,2010-05-24T00:00:00.000,2010-06-23T00:00:00.000,30,495416039712005-OIL,N,188.65,89.0
CONEY ISLAND I (SITE 1B),BROOKLYN,CONEY ISLAND I (SITE 1B),,Not Applicable,,239,335,K023900,FEDERAL,NY005011660P,"S.J. Fuel Co., Inc.",2897531,2010-04-01T00:00:00.000,2010-03-26T00:00:00.000,2010-04-27T00:00:00.000,32,2308910100-OIL,N,27.07,13.0
CONEY ISLAND I (SITE 4 & 5),BROOKLYN,CONEY ISLAND I (SITE 4 & 5),,Not Applicable,,216,0,K021600,,,"S.J. Fuel Co., Inc.",2897511,2010-04-01T00:00:00.000,2010-03-26T00:00:00.000,2010-04-27T00:00:00.000,32,2308910620-OIL,N,10.41,5.0
CONEY ISLAND I (SITE 4 & 5),BROOKLYN,CONEY ISLAND I (SITE 4 & 5),,Not Applicable,,216,0,K021600,,,"S.J. Fuel Co., Inc.",2897512,2010-08-01T00:00:00.000,2010-07-27T00:00:00.000,2010-08-26T00:00:00.000,30,2308910620-OIL,N,778.7,325.0
CONEY ISLAND I (SITE 4 & 5),BROOKLYN,CONEY ISLAND I (SITE 4 & 5),,Not Applicable,,216,0,K021600,,,"S.J. Fuel Co., Inc.",2897513,2010-10-01T00:00:00.000,2010-09-24T00:00:00.000,2010-10-25T00:00:00.000,31,2308910620-OIL,N,1885.65,787.0
