development_name,borough,account_name,location,meter_amr,meter_scope,tds,edp,rc_code,funding_source,amp,vendor_name,umis_bill_id,revenue_month,service_start_date,service_end_date,days,meter_number,estimated,current_charges,rate_class,bill_analyzed,consumption_kwh,kwh_charges,consumption_kw,kw_charges,other_charges
BOULEVARD,BROOKLYN,BOULEVARD/LINDEN,BOULEVARD BLD 13,INTERVAL,,46,637,K004600,MIXED FINANCE/LLC2,NY005020460P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1232166,N,2247.17,GOV/NYC/068,Yes,0,0.0,122.64,1147.91,1099.26
BOSTON SECOR,BRONX,BOSTON SECOR,BLD 03,AMR,,138,254,B013800,FEDERAL,NY005011380P,NEW YORK POWER AUTHORITY,8147207,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8350144,N,13072.42,GOV/NYC/068,Yes,106400,4404.96,216.0,2021.76,6645.7
BOULEVARD,BROOKLYN,BOULEVARD/LINDEN,BOULEVARD BLD 10,INTERVAL,,46,637,K004600,MIXED FINANCE/LLC2,NY005020460P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1232169,N,2225.16,GOV/NYC/068,Yes,0,0.0,121.44,1136.68,1088.48
BOSTON SECOR,BRONX,BOSTON SECOR,BLD 04,AMR,,138,254,B013800,FEDERAL,NY005011380P,NEW YORK POWER AUTHORITY,8147208,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8200721,N,11536.51,GOV/NYC/068,Yes,97200,4024.08,186.0,1740.96,5771.47
BOULEVARD,BROOKLYN,BOULEVARD/LINDEN,BOULEVARD BLD 06,INTERVAL,,46,637,K004600,MIXED FINANCE/LLC2,NY005020460P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1232170,N,1970.11,GOV/NYC/068,Yes,0,0.0,107.52,1006.39,963.72
BOULEVARD,BROOKLYN,BOULEVARD/LINDEN,BOULEVARD BLD 12,INTERVAL,,46,637,K004600,MIXED FINANCE/LLC2,NY005020460P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1232171,N,2046.76,GOV/NYC/068,Yes,0,0.0,111.7,1045.51,1001.25
BOULEVARD,BROOKLYN,BOULEVARD/LINDEN,BOULEVARD,INTERVAL,,46,637,K004600,MIXED FINANCE/LLC2,NY005020460P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1232201,N,1994.66,GOV/NYC/068,Yes,0,0.0,108.86,1018.93,975.73
BOULEVARD,BROOKLYN,BOULEVARD/LINDEN,BOULEVARD BLD 16,INTERVAL,,46,637,K004600,MIXED FINANCE/LLC2,NY005020460P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1232196,N,1787.6,GOV/NYC/068,Yes,0,0.0,97.56,913.16,874.44
BOULEVARD,BROOKLYN,BOULEVARD/LINDEN,BOULEVARD BLD 05,INTERVAL,,46,637,K004600,MIXED FINANCE/LLC2,NY005020460P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1232202,N,1650.02,GOV/NYC/068,Yes,0,0.0,90.05,842.87,807.15
BOULEVARD,BROOKLYN,BOULEVARD/LINDEN,BOULEVARD BLD 03,INTERVAL,,46,637,K004600,MIXED FINANCE/LLC2,NY005020460P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1232203,N,1856.74,GOV/NYC/068,Yes,0,0.0,101.33,948.45,908.29
BOULEVARD,BROOKLYN,BOULEVARD/LINDEN,BOULEVARD BLD 15,AMR,,46,637,K004600,MIXED FINANCE/LLC2,NY005020460P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8231983,Y,4778.56,GOV/NYC/068,Yes,58960,2440.94,0.0,0.0,2337.62
BOULEVARD,BROOKLYN,BOULEVARD/LINDEN,BOULEVARD BLD 18,AMR,,46,637,K004600,MIXED FINANCE/LLC2,NY005020460P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8232000,Y,4596.97,GOV/NYC/068,Yes,56720,2348.21,0.0,0.0,2248.76
BOULEVARD,BROOKLYN,BOULEVARD/LINDEN,BOULEVARD BLD 12,AMR,,46,637,K004600,MIXED FINANCE/LLC2,NY005020460P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8232164,Y,4318.18,GOV/NYC/068,Yes,53280,2205.79,0.0,0.0,2112.39
BOULEVARD,BROOKLYN,BOULEVARD/LINDEN,BOULEVARD BLD 13,AMR,,46,637,K004600,MIXED FINANCE/LLC2,NY005020460P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8232166,Y,5225.91,GOV/NYC/068,Yes,64480,2669.47,0.0,0.0,2556.44
BOULEVARD,BROOKLYN,BOULEVARD/LINDEN,BOULEVARD BLD 02,AMR,,46,637,K004600,MIXED FINANCE/LLC2,NY005020460P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8232171,Y,4836.9,GOV/NYC/068,Yes,59680,2470.75,0.0,0.0,2366.15
BOULEVARD,BROOKLYN,BOULEVARD/LINDEN,BOULEVARD BLD 07,AMR,,46,637,K004600,MIXED FINANCE/LLC2,NY005020460P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8232176,Y,4408.92,GOV/NYC/068,Yes,54400,2252.16,0.0,0.0,2156.76
BOULEVARD,BROOKLYN,BOULEVARD/LINDEN,BOULEVARD BLD 17,NONE,,46,637,K004600,MIXED FINANCE/LLC2,NY005020460P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8232181,Y,7786.98,GOV/NYC/068,Yes,96080,3977.71,0.0,0.0,3809.27
BOULEVARD,BROOKLYN,BOULEVARD/LINDEN,BOULEVARD BLD 03,AMR,,46,637,K004600,MIXED FINANCE/LLC2,NY005020460P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8232182,Y,4097.73,GOV/NYC/068,Yes,50560,2093.18,0.0,0.0,2004.55
BOULEVARD,BROOKLYN,BOULEVARD/LINDEN,BOULEVARD BLD 04,NONE,,46,637,K004600,MIXED FINANCE/LLC2,NY005020460P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8232201,Y,4473.71,GOV/NYC/068,Yes,55200,2285.28,0.0,0.0,2188.43
BOULEVARD,BROOKLYN,BOULEVARD/LINDEN,BOULEVARD BLD 09,AMR,,46,637,K004600,MIXED FINANCE/LLC2,NY005020460P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8232216,Y,5290.7,GOV/NYC/068,Yes,65280,2702.59,0.0,0.0,2588.11
LINDEN,BROOKLYN,BOULEVARD/LINDEN,LINDEN BLD 12,INTERVAL,,95,672,K009500,MIXED FINANCE/LLC2,NY005020950P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1231982,N,1780.96,GOV/NYC/068,Yes,0,0.0,97.2,909.79,871.17
LINDEN,BROOKLYN,BOULEVARD/LINDEN,LINDEN BLD 14,INTERVAL,,95,672,K009500,MIXED FINANCE/LLC2,NY005020950P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1231998,N,4980.37,GOV/NYC/068,Yes,0,0.0,271.8,2544.05,2436.32
LINDEN,BROOKLYN,BOULEVARD/LINDEN,LINDEN BLD 06,INTERVAL,,95,672,K009500,MIXED FINANCE/LLC2,NY005020950P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1232168,N,2194.41,GOV/NYC/068,Yes,0,0.0,119.76,1120.95,1073.46
LINDEN,BROOKLYN,BOULEVARD/LINDEN,LINDEN BLD 13,INTERVAL,,95,672,K009500,MIXED FINANCE/LLC2,NY005020950P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1232138,N,1919.88,GOV/NYC/068,Yes,0,0.0,104.78,980.74,939.14
LINDEN,BROOKLYN,BOULEVARD/LINDEN,LINDEN BLD 07,INTERVAL,,95,672,K009500,MIXED FINANCE/LLC2,NY005020950P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1232177,N,1917.35,GOV/NYC/068,Yes,0,0.0,104.64,979.43,937.92
LINDEN,BROOKLYN,BOULEVARD/LINDEN,LINDEN BLD 15,INTERVAL,,95,672,K009500,MIXED FINANCE/LLC2,NY005020950P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1232178,N,1782.85,GOV/NYC/068,Yes,0,0.0,97.3,910.73,872.12
LINDEN,BROOKLYN,BOULEVARD/LINDEN,LINDEN BLD 08,INTERVAL,,95,672,K009500,MIXED FINANCE/LLC2,NY005020950P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1232199,N,4452.67,GOV/NYC/068,Yes,0,0.0,243.0,2274.48,2178.19
LINDEN,BROOKLYN,BOULEVARD/LINDEN,LINDEN BLD 04,INTERVAL,,95,672,K009500,MIXED FINANCE/LLC2,NY005020950P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1232200,N,2210.11,GOV/NYC/068,Yes,0,0.0,120.62,1129.0,1081.11
LINDEN,BROOKLYN,BOULEVARD/LINDEN,LINDEN BLD 01,INTERVAL,,95,672,K009500,MIXED FINANCE/LLC2,NY005020950P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1232218,N,1961.37,GOV/NYC/068,Yes,0,0.0,107.04,1001.89,959.48
LINDEN,BROOKLYN,BOULEVARD/LINDEN,LINDEN BLD 17,INTERVAL,,95,672,K009500,MIXED FINANCE/LLC2,NY005020950P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1232219,N,1968.35,GOV/NYC/068,Yes,0,0.0,107.42,1005.45,962.9
LINDEN,BROOKLYN,BOULEVARD/LINDEN,LINDEN BLD 03,AMR,,95,672,K009500,MIXED FINANCE/LLC2,NY005020950P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8232004,Y,4966.48,GOV/NYC/068,Yes,61280,2536.99,0.0,0.0,2429.49
EASTCHESTER GARDENS,BRONX,EASTCHESTER GARDENS,BLD 06,AMR,,34,313,B003400,FEDERAL,NY005010340P,NEW YORK POWER AUTHORITY,8147182,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7929830,N,6931.79,GOV/NYC/068,Yes,48080,1985.49,0.0,0.0,4946.3
EASTCHESTER GARDENS,BRONX,EASTCHESTER GARDENS,BLD 10,AMR,,34,313,B003400,FEDERAL,NY005010340P,NEW YORK POWER AUTHORITY,8147182,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7929845,N,15109.22,GOV/NYC/068,Yes,104800,4327.77,0.0,0.0,10781.45
EASTCHESTER GARDENS,BRONX,EASTCHESTER GARDENS,BLD 02,AMR,,34,313,B003400,FEDERAL,NY005010340P,NEW YORK POWER AUTHORITY,8147182,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7929846,N,12600.63,GOV/NYC/068,Yes,87400,3609.23,0.0,0.0,8991.4
EASTCHESTER GARDENS,BRONX,EASTCHESTER GARDENS,BLD 08,AMR,,34,313,B003400,FEDERAL,NY005010340P,NEW YORK POWER AUTHORITY,8147182,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8096728,N,6135.96,GOV/NYC/068,Yes,42560,1757.54,0.0,0.0,4378.42
EDENWALD,BRONX,EDENWALD,BLD 03,INTERVAL,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1096629,N,437.77,GOV/NYC/068,Yes,0,0.0,43.25,437.77,0.0
EDENWALD,BRONX,EDENWALD,BLD 30,INTERVAL,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1096645,N,1583.85,GOV/NYC/068,Yes,0,0.0,156.48,1583.85,0.0
EDENWALD,BRONX,EDENWALD,BLD 29,INTERVAL,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1096646,N,1410.16,GOV/NYC/068,Yes,0,0.0,139.32,1410.16,0.0
LINDEN,BROOKLYN,BOULEVARD/LINDEN,LINDEN BLD 04,AMR,,95,672,K009500,MIXED FINANCE/LLC2,NY005020950P,NEW YORK POWER AUTHORITY,8147654,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8232200,Y,5148.08,GOV/NYC/068,Yes,63520,2629.73,0.0,0.0,2518.35
BROWNSVILLE,BROOKLYN,BROWNSVILLE/VAN DYKE I,BROWNSVILLE BLD 04,INTERVAL,,16,512,K001600,FEDERAL,NY005000160P,NEW YORK POWER AUTHORITY,8147602,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1095213,N,745.54,GOV/NYC/068,Yes,0,0.0,76.13,745.54,0.0
EDENWALD,BRONX,EDENWALD,BLD 08,INTERVAL,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1929612,N,1501.26,GOV/NYC/068,Yes,0,0.0,148.32,1501.26,0.0
EDENWALD,BRONX,EDENWALD,BLD 01,INTERVAL,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1929617,N,371.87,GOV/NYC/068,Yes,0,0.0,36.74,371.87,0.0
EDENWALD,BRONX,EDENWALD,BLD 16,INTERVAL,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1929639,N,1569.28,GOV/NYC/068,Yes,0,0.0,155.04,1569.28,0.0
EDENWALD,BRONX,EDENWALD,BLD 14,INTERVAL,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1929640,N,1381.01,GOV/NYC/068,Yes,0,0.0,136.44,1381.01,0.0
EDENWALD,BRONX,EDENWALD,BLD 13,INTERVAL,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1929863,N,432.91,GOV/NYC/068,Yes,0,0.0,42.77,432.91,0.0
EDENWALD,BRONX,EDENWALD,BLD 26,INTERVAL,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1929876,N,830.79,GOV/NYC/068,Yes,0,0.0,82.08,830.79,0.0
EDENWALD,BRONX,EDENWALD,BLD 37,INTERVAL,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1929924,N,862.37,GOV/NYC/068,Yes,0,0.0,85.2,862.37,0.0
EDENWALD,BRONX,EDENWALD,BLD 10,INTERVAL,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1929934,N,928.47,GOV/NYC/068,Yes,0,0.0,91.73,928.47,0.0
EDENWALD,BRONX,EDENWALD,BLD 41,INTERVAL,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1929937,N,190.9,GOV/NYC/068,Yes,0,0.0,18.86,190.9,0.0
EDENWALD,BRONX,EDENWALD,BLD 39,INTERVAL,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1929938,N,855.09,GOV/NYC/068,Yes,0,0.0,84.48,855.09,0.0
EDENWALD,BRONX,EDENWALD,BLD 02,INTERVAL,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1929948,N,436.55,GOV/NYC/068,Yes,0,0.0,43.13,436.55,0.0
EDENWALD,BRONX,EDENWALD,BLD 04,INTERVAL,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1929949,N,435.34,GOV/NYC/068,Yes,0,0.0,43.01,435.34,0.0
EDENWALD,BRONX,EDENWALD,BLD 22,AMR,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7929575,N,11239.96,GOV/NYC/068,Yes,76960,3177.11,0.0,0.0,8062.85
EDENWALD,BRONX,EDENWALD,BLD 19,AMR,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7929582,N,3072.88,GOV/NYC/068,Yes,21040,868.59,0.0,0.0,2204.29
EDENWALD,BRONX,EDENWALD,BLD 08,AMR,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7929612,N,10866.07,GOV/NYC/068,Yes,74400,3071.43,0.0,0.0,7794.64
EDENWALD,BRONX,EDENWALD,BLD 01,AMR,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7929617,N,2792.46,GOV/NYC/068,Yes,19120,789.32,0.0,0.0,2003.14
EDENWALD,BRONX,EDENWALD,BLD 21,AMR,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7929636,N,3224.77,GOV/NYC/068,Yes,22080,911.52,0.0,0.0,2313.25
EDENWALD,BRONX,EDENWALD,BLD 16,AMR,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7929639,N,12180.52,GOV/NYC/068,Yes,83400,3442.97,0.0,0.0,8737.55
EDENWALD,BRONX,EDENWALD,BLD 13,AMR,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7929863,N,3137.14,GOV/NYC/068,Yes,21480,886.75,0.0,0.0,2250.39
EDENWALD,BRONX,EDENWALD,BLD 26,AMR,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7929876,N,5970.49,GOV/NYC/068,Yes,40880,1687.63,0.0,0.0,4282.86
EDENWALD,BRONX,EDENWALD,BLD 23,AMR,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7929921,N,6110.71,GOV/NYC/068,Yes,41840,1727.27,0.0,0.0,4383.44
EDENWALD,BRONX,EDENWALD,BLD 15,AMR,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7929923,N,10807.66,GOV/NYC/068,Yes,74000,3054.92,0.0,0.0,7752.74
EDENWALD,BRONX,EDENWALD,BLD 41,AMR,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7929937,N,2103.11,GOV/NYC/068,Yes,14400,594.47,0.0,0.0,1508.64
EDENWALD,BRONX,EDENWALD,BLD 39,AMR,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7929938,N,6332.71,GOV/NYC/068,Yes,43360,1790.02,0.0,0.0,4542.69
EDENWALD,BRONX,EDENWALD,BLD 07,AMR,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7929947,N,10749.23,GOV/NYC/068,Yes,73600,3038.4,0.0,0.0,7710.83
EDENWALD,BRONX,EDENWALD,BLD 02,AMR,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7929948,N,3306.56,GOV/NYC/068,Yes,22640,934.64,0.0,0.0,2371.92
EDENWALD,BRONX,EDENWALD,BLD 03,AMR,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8096629,N,3137.14,GOV/NYC/068,Yes,21480,886.75,0.0,0.0,2250.39
EDENWALD,BRONX,EDENWALD,BLD 11,AMR,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8096634,N,2745.72,GOV/NYC/068,Yes,18800,776.11,0.0,0.0,1969.61
EDENWALD,BRONX,EDENWALD,BLD 29,AMR,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8096646,N,9493.21,GOV/NYC/068,Yes,65000,2683.37,0.0,0.0,6809.84
EDENWALD,BRONX,EDENWALD,BLD 05,AMR,,57,214,B005700,FEDERAL,NY005000570P,NEW YORK POWER AUTHORITY,8147209,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8322059,N,3470.14,GOV/NYC/068,Yes,23760,980.88,0.0,0.0,2489.26
ASTORIA,QUEENS,ASTORIA,BLD 04,INTERVAL,,26,517,Q002600,FEDERAL,NY005000260P,NEW YORK POWER AUTHORITY,8147006,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1142865,N,798.71,GOV/NYC/068,Yes,0,0.0,82.66,798.71,0.0
ASTORIA,QUEENS,ASTORIA,BLD 01,AMR,,26,517,Q002600,FEDERAL,NY005000260P,NEW YORK POWER AUTHORITY,8147006,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,8142853,Y,1236.71,GOV/NYC/068,Yes,25360,1046.65,0.0,0.0,190.06
ELLIOTT,MANHATTAN,ELLIOTT,BLD 04,AMR,,15,367,M001500,FEDERAL,NY005011340P,NEW YORK POWER AUTHORITY,8147569,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7890003,N,11814.05,GOV/NYC/068,Yes,141200,5845.68,0.0,0.0,5968.37
ELLIOTT,MANHATTAN,ELLIOTT,BLD 01,AMR,,15,367,M001500,FEDERAL,NY005011340P,NEW YORK POWER AUTHORITY,8147569,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,7890006,N,11111.23,GOV/NYC/068,Yes,132800,5497.92,0.0,0.0,5613.31
ASTORIA,QUEENS,ASTORIA,BLD 01,INTERVAL,,26,517,Q002600,FEDERAL,NY005000260P,NEW YORK POWER AUTHORITY,8147006,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1142853,N,862.19,GOV/NYC/068,Yes,0,0.0,89.23,862.19,0.0
ASTORIA,QUEENS,ASTORIA,BLD 13,INTERVAL,,26,517,Q002600,FEDERAL,NY005000260P,NEW YORK POWER AUTHORITY,8147006,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1142856,N,778.23,GOV/NYC/068,Yes,0,0.0,80.54,778.23,0.0
ASTORIA,QUEENS,ASTORIA,BLD 06,INTERVAL,,26,517,Q002600,FEDERAL,NY005000260P,NEW YORK POWER AUTHORITY,8147006,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1142858,N,1140.48,GOV/NYC/068,Yes,0,0.0,118.03,1140.48,0.0
ASTORIA,QUEENS,ASTORIA,BLD 09,INTERVAL,,26,517,Q002600,FEDERAL,NY005000260P,NEW YORK POWER AUTHORITY,8147006,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1142859,N,1058.44,GOV/NYC/068,Yes,0,0.0,109.54,1058.44,0.0
ASTORIA,QUEENS,ASTORIA,BLD 17,INTERVAL,,26,517,Q002600,FEDERAL,NY005000260P,NEW YORK POWER AUTHORITY,8147006,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1142866,N,738.8,GOV/NYC/068,Yes,0,0.0,76.46,738.8,0.0
ASTORIA,QUEENS,ASTORIA,BLD 21,INTERVAL,,26,517,Q002600,FEDERAL,NY005000260P,NEW YORK POWER AUTHORITY,8147006,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1142867,N,797.26,GOV/NYC/068,Yes,0,0.0,82.51,797.26,0.0
ASTORIA,QUEENS,ASTORIA,BLD 16,INTERVAL,,26,517,Q002600,FEDERAL,NY005000260P,NEW YORK POWER AUTHORITY,8147006,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1142870,N,691.07,GOV/NYC/068,Yes,0,0.0,71.52,691.07,0.0
ASTORIA,QUEENS,ASTORIA,BLD 23,INTERVAL,,26,517,Q002600,FEDERAL,NY005000260P,NEW YORK POWER AUTHORITY,8147006,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1142871,N,682.76,GOV/NYC/068,Yes,0,0.0,70.66,682.76,0.0
ASTORIA,QUEENS,ASTORIA,BLD 20,INTERVAL,,26,517,Q002600,FEDERAL,NY005000260P,NEW YORK POWER AUTHORITY,8147006,2019-08,2019-07-24T00:00:00.000,2019-08-22T00:00:00.000,29,1142880,N,745.76,GOV/NYC/068,Yes,0,0.0,77.18,745.76,0.0
