cmplnt_num,addr_pct_cd,boro_nm,cmplnt_fr_dt,cmplnt_fr_tm,crm_atpt_cptd_cd,jurisdiction_code,juris_desc,ky_cd,law_cat_cd,ofns_desc,patrol_boro,pd_cd,pd_desc,prem_typ_desc,rpt_dt,susp_age_group,susp_race,susp_sex,vic_age_group,vic_race,vic_sex,x_coord_cd,y_coord_cd,latitude,longitude,lat_lon,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,cmplnt_to_dt,cmplnt_to_tm,loc_of_occur_desc,parks_nm,station_name,transit_district,housing_psa,hadevelopt
628600144,43,BRONX,2019-12-16T00:00:00.000,11:10:00,COMPLETED,0.0,N.Y. POLICE DEPT,348,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,PATROL BORO BRONX,916.0,LEAVING SCENE-ACCIDENT-PERSONA,STREET,2019-12-16T00:00:00.000,UNKNOWN,UNKNOWN,U,45-64,BLACK,M,1025754,240828,40.82760345200006,-73.85003211999998,"{'latitude': '40.82760345200006', 'longitude': '-73.85003211999998'}",11610.0,58.0,5.0,31.0,26.0,,,,,,,,
365743338,75,BROOKLYN,2019-12-16T00:00:00.000,01:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BKLYN NORTH,321.0,"LARCENY,PETIT FROM AUTO",STREET,2019-12-16T00:00:00.000,,,,25-44,UNKNOWN,F,1018987,183104,40.66919498800007,-73.87478191299994,"{'latitude': '40.66919498800007', 'longitude': '-73.87478191299994'}",17215.0,45.0,2.0,25.0,47.0,,,,,,,,
484817313,42,BRONX,2019-12-15T00:00:00.000,21:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,321.0,"LARCENY,PETIT FROM AUTO",STREET,2019-12-16T00:00:00.000,UNKNOWN,UNKNOWN,U,25-44,BLACK,F,1014901,243467,40.83489107400004,-73.88923592399993,"{'latitude': '40.83489107400004', 'longitude': '-73.88923592399993'}",11269.0,34.0,5.0,43.0,25.0,2019-12-15T00:00:00.000,22:30:00,INSIDE,,,,,
748085703,111,QUEENS,2019-11-29T00:00:00.000,12:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,112,FELONY,THEFT-FRAUD,PATROL BORO QUEENS NORTH,739.0,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,2019-12-16T00:00:00.000,,,,25-44,ASIAN / PACIFIC ISLANDER,F,1043973,209900,40.742610187000025,-73.78447530299998,"{'latitude': '40.742610187000025', 'longitude': '-73.78447530299998'}",14507.0,26.0,3.0,3.0,69.0,,,FRONT OF,,,,,
588816147,52,BRONX,2019-12-15T00:00:00.000,15:59:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,637.0,"HARASSMENT,SUBD 1,CIVILIAN",FAST FOOD,2019-12-15T00:00:00.000,UNKNOWN,UNKNOWN,F,45-64,BLACK,F,1011134,253597,40.86270719100002,-73.90280835099996,"{'latitude': '40.86270719100002', 'longitude': '-73.90280835099996'}",11606.0,24.0,5.0,29.0,34.0,,,INSIDE,,,,,
387676075,43,BRONX,2019-12-14T00:00:00.000,23:35:00,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,RESIDENCE - APT. HOUSE,2019-12-15T00:00:00.000,UNKNOWN,WHITE,M,25-44,WHITE HISPANIC,F,1025401,242799,40.83301492700008,-73.85129554699995,"{'latitude': '40.83301492700008', 'longitude': '-73.85129554699995'}",11271.0,58.0,5.0,31.0,26.0,,,INSIDE,,,,,
894822342,43,BRONX,2019-12-14T00:00:00.000,20:05:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,637.0,"HARASSMENT,SUBD 1,CIVILIAN",STREET,2019-12-14T00:00:00.000,25-44,UNKNOWN,M,18-24,UNKNOWN,M,1023574,245286,40.83984933800008,-73.85788311899995,"{'latitude': '40.83984933800008', 'longitude': '-73.85788311899995'}",11271.0,58.0,5.0,31.0,26.0,,,FRONT OF,,,,,
405472536,42,BRONX,2019-12-14T00:00:00.000,17:13:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,321.0,"LARCENY,PETIT FROM AUTO",STREET,2019-12-14T00:00:00.000,,,,45-64,BLACK,M,1011674,243887,40.83605446300004,-73.90089581899997,"{'latitude': '40.83605446300004', 'longitude': '-73.90089581899997'}",10934.0,34.0,5.0,42.0,25.0,,,FRONT OF,,,,,
613588144,67,BROOKLYN,2019-12-13T00:00:00.000,20:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,235,MISDEMEANOR,DANGEROUS DRUGS,PATROL BORO BKLYN SOUTH,569.0,"MARIJUANA, SALE 4 & 5",STREET,2019-12-13T00:00:00.000,18-24,BLACK,M,UNKNOWN,UNKNOWN,E,998645,176413,40.650886108000066,-73.94812476999994,"{'latitude': '40.650886108000066', 'longitude': '-73.94812476999994'}",13510.0,61.0,2.0,11.0,40.0,2019-12-13T00:00:00.000,20:10:00,FRONT OF,,,,,
393397086,109,QUEENS,2019-07-06T00:00:00.000,02:27:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO QUEENS NORTH,321.0,"LARCENY,PETIT FROM AUTO",STREET,2019-07-07T00:00:00.000,,,,65+,WHITE,M,1040517,215131,40.75699059000005,-73.79690337399995,"{'latitude': '40.75699059000005', 'longitude': '-73.79690337399995'}",14193.0,22.0,3.0,20.0,67.0,2019-07-07T00:00:00.000,02:30:00,FRONT OF,,,,,
117797339,17,MANHATTAN,2019-12-11T00:00:00.000,23:20:00,COMPLETED,0.0,N.Y. POLICE DEPT,106,FELONY,FELONY ASSAULT,PATROL BORO MAN SOUTH,109.0,"ASSAULT 2,1,UNCLASSIFIED",STREET,2019-12-12T00:00:00.000,UNKNOWN,UNKNOWN,F,18-24,WHITE,F,992381,215224,40.757421143000045,-73.97065210199997,"{'latitude': '40.757421143000045', 'longitude': '-73.97065210199997'}",12419.0,71.0,4.0,51.0,9.0,2019-12-11T00:00:00.000,23:35:00,FRONT OF,,,,,
160710601,70,BROOKLYN,2019-12-04T00:00:00.000,14:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BKLYN SOUTH,352.0,"LARCENY,PETIT FROM BUILDING,UNATTENDED, PACKAGE THEFT INSIDE",RESIDENCE-HOUSE,2019-12-12T00:00:00.000,,,,45-64,WHITE,M,998909,166286,40.62308921900007,-73.94719536699995,"{'latitude': '40.62308921900007', 'longitude': '-73.94719536699995'}",17217.0,60.0,2.0,26.0,43.0,,,INSIDE,,,,,
623322570,68,BROOKLYN,2019-12-11T00:00:00.000,21:17:00,COMPLETED,0.0,N.Y. POLICE DEPT,233,MISDEMEANOR,SEX CRIMES,PATROL BORO BKLYN SOUTH,681.0,"CHILD, ENDANGERING WELFARE",STREET,2019-12-11T00:00:00.000,UNKNOWN,WHITE,M,<18,WHITE,F,978016,172087,40.63902167200007,-74.022463524,"{'latitude': '40.63902167200007', 'longitude': '-74.022463524'}",18180.0,10.0,2.0,7.0,41.0,2019-12-11T00:00:00.000,21:17:00,FRONT OF,,,,,
826151049,47,BRONX,2019-12-11T00:00:00.000,16:10:00,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,RESIDENCE - APT. HOUSE,2019-12-11T00:00:00.000,<18,BLACK,M,45-64,BLACK,M,1021522,256468,40.87054946000006,-73.86523693899994,"{'latitude': '40.87054946000006', 'longitude': '-73.86523693899994'}",11605.0,29.0,5.0,22.0,30.0,,,INSIDE,,,,,
626711234,44,BRONX,2019-12-11T00:00:00.000,15:20:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,321.0,"LARCENY,PETIT FROM AUTO",STREET,2019-12-11T00:00:00.000,,,,45-64,BLACK,M,1005391,245671,40.840968298000064,-73.92359586699997,"{'latitude': '40.840968298000064', 'longitude': '-73.92359586699997'}",10930.0,50.0,5.0,42.0,27.0,,,FRONT OF,,,,,
211421210,71,BROOKLYN,2019-12-11T00:00:00.000,11:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,116,FELONY,SEX CRIMES,PATROL BORO BKLYN SOUTH,177.0,SEXUAL ABUSE,,2019-12-11T00:00:00.000,,,,<18,BLACK,M,998749,181383,40.66452749800004,-73.94773929099993,"{'latitude': '40.66452749800004', 'longitude': '-73.94773929099993'}",13509.0,17.0,2.0,48.0,44.0,,,INSIDE,,,,,
673030484,26,,2019-12-11T00:00:00.000,01:30:00,COMPLETED,,N.Y. POLICE DEPT,101,FELONY,MURDER & NON-NEGL. MANSLAUGHTER,,,,,2019-12-11T00:00:00.000,<18,BLACK,M,18-24,WHITE,F,995502,232971,40.80612853300004,-73.95935694199994,"{'latitude': '40.80612853300004', 'longitude': '-73.95935694199994'}",12422.0,37.0,4.0,23.0,17.0,,,OUTSIDE,,,,,
892177179,102,QUEENS,2019-12-11T00:00:00.000,00:01:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO QUEENS SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-12-11T00:00:00.000,25-44,WHITE HISPANIC,M,25-44,WHITE HISPANIC,F,1023686,191640,40.69260465900004,-73.85779308899998,"{'latitude': '40.69260465900004', 'longitude': '-73.85779308899998'}",24017.0,46.0,3.0,41.0,60.0,2019-12-11T00:00:00.000,00:01:00,FRONT OF,,,,,
134742395,104,QUEENS,2019-12-10T00:00:00.000,18:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,107,FELONY,BURGLARY,PATROL BORO QUEENS NORTH,233.0,"BURGLARY,TRUCK NIGHT",STREET,2019-12-11T00:00:00.000,,,,45-64,WHITE HISPANIC,M,1020325,203696,40.72570983000002,-73.86984842499999,"{'latitude': '40.72570983000002', 'longitude': '-73.86984842499999'}",14785.0,40.0,3.0,28.0,70.0,2019-12-11T00:00:00.000,05:00:00,FRONT OF,,,,,
700225249,14,MANHATTAN,2019-05-28T00:00:00.000,15:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,112,FELONY,THEFT-FRAUD,PATROL BORO MAN SOUTH,739.0,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,2019-12-11T00:00:00.000,,,,65+,WHITE HISPANIC,M,988333,214462,40.75533244200005,-73.98526407099996,"{'latitude': '40.75533244200005', 'longitude': '-73.98526407099996'}",13094.0,11.0,4.0,51.0,8.0,,,INSIDE,,,,,
753983084,42,BRONX,2019-12-10T00:00:00.000,22:05:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BRONX,333.0,"LARCENY,PETIT FROM STORE-SHOPL",FOOD SUPERMARKET,2019-12-10T00:00:00.000,,,,UNKNOWN,UNKNOWN,D,1008896,239765,40.824748947000046,-73.91095016999998,"{'latitude': '40.824748947000046', 'longitude': '-73.91095016999998'}",10934.0,34.0,5.0,43.0,25.0,2019-12-10T00:00:00.000,22:10:00,INSIDE,,,,,
205378710,20,MANHATTAN,2019-12-10T00:00:00.000,16:47:00,COMPLETED,0.0,N.Y. POLICE DEPT,105,FELONY,ROBBERY,PATROL BORO MAN NORTH,361.0,"ROBBERY,BANK",BANK,2019-12-10T00:00:00.000,45-64,BLACK,M,UNKNOWN,UNKNOWN,D,989731,222727,40.77801697500007,-73.98021132399998,"{'latitude': '40.77801697500007', 'longitude': '-73.98021132399998'}",12420.0,20.0,4.0,19.0,12.0,2019-12-10T00:00:00.000,16:57:00,INSIDE,,,,,
855725247,44,BRONX,2019-12-10T00:00:00.000,11:45:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",,2019-12-10T00:00:00.000,45-64,BLACK HISPANIC,M,18-24,BLACK,F,1004396,238306,40.82075581500004,-73.92721400599999,"{'latitude': '40.82075581500004', 'longitude': '-73.92721400599999'}",10929.0,50.0,5.0,35.0,27.0,,,INSIDE,,,,,
126490400,75,BROOKLYN,2019-12-09T00:00:00.000,18:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,124,FELONY,KIDNAPPING,PATROL BORO BKLYN NORTH,186.0,LURING A CHILD,STREET,2019-12-10T00:00:00.000,25-44,WHITE,M,<18,BLACK,M,1018216,179150,40.65834513300007,-73.87758111999993,"{'latitude': '40.65834513300007', 'longitude': '-73.87758111999993'}",17214.0,45.0,2.0,25.0,47.0,2019-12-09T00:00:00.000,18:30:00,,,,,,
120391630,14,MANHATTAN,2019-12-09T00:00:00.000,09:23:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",CLOTHING/BOUTIQUE,2019-12-10T00:00:00.000,,,,UNKNOWN,UNKNOWN,D,987220,212676,40.75043076800005,-73.98928217599996,"{'latitude': '40.75043076800005', 'longitude': '-73.98928217599996'}",11722.0,11.0,4.0,10.0,8.0,,,INSIDE,,,,,
563658637,42,BRONX,2019-11-01T00:00:00.000,20:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,STREET,2019-12-10T00:00:00.000,<18,BLACK,F,<18,BLACK,F,1010286,242796,40.83306418400008,-73.90591604299993,"{'latitude': '40.83306418400008', 'longitude': '-73.90591604299993'}",10934.0,34.0,5.0,42.0,25.0,,,,,,,,
348595264,13,MANHATTAN,2019-12-09T00:00:00.000,08:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,2019-12-09T00:00:00.000,UNKNOWN,BLACK,M,UNKNOWN,UNKNOWN,D,984407,208477,40.73890605900005,-73.99943490399994,"{'latitude': '40.73890605900005', 'longitude': '-73.99943490399994'}",12074.0,12.0,4.0,10.0,6.0,2019-12-09T00:00:00.000,08:32:00,INSIDE,,,,,
436294118,83,BROOKLYN,2019-12-08T00:00:00.000,00:01:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO BKLYN NORTH,321.0,"LARCENY,PETIT FROM AUTO",STREET,2019-12-09T00:00:00.000,,,,18-24,BLACK,M,1007673,192043,40.693767666000035,-73.915535386,"{'latitude': '40.693767666000035', 'longitude': '-73.915535386'}",18181.0,42.0,2.0,37.0,53.0,2019-12-08T00:00:00.000,01:00:00,FRONT OF,,,,,
725028044,47,BRONX,2019-12-08T00:00:00.000,21:45:00,COMPLETED,97.0,OTHER,106,FELONY,FELONY ASSAULT,PATROL BORO BRONX,109.0,"ASSAULT 2,1,UNCLASSIFIED",HOMELESS SHELTER,2019-12-08T00:00:00.000,25-44,BLACK,M,25-44,WHITE,M,1023443,266909,40.89919838400005,-73.85823008599993,"{'latitude': '40.89919838400005', 'longitude': '-73.85823008599993'}",11275.0,29.0,5.0,40.0,30.0,,,INSIDE,,,,,
892830021,73,BROOKLYN,2019-12-08T00:00:00.000,20:22:00,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BKLYN NORTH,113.0,"MENACING,UNCLASSIFIED",STREET,2019-12-08T00:00:00.000,18-24,BLACK,M,18-24,BLACK,M,1005713,182792,40.66838074700007,-73.92263283299998,"{'latitude': '40.66838074700007', 'longitude': '-73.92263283299998'}",13516.0,16.0,2.0,17.0,49.0,,,,,,,,
461937494,14,MANHATTAN,2019-12-08T00:00:00.000,09:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,341,MISDEMEANOR,PETIT LARCENY,PATROL BORO MAN SOUTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",HOTEL/MOTEL,2019-12-08T00:00:00.000,,,,65+,WHITE,F,986947,215849,40.75913993600005,-73.99026621099993,"{'latitude': '40.75913993600005', 'longitude': '-73.99026621099993'}",13094.0,12.0,4.0,10.0,8.0,,,INSIDE,,,,,
686885045,43,BRONX,2019-12-08T00:00:00.000,01:27:00,COMPLETED,0.0,N.Y. POLICE DEPT,118,FELONY,DANGEROUS WEAPONS,PATROL BORO BRONX,793.0,WEAPONS POSSESSION 3,RESIDENCE - APT. HOUSE,2019-12-08T00:00:00.000,,,,45-64,BLACK,F,1018876,241924,40.83064129700006,-73.87487918899996,"{'latitude': '40.83064129700006', 'longitude': '-73.87487918899996'}",11610.0,58.0,5.0,31.0,26.0,,,INSIDE,,,,,
310318892,109,QUEENS,2019-12-07T00:00:00.000,18:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,107,FELONY,BURGLARY,PATROL BORO QUEENS NORTH,233.0,"BURGLARY,TRUCK NIGHT",STREET,2019-12-08T00:00:00.000,,,,45-64,WHITE HISPANIC,M,1032904,222314,40.77675119700007,-73.82433073999994,"{'latitude': '40.77675119700007', 'longitude': '-73.82433073999994'}",14192.0,22.0,3.0,3.0,67.0,2019-12-08T00:00:00.000,06:15:00,,,,,,
369994605,122,STATEN ISLAND,2019-12-07T00:00:00.000,16:50:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO STATEN ISLAND,637.0,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE-HOUSE,2019-12-07T00:00:00.000,45-64,UNKNOWN,M,65+,WHITE,M,957303,155857,40.59443490500007,-74.09703089999994,"{'latitude': '40.59443490500007', 'longitude': '-74.09703089999994'}",10691.0,30.0,1.0,14.0,76.0,,,FRONT OF,,,,,
707758073,7,MANHATTAN,2019-12-05T00:00:00.000,19:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO MAN SOUTH,101.0,ASSAULT 3,FAST FOOD,2019-12-05T00:00:00.000,18-24,BLACK,M,18-24,WHITE HISPANIC,F,987418,201134,40.71875074700006,-73.98857299099996,"{'latitude': '40.71875074700006', 'longitude': '-73.98857299099996'}",11723.0,70.0,4.0,32.0,4.0,,,INSIDE,,,,,
240602489,32,MANHATTAN,2019-12-05T00:00:00.000,16:19:00,COMPLETED,0.0,N.Y. POLICE DEPT,117,FELONY,DANGEROUS DRUGS,PATROL BORO MAN NORTH,503.0,"CONTROLLED SUBSTANCE,INTENT TO",STREET,2019-12-05T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,999042,235844,40.81400890400005,-73.94656341599993,"{'latitude': '40.81400890400005', 'longitude': '-73.94656341599993'}",12424.0,18.0,4.0,36.0,20.0,,,FRONT OF,,,,,
712200449,50,BRONX,2019-12-04T00:00:00.000,10:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,351,MISDEMEANOR,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO BRONX,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",,2019-12-04T00:00:00.000,,,,UNKNOWN,UNKNOWN,D,1011583,262148,40.886175665000046,-73.901150209,"{'latitude': '40.886175665000046', 'longitude': '-73.901150209'}",11272.0,48.0,5.0,40.0,33.0,,,INSIDE,,,,,
868158357,25,MANHATTAN,2019-12-03T00:00:00.000,20:15:00,COMPLETED,0.0,N.Y. POLICE DEPT,235,MISDEMEANOR,DANGEROUS DRUGS,PATROL BORO MAN NORTH,511.0,"CONTROLLED SUBSTANCE, POSSESSI",STREET,2019-12-03T00:00:00.000,45-64,BLACK,M,UNKNOWN,UNKNOWN,E,1001883,231847,40.80303303200003,-73.93631043199997,"{'latitude': '40.80303303200003', 'longitude': '-73.93631043199997'}",13093.0,7.0,4.0,35.0,16.0,2019-12-03T00:00:00.000,20:29:00,,,,,,
402636999,9,MANHATTAN,2019-12-03T00:00:00.000,19:15:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO MAN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-12-03T00:00:00.000,25-44,BLACK,M,25-44,WHITE,F,986050,204978,40.72930198100005,-73.99350697799997,"{'latitude': '40.72930198100005', 'longitude': '-73.99350697799997'}",11724.0,57.0,4.0,32.0,3.0,,,FRONT OF,,,,,
591391418,73,BROOKLYN,2019-12-03T00:00:00.000,03:40:00,COMPLETED,0.0,N.Y. POLICE DEPT,113,FELONY,FORGERY,PATROL BORO BKLYN NORTH,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",STREET,2019-12-03T00:00:00.000,,,,UNKNOWN,UNKNOWN,E,1009102,182811,40.66842403300007,-73.91041629499993,"{'latitude': '40.66842403300007', 'longitude': '-73.91041629499993'}",17614.0,55.0,2.0,17.0,46.0,,,,,,,,
851291067,63,BROOKLYN,2019-12-02T00:00:00.000,15:15:00,COMPLETED,0.0,N.Y. POLICE DEPT,348,MISDEMEANOR,VEHICLE AND TRAFFIC LAWS,PATROL BORO BKLYN SOUTH,916.0,LEAVING SCENE-ACCIDENT-PERSONA,STREET,2019-12-02T00:00:00.000,,,,45-64,WHITE HISPANIC,M,1005017,165708,40.62149051800003,-73.92519432199998,"{'latitude': '40.62149051800003', 'longitude': '-73.92519432199998'}",13825.0,5.0,2.0,8.0,38.0,2019-12-02T00:00:00.000,15:19:00,,,,,,
525626076,10,MANHATTAN,2019-12-02T00:00:00.000,11:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO MAN SOUTH,418.0,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",OTHER,2019-12-02T00:00:00.000,,,,25-44,BLACK,M,984802,211047,40.74596005300003,-73.99800931399994,"{'latitude': '40.74596005300003', 'longitude': '-73.99800931399994'}",12074.0,12.0,4.0,10.0,6.0,2019-12-02T00:00:00.000,11:45:00,,,,,,
160174236,5,MANHATTAN,2019-12-02T00:00:00.000,02:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO MAN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-12-02T00:00:00.000,25-44,BLACK,M,18-24,BLACK,F,983093,199049,40.71302841100004,-74.00417492799994,"{'latitude': '40.71302841100004', 'longitude': '-74.00417492799994'}",11728.0,56.0,4.0,32.0,1.0,,,FRONT OF,,,,,
918261954,46,,2019-11-30T00:00:00.000,23:01:00,COMPLETED,,N.Y. POLICE DEPT,101,FELONY,MURDER & NON-NEGL. MANSLAUGHTER,,,,,2019-11-30T00:00:00.000,18-24,BLACK,M,25-44,BLACK,M,1005694,247184,40.84512030900004,-73.92249595899995,"{'latitude': '40.84512030900004', 'longitude': '-73.92249595899995'}",10931.0,6.0,5.0,29.0,29.0,,,OUTSIDE,,,,,
745389652,49,BRONX,2019-11-30T00:00:00.000,15:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BRONX,101.0,ASSAULT 3,STREET,2019-11-30T00:00:00.000,UNKNOWN,BLACK HISPANIC,M,25-44,WHITE,F,1021630,249843,40.85236539300007,-73.86488339099996,"{'latitude': '40.85236539300007', 'longitude': '-73.86488339099996'}",11271.0,59.0,5.0,12.0,32.0,,,,,,,,
910186194,47,BRONX,2019-11-30T00:00:00.000,08:54:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",GAS STATION,2019-11-30T00:00:00.000,UNKNOWN,BLACK,M,25-44,BLACK,F,1023672,267080,40.899666704000026,-73.85740072799997,"{'latitude': '40.899666704000026', 'longitude': '-73.85740072799997'}",11608.0,29.0,5.0,40.0,30.0,,,INSIDE,,,,,
659024314,52,BRONX,2019-11-30T00:00:00.000,01:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-11-30T00:00:00.000,25-44,UNKNOWN,M,25-44,UNKNOWN,F,1010153,253042,40.86118681700003,-73.90635707999998,"{'latitude': '40.86118681700003', 'longitude': '-73.90635707999998'}",11606.0,24.0,5.0,29.0,34.0,,,FRONT OF,,,,,
334598437,49,BRONX,2019-11-29T00:00:00.000,13:29:00,COMPLETED,0.0,N.Y. POLICE DEPT,578,VIOLATION,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",STREET,2019-11-29T00:00:00.000,25-44,BLACK,F,25-44,BLACK,F,1023622,253318,40.86189455900006,-73.85766248,"{'latitude': '40.86189455900006', 'longitude': '-73.85766248'}",11607.0,59.0,5.0,12.0,32.0,,,FRONT OF,,,,,
165590722,13,MANHATTAN,2019-11-29T00:00:00.000,10:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,112,FELONY,THEFT-FRAUD,PATROL BORO MAN SOUTH,739.0,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,2019-11-29T00:00:00.000,,,,45-64,WHITE,M,988356,208015,40.73763703100008,-73.98518498899993,"{'latitude': '40.73763703100008', 'longitude': '-73.98518498899993'}",12073.0,71.0,4.0,50.0,7.0,,,INSIDE,,,,,
837577647,88,BROOKLYN,2019-11-28T00:00:00.000,23:20:00,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BKLYN NORTH,101.0,ASSAULT 3,RESIDENCE - APT. HOUSE,2019-11-29T00:00:00.000,65+,BLACK,M,65+,BLACK,F,994283,190096,40.68844890700007,-73.963824172,"{'latitude': '40.68844890700007', 'longitude': '-73.963824172'}",13829.0,68.0,2.0,48.0,55.0,,,INSIDE,,,,,
296217333,77,BROOKLYN,2019-11-28T00:00:00.000,20:00:00,COMPLETED,0.0,N.Y. POLICE DEPT,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BKLYN NORTH,113.0,"MENACING,UNCLASSIFIED",STREET,2019-11-28T00:00:00.000,,,,45-64,BLACK,M,996991,183724,40.670955726000045,-73.95407163699997,"{'latitude': '40.670955726000045', 'longitude': '-73.95407163699997'}",17618.0,16.0,2.0,48.0,49.0,,,FRONT OF,,,,,
799339981,81,BROOKLYN,2019-11-28T00:00:00.000,16:30:00,COMPLETED,0.0,N.Y. POLICE DEPT,109,FELONY,GRAND LARCENY,PATROL BORO BKLYN NORTH,418.0,"LARCENY,GRAND BY ACQUIRING LOST CREDIT CARD",STREET,2019-11-28T00:00:00.000,,,,45-64,BLACK,M,1005766,187469,40.68121792900007,-73.92242685299993,"{'latitude': '40.68121792900007', 'longitude': '-73.92242685299993'}",13516.0,69.0,2.0,17.0,52.0,2019-11-28T00:00:00.000,19:00:00,,,,,,
