,sample_number,sample_date,sample_time,sample_site,sample_class,location,residual_free_chlorine_mg_l,turbidity_ntu,coliform_quanti_tray_mpn_100ml,e_coli_quanti_tray_mpn_100ml,fluoride_mg_l
278,2531,2020-01-25T00:00:00.000,2020-03-01 08:44:00,21550,Compliance,"SS - E/S Eldert La, 2nd SS N/O Stanley Ave, IFO 943 Eldert Ln. 12 """,0.5,0.57,<1,<1,
279,2551,2020-01-25T00:00:00.000,2020-03-01 07:48:00,31950,Compliance,"SS - IFO 313 N/S W 47th St, 2nd SS W/O 8th Ave, 12 """,0.42,0.54,<1,<1,
280,2553,2020-01-25T00:00:00.000,2020-03-01 10:26:00,37450,Compliance,"SS -OPP 532 N/S W 111st St, 2nd SS W/O Amsterdam Ave, 12 """,0.41,0.57,<1,<1,
281,2510,2020-01-25T00:00:00.000,2020-03-01 09:07:00,22950,Compliance,"SS - IFO 132 N/S Myrtle Ave, 2nd SS E/O N Portland Ave, 20 """,0.33,0.53,<1,<1,
282,2544,2020-01-25T00:00:00.000,2020-03-01 09:45:00,1S03B,Operational,SS - Shaft 3B of City Tunnel No.3 - Mosholu Ave W/O Jerome Ave (w/i Van Cortlandt Park ~200' SE/O Shaft 2 building),0.66,0.64,<1,<1,0.72
283,2545,2020-01-25T00:00:00.000,2020-03-01 10:31:00,1SCH3,Operational,Croton High Service CDC /GH5 to Tunnel No. 1 -Shaft 4,0.55,0.7,<1,<1,0.72
284,2550,2020-01-25T00:00:00.000,2020-03-01 09:48:00,31650,Compliance,"SS - N/S E 77th St, 2nd SS W/O 3rd Ave, 12 """,0.41,0.58,<1,<1,
285,2514,2020-01-25T00:00:00.000,2020-03-01 11:09:00,40750,Compliance,"SS - N/S Northern Blvd, 1st SS W/O 78th St, 12 """,0.56,0.77,<1,<1,
286,2538,2020-01-25T00:00:00.000,2020-03-01 08:45:00,10750,Compliance,"SS - N/S Bartow Ave, 2nd SS W/O Co-op City Blvd, 20 """,0.6,0.64,<1,<1,
287,2520,2020-01-25T00:00:00.000,2020-03-01 09:51:00,57750,Compliance,"SS - IFO 264 W/S Lockman Ave, 2nd SS S/O Brabant St, 12 """,0.57,0.66,<1,<1,
288,2548,2020-01-25T00:00:00.000,2020-03-01 08:53:00,30150,Compliance,"SS - E/S 1st Ave, 1st SS S/O E 3rd St,  OPP 49 1st Ave 12 """,0.43,0.54,<1,<1,
289,2539,2020-01-25T00:00:00.000,2020-03-01 08:10:00,11250,Compliance,"SS - IFO 925 N/S E Tremont Ave, 1st SS E/O Daly Ave, 20 """,0.5,0.82,<1,<1,
290,2537,2020-01-25T00:00:00.000,2020-03-01 09:14:00,78150,Compliance,"SS - IFO 85-31 E/S 120th St, 2nd SS N/O Hillside Ave",0.48,0.54,<1,<1,
291,2535,2020-01-25T00:00:00.000,2020-03-01 10:28:00,47850,Compliance,"SS - IFO 246-35 N/S Van Zandt Ave, 1st SS W/O 248th St, 12 """,0.33,0.49,<1,<1,
292,2546,2020-01-25T00:00:00.000,2020-03-01 10:47:00,1SCL1,Operational,"Jerome Park Reservoir (W205th St & Goulden Ave, Bx) - Croton Distribution Chamber - low pressure service tunnel, Tap in Gatehouse #5, treated water",0.61,0.69,<1,<1,0.72
293,2519,2020-01-25T00:00:00.000,2020-03-01 10:43:00,51450,Compliance,"SS - IFO 119 E/S Justin Ave, BTW Hooper & O'Gorman Aves, 12 """,0.56,0.64,<1,<1,
294,2532,2020-01-25T00:00:00.000,2020-03-01 10:02:00,44450,Compliance,"SS - IFO 223-03 N/S Manor Rd, 2nd SS W/O 229th St, 12 """,0.37,0.51,<1,<1,
295,2512,2020-01-25T00:00:00.000,2020-03-01 07:33:00,27750,Compliance,"SS - IFO 165 N/S S 1st St, 2nd SS W/O Driggs Ave, 20 """,0.53,0.57,<1,<1,
296,2542,2020-01-25T00:00:00.000,2020-03-01 11:10:00,1S03,Operational,"Shaft 3 riser feed, Tap in Gatehouse #7 Jerome Park Reservoir (W205th St & Goulden Ave, Bx)",0.62,0.61,<1,<1,0.71
297,2513,2020-01-25T00:00:00.000,2020-03-01 10:34:00,40200,Operational,"SS - S/S 19th Ave, BTW 41st & Steinway Sts, IFO 40-14 19th Ave 60 """,0.82,0.75,<1,<1,
298,2515,2020-01-25T00:00:00.000,2020-03-01 07:37:00,21750,Compliance,"SS - E/S 7th Ave, 1st SS N/O 52nd St, IFO 5115 7th Ave, 12 """,0.38,0.5,<1,<1,
299,2518,2020-01-25T00:00:00.000,2020-03-01 09:18:00,50300,Operational,"SS - N/E/S Clove Rd, N/W of Sunnyside Terrace.",0.65,0.65,<1,<1,
300,2516,2020-01-25T00:00:00.000,2020-03-01 08:06:00,22250,Compliance,"SS - IFO 9002 W/S Ft Hamilton Pkwy, 1st SS S/O 90th St, 12 """,0.54,0.54,<1,<1,
301,2508,2020-01-25T00:00:00.000,2020-03-01 08:40:00,20750,Compliance,"SS - S/S Park Ave, BTW Emerson Pl & Steuben St, 16 """,0.54,0.62,<1,<1,
302,2509,2020-01-25T00:00:00.000,2020-03-01 09:53:00,20900,Operational,"SS - S/S Sands St. BTW Gold St. and Manhattan Brg. Ent. Ramp, OPP 177 Sands St,48 """,0.52,0.55,<1,<1,
303,2517,2020-01-25T00:00:00.000,2020-03-01 08:42:00,26850,Compliance,"SS - W/S W 37th St, 2nd SS n/O Neptune Ave, 12 """,0.46,0.56,<1,<1,
304,2543,2020-01-25T00:00:00.000,2020-03-01 09:21:00,1S03A,Operational,NYCDEP Building on E 233rd Street and Bronxwood Avenue,0.83,0.68,<1,<1,0.72
305,2547,2020-01-25T00:00:00.000,2020-03-01 11:49:00,1S07,Operational,"SS - Shaft 7 of City Tunnel No.1 - NE/S W 167th St, 1st SE/O Sedgwick Ave IFO 1260 Sedgwick Ave",0.58,0.68,<1,<1,
306,2463,2020-01-24T00:00:00.000,2020-03-01 09:12:00,1SCL1,Operational,"Jerome Park Reservoir (W205th St & Goulden Ave, Bx) - Croton Distribution Chamber - low pressure service tunnel, Tap in Gatehouse #5, treated water",0.71,0.72,<1,<1,0.72
307,2462,2020-01-24T00:00:00.000,2020-03-01 09:04:00,1SCH3,Operational,Croton High Service CDC /GH5 to Tunnel No. 1 -Shaft 4,0.6,0.67,<1,<1,0.72
308,2448,2020-01-24T00:00:00.000,2020-03-01 11:59:00,55450,Compliance,"SS - W/S Seguine Ave, 1st SS S/O Kingsland St, 12 """,0.69,0.71,<1,<1,
309,2411,2020-01-24T00:00:00.000,2020-03-01 11:28:00,26750,Compliance,"SS - IFO 1110 N/S President St, 2nd SS E/O Bedford Ave, 12 """,0.4,0.61,<1,<1,
310,2461,2020-01-24T00:00:00.000,2020-03-01 10:53:00,1S07,Operational,"SS - Shaft 7 of City Tunnel No.1 - NE/S W 167th St, 1st SE/O Sedgwick Ave IFO 1260 Sedgwick Ave",0.59,0.84,<1,<1,
311,2417,2020-01-24T00:00:00.000,2020-03-01 08:53:00,27000,Operational,SS - IFO 355 S 5th Street BTW Keap and Hooper Streets,0.59,0.68,<1,<1,
312,2410,2020-01-24T00:00:00.000,2020-03-01 10:06:00,23850,Compliance,"SS - W/S Ocean Pkwy, 2nd SS S/O Ave V,  IFO 2252 Ocean Pkwy (@ Gravesend Neck, 1st S/O) 20 """,0.58,0.64,<1,<1,
313,2416,2020-01-24T00:00:00.000,2020-03-01 10:23:00,25150,Compliance,"SS - E/O Mother Gaston Blvd, 2nd SS N/O Livonia Ave, 12 """,0.5,0.65,<1,<1,
314,2409,2020-01-24T00:00:00.000,2020-03-01 11:28:00,21900,Operational,"SS - N/S Eastern Pkwy (S/S of svc. Rd), BTW New York & Brooklyn Aves, IFO 645 Eastern Pkwy.  Median BTW Svc & Main 48 """,0.58,0.71,<1,<1,
315,2412,2020-01-24T00:00:00.000,2020-03-01 10:54:00,27550,Compliance,"SS - N/S Farragut Rd, BTW E 81st & E 82nd Sts, 12 """,0.45,0.61,<1,<1,
316,2451,2020-01-24T00:00:00.000,2020-03-01 08:21:00,10150,Compliance,"SS - W/S Zerega Ave, 1st SS S/O Hermany Ave, 12 "" OPP NYC Sanitation",0.52,0.69,<1,<1,
317,2450,2020-01-24T00:00:00.000,2020-03-01 10:29:00,58950,Compliance,"SS - IFO 1085-15 N/S Castelton Ave, 2nd SS W/O Broadway, 12 """,0.51,0.63,<1,<1,
318,2452,2020-01-24T00:00:00.000,2020-03-01 08:57:00,11750,Compliance,"SS - IFO 250 E/S City Island Ave, BTW Carroll & Schofield Sts, 20 """,0.33,0.74,<1,<1,
319,2421,2020-01-24T00:00:00.000,2020-03-01 11:20:00,41450,Compliance,"SS - OPP 18-20 W/S Decatur St, 2nd SS S/O Forest Ave, 12 """,0.4,0.71,<1,<1,
320,2457,2020-01-24T00:00:00.000,2020-03-01 10:31:00,1S03B,Operational,SS - Shaft 3B of City Tunnel No.3 - Mosholu Ave W/O Jerome Ave (w/i Van Cortlandt Park ~200' SE/O Shaft 2 building),0.63,0.6,<1,<1,0.7
321,2438,2020-01-24T00:00:00.000,2020-03-01 12:12:00,40650,Compliance,"SS - IFO 30-12 W/S 94th St, 1st SS S/O 30th Ave, 12 """,0.66,0.72,<1,<1,
322,2458,2020-01-24T00:00:00.000,2020-03-01 08:45:00,16250,Compliance,"SS - IFO 251 N/S E 204th St, 1st SS E/O Valentine Ave, 12 """,0.6,0.92,<1,<1,
323,2439,2020-01-24T00:00:00.000,2020-03-01 08:22:00,42750,Compliance,"SS - IFO 64-50A W/S 188th St, 2nd SS S/O 64th Ave, 20 """,0.49,0.74,<1,<1,
324,2413,2020-01-24T00:00:00.000,2020-03-01 09:24:00,29050,Compliance,"SS - N/S 81st St, 1st SS E/O 19th Ave, 12 """,0.57,0.64,<1,<1,
325,2440,2020-01-24T00:00:00.000,2020-03-01 11:39:00,44250,Compliance,"SS - IFO 50-33 N/S Broadway, 2nd SS E/O 49th St, 12 """,0.35,0.61,<1,<1,
326,2455,2020-01-24T00:00:00.000,2020-03-01 11:19:00,15050,Compliance,"SS - W/S Trinity Ave, 2nd SS S/O E 163rd St (IFO school), 16 """,0.59,0.7,<1,<1,
327,2429,2020-01-24T00:00:00.000,2020-03-01 09:35:00,32650,Compliance,"SS - IFO 14 S/S W 18th St, 2nd SS W/O 5th Ave, 12 """,0.48,0.72,<1,<1,
328,2444,2020-01-24T00:00:00.000,2020-03-01 09:26:00,79150,Compliance,"SS - IFO 127-11 E/S Farmers Blvd (Keyspan), 2nd SS N/O Merrick Blvd",0.45,0.69,<1,<1,
329,2433,2020-01-24T00:00:00.000,2020-03-01 12:35:00,40200,Operational,"SS - S/S 19th Ave, BTW 41st & Steinway Sts, IFO 40-14 19th Ave 60 """,0.58,0.82,<1,<1,
330,2431,2020-01-24T00:00:00.000,2020-03-01 10:23:00,34850,Compliance,"SS - OPP 40 N/S W 53rd St, 2nd SS E/O 6th Ave, IFO MOMA 12 """,0.45,0.85,<1,<1,
331,2441,2020-01-24T00:00:00.000,2020-03-01 10:43:00,46950,Compliance,"SS - IFO 118-40 S/S Metropolitan Ave, 2nd SS E/O 118th St IFO 118-18",0.5,0.68,<1,<1,
332,2443,2020-01-24T00:00:00.000,2020-03-01 08:52:00,78350,Compliance,"SS - N/S Hillside Ave, BTW 189th & 190th Sts",0.21,0.53,<1,<1,
333,2465,2020-01-24T00:00:00.000,2020-03-01 10:29:00,3SC26,Operational,"Shaft 26 of New Croton Aqueduct, 179th St Pumping Station, Croton sampling pump tap -  Amsterdam Ave & West 179th St",0.64,0.65,<1,<1,
334,2428,2020-01-24T00:00:00.000,2020-03-01 08:49:00,30250,Compliance,"SS - OPP 280 N/S Madison St, 2nd SS W/O Montgomery St, 12 """,0.34,0.7,<1,<1,
335,2420,2020-01-24T00:00:00.000,2020-03-01 11:49:00,41300,Operational,"SS - S/S Cypress Ave, BTW Dekalb Ave & Stockholm St, 60 """,0.48,0.75,<1,<1,
336,2442,2020-01-24T00:00:00.000,2020-03-01 09:58:00,48600,Operational,"SS - W/S Rockaway Blvd, BTW S Conduit Ave & 157th St, 48 """,0.53,0.68,<1,<1,
337,2430,2020-01-24T00:00:00.000,2020-03-01 11:52:00,33300,Operational,"SS - S/S W 125th St, BTW 7th & 8th Aves (IFO Lane Bryant Store), 48 """,0.72,0.86,<1,<1,
338,2446,2020-01-24T00:00:00.000,2020-03-01 10:55:00,50300,Operational,"SS - N/E/S Clove Rd, N/W of Sunnyside Terrace.",0.69,0.67,<1,<1,
339,2445,2020-01-24T00:00:00.000,2020-03-01 09:45:00,50200,Operational,"SS - IFO 93 N/S Austin Place, BTW Victory Blvd & Ward Ave, 84 """,0.49,0.57,<1,<1,
340,2419,2020-01-24T00:00:00.000,2020-03-01 08:18:00,27850,Compliance,"SS - IFO 136 S/S Kent St, 2nd SS E/O Franklin St, 20 """,0.46,0.87,<1,<1,
341,2459,2020-01-24T00:00:00.000,2020-03-01 11:26:00,18500,Operational,"SS - S/S E 164th St, BTW River & Gerard Aves, 48 """,0.59,0.81,<1,<1,
342,2460,2020-01-24T00:00:00.000,2020-03-01 09:28:00,1S03,Operational,"Shaft 3 riser feed, Tap in Gatehouse #7 Jerome Park Reservoir (W205th St & Goulden Ave, Bx)",0.72,0.77,<1,<1,0.7
343,2464,2020-01-24T00:00:00.000,2020-03-01 10:02:00,35150,Compliance,"SS - IFO 21 E/S Bennett Ave, 2nd SS N/O W 181st St, 20 """,0.57,0.65,<1,<1,
344,2454,2020-01-24T00:00:00.000,2020-03-01 11:45:00,14000,Operational,"SS - IFO 960 S/S E 156th St, BTW Kelly & Beck Sts, 48 """,0.66,0.65,<1,<1,
345,2418,2020-01-24T00:00:00.000,2020-03-01 10:53:00,27600,Operational,"SS - E/S Palmetto St, BTW Bushwick & Evergreen Aves, IFO 80 Palmetto St. 60 """,0.44,0.77,<1,<1,
346,2449,2020-01-24T00:00:00.000,2020-03-01 11:37:00,57200,Operational,"SS - W/S Richmond Ave, BTW Genesee & Scranton Aves, 48 """,0.68,0.65,<1,<1,
347,2414,2020-01-24T00:00:00.000,2020-03-01 08:49:00,29450,Compliance,"SS - IFO 4011 E/S 7th Ave, 1st SS S/O 40th St, 12 """,0.46,0.6,<1,<1,
348,2453,2020-01-24T00:00:00.000,2020-03-01 09:38:00,12150,Compliance,"SS - IFO 963 N/S E 233rd St, 2nd SS W/O Gunther Ave, 12 """,0.68,0.71,<1,<1,
349,2432,2020-01-24T00:00:00.000,2020-03-01 11:16:00,36350,Compliance,"SS - IFO 165 N/S E 112th St, 1st SS E/O Lexington Ave, 12 """,0.52,0.73,<1,<1,
350,2456,2020-01-24T00:00:00.000,2020-03-01 10:00:00,1S03A,Operational,NYCDEP Building on E 233rd Street and Bronxwood Avenue,0.69,0.66,<1,<1,0.72
351,2447,2020-01-24T00:00:00.000,2020-03-01 09:34:00,51850,Compliance,"SS - IFO 67 N/S Hill St, 2nd SS W/O Tompkins Ave, 12 """,0.43,0.69,<1,<1,
352,2415,2020-01-24T00:00:00.000,2020-03-01 09:29:00,20900,Operational,"SS - S/S Sands St. BTW Gold St. and Manhattan Brg. Ent. Ramp, OPP 177 Sands St,48 """,0.57,0.73,<1,<1,
353,2325,2020-01-23T00:00:00.000,2020-03-01 10:54:00,36100,Operational,"SS - IFO 1212 E/S 6th Ave, BTW W 47th & W 48th Sts, 20 """,0.47,0.6,<1,<1,
354,2309,2020-01-23T00:00:00.000,2020-03-01 09:45:00,20950,Compliance,"SS - E/S Clinton St, 1st SS N/O Pierrepont St",0.46,0.57,<1,<1,
355,2307,2020-01-23T00:00:00.000,2020-03-01 10:05:00,27450,Compliance,"SS - IFO 1915 E/S Ocean Ave, 2nd SS N/O Ave O, 20 """,0.4,0.68,<1,<1,
356,2305,2020-01-23T00:00:00.000,2020-03-01 10:31:00,24550,Compliance,"SS - OPP 4106 N/S Glenwood Rd, 1st SS W/O E 42nd St, 12 """,0.45,0.65,<1,<1,
357,2311,2020-01-23T00:00:00.000,2020-03-01 10:48:00,27000,Operational,SS - IFO 355 S 5th Street BTW Keap and Hooper Streets,0.61,0.7,<1,<1,
358,2358,2020-01-23T00:00:00.000,2020-03-01 11:41:00,1SCL1,Operational,"Jerome Park Reservoir (W205th St & Goulden Ave, Bx) - Croton Distribution Chamber - low pressure service tunnel, Tap in Gatehouse #5, treated water",0.8,0.62,<1,<1,0.7
359,2335,2020-01-23T00:00:00.000,2020-03-01 12:28:00,42150,Compliance,"SS - IFO 68-78 W/S 76th St, 1st N/O 69th Rd, 12 """,0.52,0.64,<1,<1,
360,2306,2020-01-23T00:00:00.000,2020-03-01 11:30:00,26700,Operational,"SS - IFO 426 S/S Sterling Pl, BTW Underhill & Washington Aves, 72 """,0.49,0.7,<1,<1,
361,2352,2020-01-23T00:00:00.000,2020-03-01 08:41:00,40200,Operational,"SS - S/S 19th Ave, BTW 41st & Steinway Sts, IFO 40-14 19th Ave 60 """,0.65,0.76,<1,<1,
362,2356,2020-01-23T00:00:00.000,2020-03-01 09:41:00,1S07,Operational,"SS - Shaft 7 of City Tunnel No.1 - NE/S W 167th St, 1st SE/O Sedgwick Ave IFO 1260 Sedgwick Ave",0.61,0.69,<1,<1,
363,2308,2020-01-23T00:00:00.000,2020-03-01 10:09:00,20900,Operational,"SS - S/S Sands St. BTW Gold St. and Manhattan Brg. Ent. Ramp, OPP 177 Sands St,48 """,0.51,0.61,<1,<1,
364,2357,2020-01-23T00:00:00.000,2020-03-01 11:32:00,1SCH3,Operational,Croton High Service CDC /GH5 to Tunnel No. 1 -Shaft 4,0.66,0.64,<1,<1,0.7
365,2360,2020-01-23T00:00:00.000,2020-03-01 10:05:00,3SC26,Operational,"Shaft 26 of New Croton Aqueduct, 179th St Pumping Station, Croton sampling pump tap -  Amsterdam Ave & West 179th St",0.63,0.62,<1,<1,
366,2312,2020-01-23T00:00:00.000,2020-03-01 08:49:00,27650,Compliance,"SS - IFO 59 E/S Patchen Ave, 1st SS S/O Lexington Ave, 20 """,0.49,0.68,<1,<1,
367,2302,2020-01-23T00:00:00.000,2020-03-01 09:02:00,22650,Compliance,"SS - IFO 5601 E/S Ft Hamilton Pkwy, 1st SS S/O E 56th St, IFO 5517 Ft. Hamilton Pkwy, 20 """,0.33,0.65,<1,<1,
368,2347,2020-01-23T00:00:00.000,2020-03-01 12:22:00,13700,Operational,"SS - W/S Southern Blvd, BTW Garden & E 182nd Sts, 48 """,0.64,0.71,<1,<1,
369,2353,2020-01-23T00:00:00.000,2020-03-01 09:14:00,10250,Compliance,"SS - W/S Nelson Ave, 1st SS N/O W 168th St (OPP school-1248 Nelson Ave), 12 """,0.72,0.71,<1,<1,
370,2346,2020-01-23T00:00:00.000,2020-03-01 09:29:00,11350,Compliance,"SS - W/S Metropolitan Ave, 2nd SS N/O Parkchester Rd (IFO Macy's), 20 """,0.6,0.66,<1,<1,
371,2345,2020-01-23T00:00:00.000,2020-03-01 10:33:00,52150,Compliance,"SS - N/S Goethals Rd N, BTW Domain & Cooke Sts, 12 """,0.74,0.7,<1,<1,
372,2348,2020-01-23T00:00:00.000,2020-03-01 11:50:00,15450,Compliance,"SS - IFO 79E N/S East Gun Hill Rd, 1st SS W/O Rochambeau Ave, IFO 83 E. Gunhill Rd.20 """,0.49,0.71,<1,<1,
373,2354,2020-01-23T00:00:00.000,2020-03-01 08:41:00,14350,Compliance,"SS - OPP 3748 W/S Third Ave, 1st SS N/O St Paul's Pl, 20 """,0.6,0.67,<1,<1,
374,2349,2020-01-23T00:00:00.000,2020-03-01 10:07:00,17450,Compliance,"SS - IFO 2548 E/S White Plains Rd, 2nd SS N/O Mace Ave, 20 """,0.79,0.64,<1,<1,
375,2350,2020-01-23T00:00:00.000,2020-03-01 10:41:00,1S03A,Operational,NYCDEP Building on E 233rd Street and Bronxwood Avenue,0.82,0.7,<1,<1,0.71
376,2351,2020-01-23T00:00:00.000,2020-03-01 11:22:00,1S03B,Operational,SS - Shaft 3B of City Tunnel No.3 - Mosholu Ave W/O Jerome Ave (w/i Van Cortlandt Park ~200' SE/O Shaft 2 building),0.68,0.58,<1,<1,0.7
377,2340,2020-01-23T00:00:00.000,2020-03-01 09:17:00,50200,Operational,"SS - IFO 93 N/S Austin Place, BTW Victory Blvd & Ward Ave, 84 """,0.54,0.62,<1,<1,
378,2310,2020-01-23T00:00:00.000,2020-03-01 08:05:00,23900,Operational,"SS - S/S Atlantic Ave, BTW Schenck Ave & Barbey St, 48 """,0.46,0.64,<1,<1,
379,2341,2020-01-23T00:00:00.000,2020-03-01 09:57:00,50300,Operational,"SS - N/E/S Clove Rd, N/W of Sunnyside Terrace.",0.72,0.64,<1,<1,
380,2339,2020-01-23T00:00:00.000,2020-03-01 10:57:00,78550,Compliance,"SS - W/S Springfield Blvd, 2nd SS S/O 116th Ave",0.27,0.57,<1,<1,
381,2336,2020-01-23T00:00:00.000,2020-03-01 10:20:00,42700,Operational,"SS - OPP 64-65 W/S 210th St, N/O 67th Ave, 48 """,0.57,0.64,<1,<1,
382,2337,2020-01-23T00:00:00.000,2020-03-01 11:48:00,43150,Compliance,"SS - W/S 88th St, 2nd SS S/O 149th Ave, 12 """,0.59,0.63,<1,<1,
383,2342,2020-01-23T00:00:00.000,2020-03-01 09:03:00,50600,Operational,"SS - N/S Victory Blvd, BTW Pike St & W/O Westervelt Ave, IFO 199 Victory Blvd, 20 """,0.53,0.72,<1,<1,
384,2338,2020-01-23T00:00:00.000,2020-03-01 09:48:00,76450,Compliance,"SS - OPP 139-50 N/S 85th Dr, 2nd SS E/O 139th St",0.55,0.59,<1,<1,
385,2326,2020-01-23T00:00:00.000,2020-03-01 09:42:00,37950,Compliance,"SS - IFO 325 N/S E 12th St, 2nd SS E/O 2nd Ave, 12 """,0.3,0.58,<1,<1,
386,2327,2020-01-23T00:00:00.000,2020-03-01 11:20:00,38150,Compliance,"SS - IFO 121 N/S W 72nd St, 2nd SS W/O Columbus Ave, 12 """,0.29,0.67,<1,<1,
387,2328,2020-01-23T00:00:00.000,2020-03-01 11:58:00,39550,Compliance,"SS - W/S Park Ave, 1st SS S/O E 95th St, 12 """,0.54,0.62,<1,<1,
388,2323,2020-01-23T00:00:00.000,2020-03-01 09:07:00,32350,Compliance,"SS - IFO 116 E/S Ave C, 2nd SS N/O E 7th St, 12 """,0.47,0.59,<1,<1,
389,2324,2020-01-23T00:00:00.000,2020-03-01 10:21:00,35550,Compliance,"SS - N/S Washington Square S, 1st SS W/O Washington Square E (OPP 70 Washington Square E), 12 """,0.31,0.64,<1,<1,
390,2359,2020-01-23T00:00:00.000,2020-03-01 10:45:00,33100,Operational,"SS - E/S 10th Ave/Harlem River Dr. (SS S/O Dyckman St on bike path in park), 30 """,0.55,0.69,<1,<1,
391,2333,2020-01-23T00:00:00.000,2020-03-01 08:34:00,41050,Compliance,"SS - IFO 86-31 W/S 57th Ave, 2nd SS S/O Seabury Ave, 12 """,0.57,0.68,<1,<1,
392,2313,2020-01-23T00:00:00.000,2020-03-01 11:27:00,46350,Compliance,"SS - S/S Astoria Blvd, 1st SS W/O 110th St, 12 """,0.56,0.68,<1,<1,
393,2334,2020-01-23T00:00:00.000,2020-03-01 09:09:00,41650,Compliance,"SS - IFO 106-15 N/S Queens Blvd (service Rd), 2nd SS E/O Yellowstone Blvd, 12 """,0.69,0.61,<1,<1,
394,2343,2020-01-23T00:00:00.000,2020-03-01 11:41:00,50750,Compliance,"SS - E/S Woodhull Ave, 1st SS S/O Albourne Ave, 8 """,0.28,0.52,<1,<1,
395,2355,2020-01-23T00:00:00.000,2020-03-01 11:15:00,1S03,Operational,"Shaft 3 riser feed, Tap in Gatehouse #7 Jerome Park Reservoir (W205th St & Goulden Ave, Bx)",0.64,0.62,<1,<1,0.7
396,2304,2020-01-23T00:00:00.000,2020-03-01 10:56:00,24450,Compliance,"SS - E/S Brooklyn Ave, 2nd SS S/O Linden Blvd, IFO 887 Brooklyn Ave, 20 """,0.52,0.79,<1,<1,
397,2303,2020-01-23T00:00:00.000,2020-03-01 09:37:00,23000,Operational,"SS - E/S Ocean Pkwy (E/S of Svc Rd), BTW Ave H & Ave I, 60 """,0.47,0.69,<1,<1,
398,2344,2020-01-23T00:00:00.000,2020-03-01 10:56:00,50850,Compliance,"SS - IFO 512 W/S Arlene St,1st SS N/O Dawson Ct, 12 """,0.73,0.62,<1,<1,
399,2254,2020-01-22T00:00:00.000,2020-03-01 08:55:00,1SCL1,Operational,"Jerome Park Reservoir (W205th St & Goulden Ave, Bx) - Croton Distribution Chamber - low pressure service tunnel, Tap in Gatehouse #5, treated water",0.82,0.69,<1,<1,0.73
400,2248,2020-01-22T00:00:00.000,2020-03-01 11:41:00,14650,Compliance,"SS - E/S Concourse Village East, 1st SS N/O E 158th St, 12 """,0.69,0.73,<1,<1,
401,2292,2020-01-22T00:00:00.000,2020-03-01 10:05:00,1S03B,Operational,SS - Shaft 3B of City Tunnel No.3 - W/S Jerome Ave S/O Mosholu Ave (SW corner of entrance to park),0.64,0.77,<1,<1,0.73
402,2202,2020-01-22T00:00:00.000,2020-03-01 10:04:00,20900,Operational,"SS - S/S Sands St. BTW Gold St. and Manhattan Brg. Ent. Ramp, OPP 177 Sands St,48 """,0.52,0.6,<1,<1,
403,2200,2020-01-22T00:00:00.000,2020-03-01 10:03:00,24350,Compliance,"SS - W/S Brighton 11th St, 2nd SS S/O Cass Pl, IFO 82 Brighton 11th St.12 """,0.51,0.71,<1,<1,
404,2244,2020-01-22T00:00:00.000,2020-03-01 12:08:00,18650,Compliance,"SS - N/S Dewey Ave, BTW Quincy & Swinton Aves, 12 """,0.52,0.62,<1,<1,
405,2251,2020-01-22T00:00:00.000,2020-03-01 09:11:00,1S03,Operational,"Shaft 3 riser feed, Tap in Gatehouse #7 Jerome Park Reservoir (W205th St & Goulden Ave, Bx)",0.68,0.59,<1,<1,0.72
406,2249,2020-01-22T00:00:00.000,2020-03-01 11:05:00,15150,Compliance,"SS - IFO 1420 E/S Grand Concourse, 1st SS S/O E 171st St, 12 """,0.53,0.75,<1,<1,
407,2245,2020-01-22T00:00:00.000,2020-03-01 10:37:00,1S03A,Operational,NYCDEP Building on E 233rd Street and Bronxwood Avenue,0.88,0.7,<1,<1,0.76
408,2241,2020-01-22T00:00:00.000,2020-03-01 09:30:00,58650,Compliance,"SS - IFO 510 W/S Main St, 2nd SS S/O Hylan Blvd, 12 """,0.23,0.56,<1,<1,
409,2243,2020-01-22T00:00:00.000,2020-03-01 11:31:00,17250,Compliance,"SS - N/S Allerton Ave, 1st SS E/O Throop Ave, 12 """,0.7,0.64,<1,<1,
410,2197,2020-01-22T00:00:00.000,2020-03-01 12:18:00,23450,Compliance,"SS - N/S Jefferson Ave, 2nd SS W/O Lewis Ave, OPP 518 Jefferson Ave,  20 """,0.38,0.62,<1,<1,
411,2199,2020-01-22T00:00:00.000,2020-03-01 09:26:00,24250,Compliance,"SS - W/S 20th Ave, 1st SS S/O 58th St, 12 """,0.48,0.64,<1,<1,
412,2198,2020-01-22T00:00:00.000,2020-03-01 11:34:00,23950,Compliance,"SS - S/S Liberty Ave, 1st SS E/O Sheridan Ave,  IFO 1146 Liberty Ave12 """,0.39,0.58,<1,<1,
413,2252,2020-01-22T00:00:00.000,2020-03-01 10:34:00,1S07,Operational,"SS - Shaft 7 of City Tunnel No.1 - NE/S W 167th St, 1st SE/O Sedgwick Ave IFO 1260 Sedgwick Ave",0.67,0.67,<1,<1,
414,2195,2020-01-22T00:00:00.000,2020-03-01 08:58:00,22600,Operational,"SS - E/S Ft Hamilton Pkwy, BTW 49th & 50th Sts, OPP 4918 Ft. Hamilton Pkwy. 72 """,0.53,0.6,<1,<1,
