record_number,nyc_borough_block_and_lot_bbl,co_reported_bbl_status,bbls_co_reported,reported_nyc_building_identification_numbers_bins,street_number,street_name,borough,zip_code,bbl_on_the_covered_buildings_list,dof_benchmarking_submission_status,site_eui_kbtu_ft2,weather_normalized_site_eui_kbtu_ft2,source_eui_kbtu_ft2,weather_normalized_source_eui_kbtu_ft2,municipally_supplied_potable_water_indoor_intensity_gal_ft,automatic_water_benchmarking_eligible,reported_water_method,energy_star_score,total_ghg_emissions_mtco2e,direct_ghg_emissions_mtco2e,indirect_ghg_emissions_mtco2e,reported_property_floor_area_building_s_ft,dof_property_floor_area_buildngs_and_parking_ft2,primary_property_type_self_selected,dof_number_of_buildings,latitude,longitude,community_board,council_district,census_tract,bin,nta
2615762.0,1011130018,,,1027189,1841,BROADWAY            ,MANHATTAN,10023.0,Yes,In Compliance ,141.4,130.4,265.1,254.8,44.3,No,Manual,40,1219.5,678.8,540.7,114022,114022,Office,1,40.769158000000004,-73.98242900000001,7.0,3.0,145.0,1027189.0,Lincoln Square                                                             
2615814.0,1001910001,,,1088221,2,AVENUE OF THE AMER  ,MANHATTAN,10013.0,Yes,In Compliance ,144.0,143.3,345.9,345.1,91.01,No,Manual,7,1445.1,86.9,1358.2,132689,133895,Hotel,1,40.719128000000005,-74.005166,1.0,1.0,33.0,1088221.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
2616121.0,4005570003,,,4430794,    33-34,CRESCENT STREET     ,QUEENS,11106.0,Yes,In Compliance ,,Not Available,Not Available,Not Available,Not Available,No,None,Not Available,Not Available,6080.1,Not Available,836530,563800,Multifamily Housing,14,,,,,,,
2616219.0,1008410001,,,1016034,1040,AVENUE OF THE AMER  ,MANHATTAN,10018.0,Yes,In Compliance ,70.7,70.5,186.7,186.1,11.23,Yes,ABS,76,1273.2,277,996.2,221890,216932,Office,1,40.753023999999996,-73.985411,5.0,4.0,84.0,1016034.0,Midtown-Midtown South                                                      
2616220.0,1012700049,,,1034807,20,WEST   55 STREET    ,MANHATTAN,10019.0,Yes,In Compliance ,94.3,92.8,267.2,265.3,Not Available,No,None,35,564.4,0,564.4,74523,75000,Office,1,40.762042,-73.975829,5.0,4.0,104.0,1034807.0,Midtown-Midtown South                                                      
2616221.0,1008210038,,,1015475,142,   5 AVENUE         ,MANHATTAN,10011.0,Yes,In Compliance ,82.0,81.7,167.2,166.3,Not Available,No,None,Not Available,528.8,259.6,269.3,81980,91000,Office,1,40.739178,-73.991321,5.0,3.0,54.0,1015475.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
2617084.0,1018717501,,,1087548,245,WEST   99 STREET    ,MANHATTAN,10025.0,Yes,In Compliance ,86.5,84,183.5,179.7,Not Available,No,None,37,1091.3,412.8,678.5,184475,171664,Multifamily Housing,1,40.796754,-73.970727,7.0,6.0,187.0,1087548.0,Upper West Side                                                            
2617091.0,1018550050,,,1055912,881,AMSTERDAM AVENUE    ,MANHATTAN,10025.0,Yes,In Compliance ,108.6,106.5,224.9,222.7,75.45,Yes,Manual,31,687,275.6,411.5,93500,83500,Hotel,1,40.798596999999994,-73.967042,7.0,7.0,189.0,1055912.0,Upper West Side                                                            
2617128.0,1005580037,,,1076070,131,EAST   12 STREET    ,MANHATTAN,10003.0,Yes,In Compliance ,118.3,113.1,208.5,202.8,65.31,No,Manual,35,428.7,237.1,191.6,57263,58578,Residence Hall/Dormitory,1,40.732475,-73.989338,3.0,2.0,42.0,1076070.0,East Village                                                               
2617252.0,1012890045,,,1035733,56,EAST   54 STREET    ,MANHATTAN,10022.0,Yes,In Compliance ,,Not Available,Not Available,Not Available,Not Available,No,None,Not Available,Not Available,Not Available,Not Available,65452,65452,Hotel,1,40.760126,-73.97322700000001,5.0,4.0,102.0,1035733.0,Midtown-Midtown South                                                      
2630961.0,3072350001,,,3320727,2612,WEST STREET         ,BROOKLYN            ,11223.0,Yes,In Compliance ,90.5,88.2,122,119.5,Not Available,Yes,None,77,1011.5,803.2,208.3,194870,194880,Multifamily Housing,2,40.586018,-73.969376,13.0,47.0,37402.0,3320727.0,Gravesend                                                                  
2617469.0,3037010007,,,3083643,300,LIBERTY AVENUE      ,BROOKLYN            ,11207.0,Yes,In Compliance ,,Not Available,Not Available,Not Available,Not Available,Yes,None,Not Available,Not Available,Not Available,0,80000,66709,Non-Refrigerated Warehouse,1,40.673836,-73.899142,5.0,37.0,1144.0,3083643.0,East New York (Pennsylvania Ave)                                           
2633349.0,1012630005,,,1034471,67,WEST   47 STREET    ,MANHATTAN,10036.0,Yes,In Compliance ,89.0,85.9,226.1,222.8,Not Available,No,None,54,633.1,3.1,630,91515,79827,Office,1,40.757511,-73.98056600000001,5.0,4.0,96.0,1034471.0,Midtown-Midtown South                                                      
2617519.0,1009210051,,,1020414,318,EAST   15 STREET    ,MANHATTAN,10003.0,Yes,In Compliance ,54229.8,51778.2,65306.5,62356.3,Not Available,No,None,1,384808,11.2,384796.8,106852,112898,Residence Hall/Dormitory,1,40.732592,-73.983417,6.0,2.0,48.0,1020414.0,Gramercy                                                                   
2617683.0,1007760033,,,1088614,210,WEST   27 STREET    ,MANHATTAN,10001.0,Yes,In Compliance ,75.1,73.3,150.1,148.3,44.73,No,Manual,63,714.9,0,714.9,130096,149614,Residence Hall/Dormitory,1,40.74688,-73.994446,5.0,3.0,95.0,1088614.0,Midtown-Midtown South                                                      
2617715.0,2033180007,,,2017497,5,EAST  196 STREET    ,BRONX               ,10468.0,Yes,In Compliance ,101.2,100,133,131.6,81.23,Yes,ABS,Not Available,352.9,243.8,109.1,51896,51896,Multifamily Housing,1,40.869044,-73.89560300000001,7.0,14.0,40303.0,2017497.0,Van Cortlandt Village                                                      
2630384.0,1007880073,,,1014489,250,WEST   39 STREET    ,MANHATTAN,10018.0,Yes,In Compliance ,61.9,Not Available,136.7,Not Available,Not Available,No,None,83,974.3,403.6,570.7,197811,181921,Office,1,40.754732000000004,-73.98978199999999,5.0,3.0,113.0,1014489.0,Midtown-Midtown South                                                      
2630425.0,1019310010,,,1058654,253,WEST  125 STREET    ,MANHATTAN,10027.0,Yes,In Compliance ,79.9,74.7,183.8,178.4,16.52,Yes,ABS,Not Available,365,109.6,255.4,64400,59020,Other - Entertainment/Public Assembly,1,40.809778,-73.95021,10.0,9.0,222.0,1058654.0,Central Harlem South                                                       
2630626.0,1012630014,,,1034477,37,WEST   47 STREET    ,MANHATTAN,10036.0,Yes,In Compliance ,83.1,79.6,187.3,184.3,Not Available,No,None,71,663.4,255.6,407.8,101422,85952,Office,1,40.757220000000004,-73.979877,5.0,4.0,96.0,1034477.0,Midtown-Midtown South                                                      
2630774.0,1009230011,,,1020430,313,EAST   17 STREET    ,MANHATTAN,10003.0,Yes,In Compliance ,55.0,55,172.8,172.8,Not Available,Yes,None,76,715.3,0,715.3,156684,70848,Medical Office,1,40.734047,-73.983034,6.0,2.0,48.0,1020430.0,Gramercy                                                                   
2630917.0,1008430020,,,1016074,17,UNION SQUARE        ,MANHATTAN,10003.0,Yes,In Compliance ,75.3,Not Available,176.8,Not Available,Not Available,No,None,76,648.6,225.5,423.2,108000,87545,Office,1,40.735988,-73.991152,5.0,2.0,52.0,1016074.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
2664467.0,4050407502,,,4114213;4832043,   132-35,SANFORD AVENUE      ,QUEENS,11355.0,Yes,In Compliance ,124.4,118.8,160.7,155,Not Available,No,None,23,1709.1,1463.8,245.3,180000,212277,Multifamily Housing,1,,,,,,,
2630929.0,1008230037,,,1015534,162,   5 AVENUE         ,MANHATTAN,10010.0,Yes,In Compliance ,,Not Available,Not Available,Not Available,6.71,Yes,Manual,Not Available,Not Available,Not Available,577.8,132000,108167,Office,1,40.740358,-73.990459,5.0,3.0,58.0,1015534.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
2630946.0,1008130031,,,1015255,1001,AVENUE OF THE AMER  ,MANHATTAN,10018.0,Yes,In Compliance ,93.7,90.8,228.6,225.8,Not Available,No,None,54,1675,0,1675,232351,241001,Office,2,40.751841999999996,-73.98631,5.0,4.0,109.0,1015255.0,Midtown-Midtown South                                                      
2630956.0,1008407501,,,1016020,57,WEST   38 STREET    ,MANHATTAN,10018.0,Yes,In Compliance ,84.0,84.2,172.6,173.2,Not Available,Yes,None,70,431.6,209.3,222.3,65033,66282,Office,1,40.751712,-73.984491,5.0,4.0,84.0,1016020.0,Midtown-Midtown South                                                      
2630957.0,3064890001,,,3329118,1483,SHORE PARKWAY       ,BROOKLYN            ,11214.0,Yes,In Compliance ,98.6,94.5,132.6,128.3,Not Available,No,None,66,1972.3,1570,402.3,349050,349060,Multifamily Housing,1,40.597918,-74.004678,11.0,43.0,286.0,3329118.0,Bath Beach                                                                 
2630958.0,3064690001,,,3328504,2064,CROPSEY AVENUE      ,BROOKLYN            ,11214.0,Yes,In Compliance ,111.2,108.8,144.6,142,Not Available,No,None,73,1997.4,1648,349.4,316890,316900,Multifamily Housing,1,40.599082,-74.001203,11.0,43.0,286.0,3328506.0,Bath Beach                                                                 
2630959.0,3072380082,,,3196065,9,NIXON COURT         ,BROOKLYN            ,11223.0,Yes,In Compliance ,42.2,41.2,48,46.9,Not Available,No,None,100,223.6,209.5,14.1,97430,97440,Multifamily Housing,1,40.584931,-73.96866,13.0,47.0,37401.0,3196065.0,Gravesend                                                                  
2630960.0,3072340100,,,3196057,2611,WEST    2 STREET    ,BROOKLYN            ,11223.0,Yes,In Compliance ,84.9,82.5,104.7,102.2,Not Available,Yes,None,89,460.8,400.5,60.3,97430,97440,Multifamily Housing,1,40.585596,-73.97116899999999,13.0,47.0,37402.0,3196057.0,Gravesend                                                                  
2630962.0,3072340001,,,3196056,2612,WEST    2 STREET    ,BROOKLYN            ,11223.0,Yes,In Compliance ,87.7,85.4,117.3,114.9,Not Available,No,None,82,978.1,783.2,194.9,194870,194880,Multifamily Housing,1,40.585708000000004,-73.971212,13.0,47.0,37402.0,3196056.0,Gravesend                                                                  
2630963.0,5039830045,,,5105548,245,MILL ROAD           ,STATEN ISLAND       ,10306.0,Yes,In Compliance ,61.0,59.8,98.9,97.5,Not Available,Yes,None,91,456.6,287.7,168.9,122204,366642,Multifamily Housing,3,40.563124,-74.11106,3.0,50.0,12806.0,5105549.0,Oakwood-Oakwood Beach                                                      
2630964.0,5039830001,,,5105551,655,TYSENS LANE         ,STATEN ISLAND       ,10306.0,Yes,In Compliance ,81.1,78.3,113.2,110.3,Not Available,No,None,77,553.5,422.5,131.1,117590,352800,Multifamily Housing,3,40.5625,-74.113985,3.0,50.0,12806.0,5105551.0,Oakwood-Oakwood Beach                                                      
2630968.0,5039830065,,,5105546,26,EBBITTS STREET      ,STATEN ISLAND       ,10306.0,Yes,In Compliance ,68.8,67,102.1,100.2,Not Available,Yes,None,85,503.4,357,146.4,123414,246848,Multifamily Housing,2,40.564817,-74.11099399999999,3.0,50.0,12806.0,5105546.0,Oakwood-Oakwood Beach                                                      
2630970.0,5005950015,,,5015266,22,HOWARD AVENUE       ,STATEN ISLAND       ,10301.0,Yes,In Compliance ,139.1,135.6,175.5,171.8,Not Available,No,None,10,172,146.3,25.7,22033,198384,Multifamily Housing,1,40.629843,-74.08741500000001,1.0,49.0,33.0,5166094.0,Grymes Hill-Clifton-Fox Hills                                              
2630983.0,1008380024,,,1015926,29,WEST   36 STREET    ,MANHATTAN,10018.0,Yes,In Compliance ,51.7,51.7,112.7,112.7,15.7,Yes,ABS,93,308.1,131.3,176.8,74990,72984,Office,1,40.750475,-73.985386,5.0,4.0,84.0,1015926.0,Midtown-Midtown South                                                      
2630984.0,1000220020,,,1000812,42,BROADWAY            ,MANHATTAN,10004.0,Yes,In Compliance ,98.7,97.7,236.1,235.1,Not Available,No,None,58,3075.1,1004.6,2070.5,389917,389927,Office,1,40.70627,-74.012909,1.0,1.0,9.0,1000812.0,Battery Park City-Lower Manhattan                                          
2630985.0,1011397502,,,1070358,1995,BROADWAY            ,MANHATTAN,10023.0,Yes,In Compliance ,208.0,207.3,374.1,372,Not Available,No,None,13,1798.8,1091.1,707.7,110794,118055,Office,1,40.775240000000004,-73.982186,7.0,6.0,153.0,1070358.0,Lincoln Square                                                             
2630986.0,1000200004,,,1000803,39,BROADWAY            ,MANHATTAN,10006.0,Yes,In Compliance ,77.7,75.9,186,184,Not Available,No,None,76,2661.4,0,2661.4,447442,447452,Office,1,40.706251,-74.012952,1.0,1.0,13.0,1000803.0,Battery Park City-Lower Manhattan                                          
2630987.0,1000200009,,,1000804,45,BROADWAY            ,MANHATTAN,10006.0,Yes,In Compliance ,94.5,93.3,250.1,248.7,Not Available,No,None,53,2733.5,25.4,2708.1,368305,368315,Office,1,40.706396999999996,-74.01282900000001,1.0,1.0,13.0,1000804.0,Battery Park City-Lower Manhattan                                          
2630988.0,1000220017,,,1078979,32,BROADWAY            ,MANHATTAN,10004.0,Yes,In Compliance ,101.6,100.6,226.9,225.9,Not Available,No,None,58,1128.9,438.7,690.2,142990,143000,Office,1,40.706045,-74.01309599999999,1.0,1.0,9.0,1078979.0,Battery Park City-Lower Manhattan                                          
2631025.0,1008230055,,,1015540,20,WEST   22 STREET    ,MANHATTAN,10010.0,Yes,In Compliance ,60.3,58.1,128.3,126.5,Not Available,Yes,None,92,834.3,365.3,469,179000,169887,Office,1,40.741253,-73.990978,5.0,3.0,58.0,1015540.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
2631036.0,1008460033,,,1016131,200,PARK AVENUE SOUTH   ,MANHATTAN,10003.0,Yes,In Compliance ,83.9,81.8,201.2,198.2,Not Available,No,None,75,1916.9,624.9,1292,285000,237139,Office,1,40.736787,-73.989305,5.0,2.0,52.0,1016131.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
2631047.0,1012760069,,,1035342,501,   5 AVENUE         ,MANHATTAN,10017.0,Yes,In Compliance ,104.5,96.3,197.6,189,Not Available,No,None,73,1263.4,701.9,561.5,156989,132961,Office,1,40.753315,-73.98099300000001,5.0,4.0,82.0,1035342.0,Murray Hill-Kips Bay                                                       
2631422.0,1008690058,,,1017598,274,MADISON AVENUE      ,MANHATTAN,10016.0,Yes,In Compliance ,70.3,67.1,156.6,153.1,Not Available,No,None,83,481.5,32.7,448.8,92577,91212,Office,1,40.751248,-73.980434,5.0,4.0,82.0,1017598.0,Murray Hill-Kips Bay                                                       
2632179.0,1008610057,,,1016997,147,MADISON AVENUE      ,MANHATTAN,10016.0,Yes,In Compliance ,100.1,92.9,198.7,192.2,Not Available,No,None,69,968.6,501.9,466.6,122750,119006,Office,1,40.746286,-73.984023,5.0,2.0,74.0,1016997.0,Midtown-Midtown South                                                      
2632792.0,1007747501,,,1014176,252,   7 AVENUE         ,MANHATTAN,10001.0,Yes,In Compliance ,102.0,100.4,201.9,200.2,Not Available,No,None,18,4087.4,1816.1,2271.4,603754,628697,Multifamily Housing,1,40.745112,-73.994919,4.0,3.0,91.0,1014176.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
2632856.0,1010430013,,,1025240,333,WEST   52 STREET    ,MANHATTAN,10019.0,Yes,In Compliance ,97.3,88.2,200.3,191.6,Not Available,Yes,None,68,782.7,375.7,407,102513,90000,Office,1,40.764004,-73.986264,4.0,3.0,133.0,1025240.0,Clinton                                                                    
2633397.0,1010030005,,,1022708,135,WEST   50 STREET    ,MANHATTAN,10019.0,Yes,In Compliance ,108.7,107.1,267,264.7,11.46,No,Manual,Not Available,6950.7,484.1,6466.7,842394,865759,Office,2,40.760374,-73.981533,5.0,4.0,131.0,1022708.0,Midtown-Midtown South                                                      
2633414.0,1012760051,,,1035336,50,EAST   42 STREET    ,MANHATTAN,10017.0,Yes,In Compliance ,106.1,Not Available,210.7,Not Available,Not Available,Yes,None,67,1231.8,630.1,601.6,149292,138883,Office,1,40.752702,-73.97907,5.0,4.0,82.0,1035336.0,Murray Hill-Kips Bay                                                       
2633765.0,1013740065,,,1040764,4,EAST   60 STREET    ,MANHATTAN,10022.0,Yes,In Compliance ,161.7,Not Available,341.2,Not Available,108.54,No,Manual,38,665.8,78.4,587.4,57000,50519,Hotel,1,40.764720000000004,-73.97216,8.0,4.0,11401.0,1040764.0,Upper East Side-Carnegie Hill                                              
2634011.0,1018910011,,,1057241,305,WEST  104 STREET    ,MANHATTAN,10025.0,Yes,In Compliance ,25.2,Not Available,48.4,Not Available,Not Available,No,None,100,113.1,58.1,55,62605,62605,Multifamily Housing,1,40.80045,-73.969768,7.0,6.0,191.0,1057214.0,Upper West Side                                                            
2634014.0,1012260001,,,1032587,169,WEST   95 STREET    ,MANHATTAN,10025.0,Yes,In Compliance ,147.9,141,202.6,195.6,Not Available,No,None,Not Available,2240.4,1829.3,411.2,199223,235426,Multifamily Housing,1,40.792952,-73.969819,7.0,6.0,181.0,1032587.0,Upper West Side                                                            
2634038.0,1008330054,,,1015827,16,WEST   32 STREET    ,MANHATTAN,10001.0,Yes,In Compliance ,103.6,94.5,199.5,189.6,47.58,Yes,Manual,65,502.8,271.5,231.3,62604,63479,Office,1,40.747541,-73.986426,5.0,4.0,76.0,1015827.0,Midtown-Midtown South                                                      
2636465.0,1008237503,,,1015528,31,WEST   21 STREET    ,MANHATTAN,10010.0,Yes,In Compliance ,70.3,68.1,135.2,132.3,20.27,Yes,ABS,Not Available,342.6,161.7,180.9,74316,67560,Multifamily Housing,1,40.740764,-73.991682,5.0,3.0,58.0,1015528.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
2636664.0,1012470029,,,1033916,525,WEST END AVENUE     ,MANHATTAN,10024.0,Yes,In Compliance ,65.6,60.5,92.8,87.7,Not Available,No,None,79,950,754.6,195.3,188821,171655,Multifamily Housing,1,40.788365,-73.97825,7.0,6.0,171.0,1033916.0,Upper West Side                                                            
2636732.0,1007960058,,,1014757,132,WEST   21 STREET    ,MANHATTAN,10011.0,Yes,In Compliance ,157.1,Not Available,280.7,Not Available,Not Available,Yes,None,Not Available,832.9,205.5,627.4,27358,51384,College/University,1,40.742065000000004,-73.99481800000001,4.0,3.0,87.0,1014757.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
2647905.0,1008610047,,,1016993,44,EAST   32 STREET    ,MANHATTAN,10016.0,Yes,In Compliance ,76.4,70.7,173.9,168.1,24.6,Yes,ABS,58,405.1,142.3,262.8,70200,95197,Office,1,40.746261,-73.983399,5.0,2.0,74.0,1016993.0,Midtown-Midtown South                                                      
2636742.0,1009270055,,,1020567,374,   2 AVENUE         ,MANHATTAN,10010.0,Yes,In Compliance ,77.0,76.2,205.3,204.8,Not Available,No,None,Not Available,1230.8,247.9,982.9,198000,182258,Other - Education,1,40.736981,-73.981554,6.0,2.0,64.0,1020543.0,Gramercy                                                                   
2636777.0,3059790046,,,3150871,7914,   4 AVENUE         ,BROOKLYN            ,11209.0,Yes,In Compliance ,713.8,695.9,928.2,908.8,570.01,No,Manual,2,325.1,268.2,57,8035,50310,Multifamily Housing,1,40.62774,-74.026349,10.0,43.0,64.0,3150871.0,Bay Ridge                                                                  
