_10_digit_bbl,required_to_report_automated,borocode,block,lot,number_of_buildings,tax_class,building_class,street_number,street_name,postcode,borough,dof_square_footage,latitude,longitude,community_board,council_district,census_tract,bin,nta
1001407502,No,1,140,7502,1,2,R0,311,GREENWICH STREET,0,Manhattan,82151,40.716745,-74.010862,101.0,1.0,21.0,1075706.0,SoHo-TriBeCa-Civic Center-Little Italy
1001407503,Yes,1,140,7503,1,2,R0,137,READE STREET,0,Manhattan,36608,40.716396,-74.009689,101.0,1.0,21.0,1084396.0,SoHo-TriBeCa-Civic Center-Little Italy
1001407505,Yes,1,140,7505,1,2,R0,157,CHAMBERS STREET,0,Manhattan,92418,40.715987,-74.010248,101.0,1.0,21.0,1001505.0,SoHo-TriBeCa-Civic Center-Little Italy
1001417504,Yes,1,141,7504,1,2,R0,166,DUANE STREET,0,Manhattan,109200,40.717036,-74.009354,101.0,1.0,39.0,1001531.0,SoHo-TriBeCa-Civic Center-Little Italy
1001420025,No,1,142,25,10,2,D6,310,GREENWICH STREET,10013,Manhattan,1970736,40.717603999999994,-74.010667,101.0,1.0,39.0,1083243.0,SoHo-TriBeCa-Civic Center-Little Italy
1001427501,Yes,1,142,7501,1,2,R0,99,WARREN STREET,0,Manhattan,928915,40.715715,-74.011403,101.0,1.0,21.0,1087170.0,SoHo-TriBeCa-Civic Center-Little Italy
1001427502,Yes,1,142,7502,1,2,R0,200,CHAMBERS STREET,0,Manhattan,403019,40.716863000000004,-74.01220699999999,101.0,1.0,21.0,1087716.0,SoHo-TriBeCa-Civic Center-Little Italy
1001427503,No,1,142,7503,1,2,R0,111,MURRAY STREET,10007,Manhattan,479813,40.715111,-74.012528,101.0,1.0,21.0,1089698.0,SoHo-TriBeCa-Civic Center-Little Italy
1001430001,Yes,1,143,1,1,2,D4,47,HUDSON STREET,10013,Manhattan,77630,40.717316,-74.009062,101.0,1.0,39.0,1001543.0,SoHo-TriBeCa-Civic Center-Little Italy
1001430004,Yes,1,143,4,1,2,D4,55,HUDSON STREET,10013,Manhattan,103750,40.717648,-74.009004,101.0,1.0,39.0,1001544.0,SoHo-TriBeCa-Civic Center-Little Italy
1001430021,Yes,1,143,21,1,2,D4,335,GREENWICH STREET,10013,Manhattan,55800,40.717939,-74.010559,101.0,1.0,39.0,1001553.0,SoHo-TriBeCa-Civic Center-Little Italy
1001437503,Yes,1,143,7503,1,2,R0,16,JAY STREET,10013,Manhattan,25415,40.718049,-74.01001099999999,101.0,1.0,39.0,1079179.0,SoHo-TriBeCa-Civic Center-Little Italy
1001440040,Yes,1,144,40,1,4,O4,56,HUDSON STREET,10013,Manhattan,802000,40.717721999999995,-74.00896800000001,101.0,1.0,33.0,1001572.0,SoHo-TriBeCa-Civic Center-Little Italy
1001447502,Yes,1,144,7502,1,2,R0,36,HUDSON STREET,0,Manhattan,34526,40.717052,-74.00908299999999,101.0,1.0,33.0,1001562.0,SoHo-TriBeCa-Civic Center-Little Italy
1001450012,No,1,145,12,1,4,H3,125,CHAMBERS STREET,10007,Manhattan,53039,40.715309000000005,-74.00875500000001,101.0,1.0,21.0,1001584.0,SoHo-TriBeCa-Civic Center-Little Italy
1001457501,No,1,145,7501,1,2,R0,105,CHAMBERS STREET,0,Manhattan,55404,40.715049,-74.008185,101.0,1.0,21.0,1001591.0,SoHo-TriBeCa-Civic Center-Little Italy
1001457504,Yes,1,145,7504,1,2,R0,97,READE STREET,0,Manhattan,36546,40.715641999999995,-74.00801899999999,101.0,1.0,21.0,1001589.0,SoHo-TriBeCa-Civic Center-Little Italy
1001460017,No,1,146,17,1,2A,S3,144,DUANE STREET,10013,Manhattan,26500,40.716355,-74.00789300000001,101.0,1.0,33.0,1001601.0,SoHo-TriBeCa-Civic Center-Little Italy
1001460018,Yes,1,146,18,1,2C,D0,142,DUANE STREET,10013,Manhattan,29000,40.716319,-74.007817,101.0,1.0,33.0,1001602.0,SoHo-TriBeCa-Civic Center-Little Italy
1001467501,No,1,146,7501,1,2,R0,96,READE STREET,10013,Manhattan,44152,40.715683,-74.008073,101.0,1.0,33.0,1083078.0,SoHo-TriBeCa-Civic Center-Little Italy
1001467502,No,1,146,7502,1,2,R0,150,DUANE STREET,0,Manhattan,26644,40.716457,-74.008117,101.0,1.0,33.0,1001599.0,SoHo-TriBeCa-Civic Center-Little Italy
1001477508,Yes,1,147,7508,1,2,R0,52,THOMAS STREET,0,Manhattan,47441,40.716704,-74.007063,101.0,1.0,33.0,1001619.0,SoHo-TriBeCa-Civic Center-Little Italy
1001477509,No,1,147,7509,1,2,R0,137,DUANE STREET,0,Manhattan,74927,40.716281,-74.00769100000001,101.0,1.0,33.0,1001607.0,SoHo-TriBeCa-Civic Center-Little Italy
1001480010,No,1,148,10,1,4,O6,71,THOMAS STREET,10013,Manhattan,100750,40.716965,-74.00759000000001,101.0,1.0,33.0,1001621.0,SoHo-TriBeCa-Civic Center-Little Italy
1001480015,Yes,1,148,15,1,4,O6,40,WORTH STREET,10013,Manhattan,702815,40.717363,-74.006897,101.0,1.0,33.0,1001622.0,SoHo-TriBeCa-Civic Center-Little Italy
1001490012,No,1,149,12,1,2,D7,97,CHAMBERS STREET,10007,Manhattan,43338,40.71475,-74.007536,101.0,1.0,21.0,1001630.0,SoHo-TriBeCa-Civic Center-Little Italy
1001490033,Yes,1,149,33,1,4,O6,277,BROADWAY,10007,Manhattan,93615,40.714349,-74.00617199999999,101.0,1.0,21.0,1001635.0,SoHo-TriBeCa-Civic Center-Little Italy
1001497501,No,1,149,7501,1,2,R0,77,READE STREET,10007,Manhattan,87136,40.715189,-74.00702700000001,101.0,1.0,21.0,1001629.0,SoHo-TriBeCa-Civic Center-Little Italy
1001497502,No,1,149,7502,1,2,R0,281,BROADWAY,10007,Manhattan,146093,40.71445,-74.006085,101.0,1.0,21.0,1087951.0,SoHo-TriBeCa-Civic Center-Little Italy
1001497503,Yes,1,149,7503,1,2,R0,71,READE STREET,10007,Manhattan,44347,40.715095,-74.006821,101.0,1.0,21.0,1089713.0,SoHo-TriBeCa-Civic Center-Little Italy
1001500015,Yes,1,150,15,1,2,D5,122,DUANE STREET,10007,Manhattan,29165,40.715894,-74.006883,101.0,1.0,33.0,1001642.0,SoHo-TriBeCa-Civic Center-Little Italy
1001500017,Yes,1,150,17,1,2B,C7,118,DUANE STREET,10007,Manhattan,27853,40.715828,-74.006742,101.0,1.0,33.0,1001643.0,SoHo-TriBeCa-Civic Center-Little Italy
1001500031,Yes,1,150,31,1,4,O6,299,BROADWAY,10007,Manhattan,253033,40.715046,-74.00559100000001,101.0,1.0,33.0,1001648.0,SoHo-TriBeCa-Civic Center-Little Italy
1001500038,Yes,1,150,38,1,4,O6,291,BROADWAY,10007,Manhattan,128940,40.714824,-74.005779,101.0,1.0,33.0,1001649.0,SoHo-TriBeCa-Civic Center-Little Italy
1001507501,No,1,150,7501,1,2,R0,70,READE STREET,0,Manhattan,56968,40.715095,-74.006782,101.0,1.0,33.0,1001640.0,SoHo-TriBeCa-Civic Center-Little Italy
1001507504,No,1,150,7504,1,2,R0,108,DUANE STREET,10007,Manhattan,34012,40.715587,-74.006212,101.0,1.0,33.0,1001645.0,SoHo-TriBeCa-Civic Center-Little Italy
1001510001,No,1,151,1,1,2,D6,105,DUANE STREET,10007,Manhattan,434418,40.715540000000004,-74.006064,101.0,1.0,33.0,1001650.0,SoHo-TriBeCa-Civic Center-Little Italy
1001510032,No,1,151,32,1,4,O6,305,BROADWAY,10007,Manhattan,132600,40.715317999999996,-74.00536,101.0,1.0,33.0,1001659.0,SoHo-TriBeCa-Civic Center-Little Italy
1001520025,No,1,152,25,1,4,O5,325,BROADWAY,10007,Manhattan,50000,40.715999,-74.004787,101.0,1.0,33.0,1079211.0,SoHo-TriBeCa-Civic Center-Little Italy
1001527501,Yes,1,152,7501,1,2,R0,321,BROADWAY,0,Manhattan,31720,40.715894,-74.004873,101.0,1.0,33.0,1001662.0,SoHo-TriBeCa-Civic Center-Little Italy
1001530018,No,1,153,18,1,4,O3,49,CHAMBERS STREET,10007,Manhattan,231379,40.713767,-74.005429,101.0,1.0,31.0,1079216.0,SoHo-TriBeCa-Civic Center-Little Italy
1001550003,Yes,1,155,3,1,4,O6,52,DUANE STREET,10007,Manhattan,103158,40.714387,-74.003773,101.0,1.0,31.0,1001673.0,SoHo-TriBeCa-Civic Center-Little Italy
1001580001,No,1,158,1,1,4,M1,27,DUANE STREET,10007,Manhattan,70590,40.713122,-74.002936,101.0,1.0,29.0,1001675.0,Chinatown
1001620038,No,1,162,38,1,4,O8,9,CHATHAM SQUARE,10038,Manhattan,27375,40.713753000000004,-73.997951,103.0,1.0,29.0,1001707.0,Chinatown
1001627501,No,1,162,7501,1,2,R0,7,CHATHAM SQUARE,0,Manhattan,47122,40.713737,-73.997991,103.0,1.0,29.0,1001726.0,Chinatown
1001630006,No,1,163,6,1,4,K4,20,PELL STREET,10013,Manhattan,26719,40.714857,-73.99815699999999,103.0,1.0,29.0,1001780.0,Chinatown
1001640017,No,1,164,17,1,4,G1,62,MULBERRY STREET,10013,Manhattan,34800,40.715628,-73.999437,103.0,1.0,29.0,1088223.0,Chinatown
1001640026,No,1,164,26,1,2,C7,47,MOTT STREET,10013,Manhattan,25480,40.715348,-73.998673,103.0,1.0,29.0,1001815.0,Chinatown
1001640051,Yes,1,164,51,1,4,O6,9,MOTT STREET,10013,Manhattan,28087,40.714006,-73.998727,103.0,1.0,29.0,1001824.0,Chinatown
1001700001,Yes,1,170,1,1,2,D6,336,BROADWAY,10013,Manhattan,139697,40.716336,-74.00447700000001,101.0,1.0,31.0,1085786.0,SoHo-TriBeCa-Civic Center-Little Italy
1001700006,No,1,170,6,1,2,D6,346,BROADWAY,10013,Manhattan,388332,40.716696,-74.004163,101.0,1.0,31.0,1001835.0,SoHo-TriBeCa-Civic Center-Little Italy
1001700020,Yes,1,170,20,1,2,D6,111,WORTH STREET,10013,Manhattan,419639,40.715828,-74.003539,101.0,1.0,31.0,1086161.0,SoHo-TriBeCa-Civic Center-Little Italy
1001710005,Yes,1,171,5,1,4,L8,358,BROADWAY,10013,Manhattan,48180,40.717223,-74.003716,101.0,1.0,31.0,1001840.0,SoHo-TriBeCa-Civic Center-Little Italy
1001717501,Yes,1,171,7501,1,2,R0,356,BROADWAY,0,Manhattan,41955,40.717154,-74.003773,101.0,1.0,31.0,1001843.0,SoHo-TriBeCa-Civic Center-Little Italy
1001717502,Yes,1,171,7502,1,2,R0,354,BROADWAY,0,Manhattan,45787,40.717088000000004,-74.003827,101.0,1.0,31.0,1001839.0,SoHo-TriBeCa-Civic Center-Little Italy
1001717503,Yes,1,171,7503,1,2,R0,101,LEONARD STREET,10013,Manhattan,141014,40.716825,-74.00391,101.0,1.0,31.0,1001838.0,SoHo-TriBeCa-Civic Center-Little Italy
1001720020,Yes,1,172,20,1,4,H8,76,LAFAYETTE STREET,10013,Manhattan,317464,40.716968,-74.00188299999999,101.0,1.0,31.0,1001870.0,SoHo-TriBeCa-Civic Center-Little Italy
1001720030,Yes,1,172,30,1,2,D5,54,FRANKLIN STREET,10013,Manhattan,29575,40.717014,-74.002626,101.0,1.0,31.0,1001872.0,SoHo-TriBeCa-Civic Center-Little Italy
1001727501,Yes,1,172,7501,1,2,R0,374,BROADWAY,0,Manhattan,137500,40.717849,-74.003182,101.0,1.0,31.0,1001866.0,SoHo-TriBeCa-Civic Center-Little Italy
1001727502,Yes,1,172,7502,1,2,R0,81,WHITE STREET,0,Manhattan,28500,40.717566,-74.002139,101.0,1.0,31.0,1087055.0,SoHo-TriBeCa-Civic Center-Little Italy
1001727504,Yes,1,172,7504,1,2,R0,50,FRANKLIN STREET,10013,Manhattan,94147,40.716951,-74.0025,101.0,1.0,31.0,1088222.0,SoHo-TriBeCa-Civic Center-Little Italy
1001727505,No,1,172,7505,1,2,R0,372,BROADWAY,10013,Manhattan,26186,40.717791,-74.003232,101.0,1.0,31.0,1001865.0,SoHo-TriBeCa-Civic Center-Little Italy
1001730027,Yes,1,173,27,1,2,D6,343,BROADWAY,10013,Manhattan,396000,40.716619,-74.004257,101.0,1.0,33.0,1087082.0,SoHo-TriBeCa-Civic Center-Little Italy
1001737501,No,1,173,7501,1,2,R0,66,LEONARD STREET,0,Manhattan,152495,40.717549,-74.005523,101.0,1.0,33.0,1001877.0,SoHo-TriBeCa-Civic Center-Little Italy
1001737502,Yes,1,173,7502,1,2,R0,65,WORTH STREET,0,Manhattan,99735,40.716926,-74.005905,101.0,1.0,33.0,1079275.0,SoHo-TriBeCa-Civic Center-Little Italy
1001737504,No,1,173,7504,1,2,R0,93,WORTH STREET,10013,Manhattan,166215,40.716407000000004,-74.00478299999999,101.0,1.0,33.0,1001883.0,SoHo-TriBeCa-Civic Center-Little Italy
1001740005,No,1,174,5,1,2B,S9,79,LEONARD STREET,10013,Manhattan,34932,40.717332,-74.00500699999999,101.0,1.0,33.0,1001886.0,SoHo-TriBeCa-Civic Center-Little Italy
1001740023,Yes,1,174,23,1,2,D7,81,FRANKLIN STREET,10013,Manhattan,25738,40.717956,-74.004646,101.0,1.0,33.0,1001900.0,SoHo-TriBeCa-Civic Center-Little Italy
1001740036,No,1,174,36,1,2,D7,351,BROADWAY,10013,Manhattan,202934,40.71702,-74.003914,101.0,1.0,33.0,1090477.0,SoHo-TriBeCa-Civic Center-Little Italy
1001740037,No,1,174,37,1,4,O6,349,BROADWAY,10013,Manhattan,42000,40.716962,-74.003961,101.0,1.0,33.0,1001910.0,SoHo-TriBeCa-Civic Center-Little Italy
1001747502,Yes,1,174,7502,1,2,R0,95,FRANKLIN STREET,0,Manhattan,25724,40.718156,-74.00509,101.0,1.0,33.0,1001895.0,SoHo-TriBeCa-Civic Center-Little Italy
1001747504,No,1,174,7504,1,2,R0,87,LEONARD STREET,10013,Manhattan,42640,40.717201,-74.00471800000001,101.0,1.0,33.0,1001884.0,SoHo-TriBeCa-Civic Center-Little Italy
1001747505,No,1,174,7505,1,2,R0,67,FRANKLIN STREET,10013,Manhattan,80572,40.717483,-74.003633,101.0,1.0,33.0,1001905.0,SoHo-TriBeCa-Civic Center-Little Italy
1001750020,Yes,1,175,20,1,2,D5,43,WHITE STREET,10013,Manhattan,33500,40.718631,-74.004379,101.0,1.0,33.0,1001932.0,SoHo-TriBeCa-Civic Center-Little Italy
1001750029,No,1,175,29,1,4,O5,373,BROADWAY,10013,Manhattan,45006,40.717799,-74.00325,101.0,1.0,33.0,1001936.0,SoHo-TriBeCa-Civic Center-Little Italy
1001750033,Yes,1,175,33,1,2,D7,365,BROADWAY,10013,Manhattan,63600,40.717478,-74.00352099999999,101.0,1.0,33.0,1001939.0,SoHo-TriBeCa-Civic Center-Little Italy
1001757501,Yes,1,175,7501,1,2,R0,377,BROADWAY,0,Manhattan,100650,40.717914,-74.003153,101.0,1.0,33.0,1001940.0,SoHo-TriBeCa-Civic Center-Little Italy
1001757503,No,1,175,7503,1,2,R0,55,WHITE STREET,0,Manhattan,37196,40.718425,-74.00393199999999,101.0,1.0,33.0,1001935.0,SoHo-TriBeCa-Civic Center-Little Italy
1001757504,No,1,175,7504,1,2,R0,90,FRANKLIN STREET,0,Manhattan,107222,40.718137,-74.005004,101.0,1.0,33.0,1001924.0,SoHo-TriBeCa-Civic Center-Little Italy
1001757505,No,1,175,7505,1,2,R0,88,FRANKLIN STREET,10013,Manhattan,34491,40.718106,-74.004935,101.0,1.0,33.0,1084762.0,SoHo-TriBeCa-Civic Center-Little Italy
1001757506,Yes,1,175,7506,1,2,R0,5,FRANKLIN PLACE,10013,Manhattan,131817,40.718024,-74.00390300000001,101.0,1.0,33.0,1001937.0,SoHo-TriBeCa-Civic Center-Little Italy
1001760001,No,1,176,1,1,4,W6,57,WORTH STREET,10013,Manhattan,60610,40.717231,-74.00656500000001,101.0,1.0,33.0,1001957.0,SoHo-TriBeCa-Civic Center-Little Italy
1001760004,Yes,1,176,4,1,4,W6,53,WORTH STREET,10013,Manhattan,49000,40.717288,-74.006692,101.0,1.0,33.0,1001958.0,SoHo-TriBeCa-Civic Center-Little Italy
1001760018,No,1,176,18,1,4,W8,40,LEONARD STREET,10013,Manhattan,235000,40.718171999999996,-74.006869,101.0,1.0,33.0,1001967.0,SoHo-TriBeCa-Civic Center-Little Italy
1001767501,No,1,176,7501,1,2,R0,56,LEONARD STREET,10013,Manhattan,487508,40.717898,-74.006273,101.0,1.0,33.0,1088646.0,SoHo-TriBeCa-Civic Center-Little Italy
1001770024,No,1,177,24,1,4,W6,111,FRANKLIN STREET,10013,Manhattan,33464,40.718532,-74.005902,101.0,1.0,33.0,1001976.0,SoHo-TriBeCa-Civic Center-Little Italy
1001770027,Yes,1,177,27,1,2A,S4,105,FRANKLIN STREET,10013,Manhattan,25947,40.718444,-74.005711,101.0,1.0,33.0,1001977.0,SoHo-TriBeCa-Civic Center-Little Italy
1001777501,Yes,1,177,7501,1,2,R0,51,LEONARD STREET,10013,Manhattan,33094,40.71795,-74.006345,101.0,1.0,33.0,1001974.0,SoHo-TriBeCa-Civic Center-Little Italy
1001780016,Yes,1,178,16,1,2B,D6,217,WEST BROADWAY,10013,Manhattan,26981,40.719133,-74.006378,101.0,1.0,33.0,1079284.0,SoHo-TriBeCa-Civic Center-Little Italy
1001780022,Yes,1,178,22,1,4,L9,3,WHITE STREET,10013,Manhattan,32803,40.719347,-74.005942,101.0,1.0,33.0,1001988.0,SoHo-TriBeCa-Civic Center-Little Italy
1001787502,Yes,1,178,7502,1,2,R0,211,WEST BROADWAY,0,Manhattan,29982,40.718941,-74.006522,101.0,1.0,33.0,1079278.0,SoHo-TriBeCa-Civic Center-Little Italy
1001790028,No,1,179,28,1,2B,D9,24,LEONARD STREET,10013,Manhattan,39567,40.718598,-74.007807,101.0,1.0,33.0,1085460.0,SoHo-TriBeCa-Civic Center-Little Italy
1001790032,Yes,1,179,32,1,2,D6,176,WEST BROADWAY,10013,Manhattan,52930,40.717887,-74.00737,101.0,1.0,33.0,1002002.0,SoHo-TriBeCa-Civic Center-Little Italy
1001790063,Yes,1,179,63,1,4,L9,143,FRANKLIN STREET,10013,Manhattan,33800,40.719190999999995,-74.007684,101.0,1.0,33.0,1002016.0,SoHo-TriBeCa-Civic Center-Little Italy
1001790066,No,1,179,66,1,4,L2,139,FRANKLIN STREET,10013,Manhattan,56384,40.719177,-74.007547,101.0,1.0,33.0,1002017.0,SoHo-TriBeCa-Civic Center-Little Italy
1001797503,No,1,179,7503,1,2,R0,155,FRANKLIN STREET,10013,Manhattan,42498,40.719232,-74.008095,101.0,1.0,33.0,1002013.0,SoHo-TriBeCa-Civic Center-Little Italy
1001797506,Yes,1,179,7506,1,2,R0,14,LEONARD STREET,0,Manhattan,81650,40.718740000000004,-74.008124,101.0,1.0,33.0,1001998.0,SoHo-TriBeCa-Civic Center-Little Italy
1001797507,No,1,179,7507,1,2,R0,15,LEONARD STREET,10013,Manhattan,30285,40.718702,-74.007994,101.0,1.0,33.0,1089431.0,SoHo-TriBeCa-Civic Center-Little Italy
1001807502,Yes,1,180,7502,1,2,R0,69,HUDSON STREET,0,Manhattan,25500,40.718101000000004,-74.008921,101.0,1.0,39.0,1002045.0,SoHo-TriBeCa-Civic Center-Little Italy
1001807507,Yes,1,180,7507,1,2,R0,345,GREENWICH STREET,0,Manhattan,29031,40.718422,-74.010458,101.0,1.0,39.0,1002030.0,SoHo-TriBeCa-Civic Center-Little Italy
1001807508,Yes,1,180,7508,1,2,R0,339,GREENWICH STREET,0,Manhattan,42860,40.718216,-74.010498,101.0,1.0,39.0,1002029.0,SoHo-TriBeCa-Civic Center-Little Italy
1001810016,Yes,1,181,16,1,4,O5,181,FRANKLIN STREET,10013,Manhattan,26000,40.719361,-74.009426,101.0,1.0,39.0,1002075.0,SoHo-TriBeCa-Civic Center-Little Italy
1001817503,Yes,1,181,7503,1,2,R0,6,HARRISON STREET,10013,Manhattan,53685,40.718691,-74.009253,101.0,1.0,39.0,1066447.0,SoHo-TriBeCa-Civic Center-Little Italy
1001817504,Yes,1,181,7504,1,2,R0,93,HUDSON STREET,0,Manhattan,142848,40.718856,-74.008791,101.0,1.0,39.0,1075728.0,SoHo-TriBeCa-Civic Center-Little Italy
1001870016,Yes,1,187,16,1,4,H1,377,GREENWICH STREET,10013,Manhattan,75533,40.719783,-74.010227,101.0,1.0,39.0,1087575.0,SoHo-TriBeCa-Civic Center-Little Italy
1001870021,Yes,1,187,21,1,4,G1,56,NORTH MOORE STREET,10013,Manhattan,41067,40.72,-74.009127,101.0,1.0,39.0,1002117.0,SoHo-TriBeCa-Civic Center-Little Italy
1001870025,Yes,1,187,25,1,2B,D7,117,HUDSON STREET,10013,Manhattan,35600,40.719792,-74.008622,101.0,1.0,39.0,1002118.0,SoHo-TriBeCa-Civic Center-Little Italy
1001877501,Yes,1,187,7501,1,2,R0,375,GREENWICH STREET,0,Manhattan,63450,40.719704,-74.010242,101.0,1.0,39.0,1002114.0,SoHo-TriBeCa-Civic Center-Little Italy
1001877503,Yes,1,187,7503,1,2,R0,111,HUDSON STREET,0,Manhattan,32223,40.719594,-74.008658,101.0,1.0,39.0,1002119.0,SoHo-TriBeCa-Civic Center-Little Italy
1001887502,Yes,1,188,7502,1,2,R0,387,GREENWICH STREET,0,Manhattan,94723,40.720285,-74.010144,101.0,1.0,39.0,1002124.0,SoHo-TriBeCa-Civic Center-Little Italy
1001887503,No,1,188,7503,1,2,R0,53,NORTH MOORE STREET,0,Manhattan,96504,40.720006,-74.009008,101.0,1.0,39.0,1002127.0,SoHo-TriBeCa-Civic Center-Little Italy
1001887504,Yes,1,188,7504,1,2,R0,61,NORTH MOORE STREET,0,Manhattan,29500,40.720040999999995,-74.00938000000001,101.0,1.0,39.0,1002121.0,SoHo-TriBeCa-Civic Center-Little Italy
1001887505,Yes,1,188,7505,1,2,R0,48,BEACH STREET,0,Manhattan,94532,40.720634000000004,-74.008831,101.0,1.0,39.0,1002125.0,SoHo-TriBeCa-Civic Center-Little Italy
1001897501,Yes,1,189,7501,1,2,R0,220,WEST BROADWAY,0,Manhattan,63996,40.719246000000005,-74.006313,101.0,1.0,33.0,1002154.0,SoHo-TriBeCa-Civic Center-Little Italy
1001897502,Yes,1,189,7502,1,2,R0,104,HUDSON STREET,0,Manhattan,46870,40.719394,-74.008669,101.0,1.0,33.0,,SoHo-TriBeCa-Civic Center-Little Italy
1001897506,Yes,1,189,7506,1,2,R0,152,FRANKLIN STREET,0,Manhattan,28525,40.719232,-74.007926,101.0,1.0,33.0,1002131.0,SoHo-TriBeCa-Civic Center-Little Italy
1001897507,Yes,1,189,7507,1,2,R0,140,FRANKLIN STREET,10013,Manhattan,70023,40.719190999999995,-74.00749300000001,101.0,1.0,33.0,1002128.0,SoHo-TriBeCa-Civic Center-Little Italy
1001897508,Yes,1,189,7508,1,2,R0,38,NORTH MOORE STREET,0,Manhattan,25015,40.719879,-74.007929,101.0,1.0,33.0,1002142.0,SoHo-TriBeCa-Civic Center-Little Italy
1001900041,Yes,1,190,41,1,4,L9,248,WEST BROADWAY,10013,Manhattan,35057,40.719882,-74.00580500000001,101.0,1.0,33.0,1002172.0,SoHo-TriBeCa-Civic Center-Little Italy
1001907501,Yes,1,190,7501,1,2,R0,39,NORTH MOORE STREET,0,Manhattan,28431,40.719901,-74.007983,101.0,1.0,33.0,1002163.0,SoHo-TriBeCa-Civic Center-Little Italy
1001907503,Yes,1,190,7503,1,2,R0,31,NORTH MOORE STREET,0,Manhattan,108300,40.719868,-74.00765200000001,101.0,1.0,33.0,1002161.0,SoHo-TriBeCa-Civic Center-Little Italy
1001907504,Yes,1,190,7504,1,2,R0,27,NORTH MOORE STREET,0,Manhattan,174625,40.719854999999995,-74.007486,101.0,1.0,33.0,1002167.0,SoHo-TriBeCa-Civic Center-Little Italy
1001907505,Yes,1,190,7505,1,2,R0,25,NORTH MOORE STREET,0,Manhattan,130094,40.719846999999994,-74.007403,101.0,1.0,33.0,1002160.0,SoHo-TriBeCa-Civic Center-Little Italy
1001907506,Yes,1,190,7506,1,2,R0,124,HUDSON STREET,0,Manhattan,81306,40.720143,-74.008539,101.0,1.0,33.0,1002166.0,SoHo-TriBeCa-Civic Center-Little Italy
1001907508,No,1,190,7508,1,2,R0,240,WEST BROADWAY,10013,Manhattan,28440,40.719753000000004,-74.00590600000001,101.0,1.0,33.0,1088918.0,SoHo-TriBeCa-Civic Center-Little Italy
1001907509,No,1,190,7509,1,2,R0,11,NORTH MOORE STREET,10013,Manhattan,71413,40.719756,-74.006501,101.0,1.0,33.0,1002169.0,SoHo-TriBeCa-Civic Center-Little Italy
1001910001,No,1,191,1,1,4,HB,2,AVENUE OF THE AMERICAS,10013,Manhattan,133895,40.719128000000005,-74.005166,101.0,1.0,33.0,1088221.0,SoHo-TriBeCa-Civic Center-Little Italy
1001920001,No,1,192,1,1,4,O4,16,WALKER STREET,10013,Manhattan,1092665,40.719753000000004,-74.00497800000001,101.0,1.0,33.0,1002192.0,SoHo-TriBeCa-Civic Center-Little Italy
1001937501,No,1,193,7501,1,2,R0,395,BROADWAY,0,Manhattan,130088,40.71845,-74.002702,101.0,1.0,33.0,1002221.0,SoHo-TriBeCa-Civic Center-Little Italy
1001937508,Yes,1,193,7508,1,2,R0,43,WALKER STREET,10013,Manhattan,36990,40.71913,-74.003654,101.0,1.0,33.0,1002213.0,SoHo-TriBeCa-Civic Center-Little Italy
1001937509,Yes,1,193,7509,1,2,R0,51,WALKER STREET,0,Manhattan,34587,40.719012,-74.003398,101.0,1.0,33.0,1087528.0,SoHo-TriBeCa-Civic Center-Little Italy
1001937511,No,1,193,7511,1,2,R0,60,WHITE STREET,10013,Manhattan,31962,40.718282,-74.003575,101.0,1.0,33.0,1002193.0,SoHo-TriBeCa-Civic Center-Little Italy
1001937512,No,1,193,7512,1,2,R0,66,WHITE STREET,10013,Manhattan,32602,40.718129,-74.00324300000001,101.0,1.0,33.0,1079363.0,SoHo-TriBeCa-Civic Center-Little Italy
1001940032,Yes,1,194,32,1,2B,D6,60,LISPENARD STREET,10013,Manhattan,29158,40.719534,-74.002893,101.0,1.0,33.0,1002307.0,SoHo-TriBeCa-Civic Center-Little Italy
1001940042,Yes,1,194,42,1,4,O4,60,WALKER STREET,10013,Manhattan,230139,40.718859,-74.003023,101.0,1.0,33.0,1002310.0,SoHo-TriBeCa-Civic Center-Little Italy
1001947501,Yes,1,194,7501,1,2,R0,48,WALKER STREET,0,Manhattan,30953,40.719056,-74.003449,101.0,1.0,33.0,1002311.0,SoHo-TriBeCa-Civic Center-Little Italy
1001947507,Yes,1,194,7507,1,2,R0,46,LISPENARD STREET,10013,Manhattan,28348,40.719731,-74.00330100000001,101.0,1.0,33.0,1082443.0,SoHo-TriBeCa-Civic Center-Little Italy
1001947508,No,1,194,7508,1,2,R0,52,LISPENARD STREET,10013,Manhattan,29124,40.719646000000004,-74.003128,101.0,1.0,33.0,1002303.0,SoHo-TriBeCa-Civic Center-Little Italy
1001950001,No,1,195,1,1,4,L8,380,BROADWAY,10013,Manhattan,27265,40.718112,-74.00295799999999,101.0,1.0,31.0,1002317.0,SoHo-TriBeCa-Civic Center-Little Italy
1001950006,Yes,1,195,6,1,4,L8,394,BROADWAY,10013,Manhattan,25340,40.718441,-74.002684,101.0,1.0,31.0,1002322.0,SoHo-TriBeCa-Civic Center-Little Italy
1001950007,No,1,195,7,1,4,H2,396,BROADWAY,10013,Manhattan,61219,40.718488,-74.00264399999999,101.0,1.0,31.0,1002323.0,SoHo-TriBeCa-Civic Center-Little Italy
1001950017,Yes,1,195,17,1,4,O6,91,WALKER STREET,10013,Manhattan,55400,40.718046,-74.00126999999999,101.0,1.0,31.0,1002329.0,SoHo-TriBeCa-Civic Center-Little Italy
