,im_incident_key,fire_box,incident_type_desc,incident_date_time,arrival_date_time,units_onscene,last_unit_cleared_date_time,highest_level_desc,total_incident_duration,action_taken1_desc,action_taken2_desc,action_taken3_desc,property_use_desc,street_highway,zip_code,borough_desc,floor,co_detector_present_desc,story_fire_origin_count,fire_spread_desc,detector_presence_desc,aes_presence_desc,standpipe_sys_present_flag
595,63474696,2494,745A - Unnecessary alarm/ordinary household activities,2018-06-30 17:13:40,2018-06-30 17:17:41,4.0,2018-06-30 17:29:43,11 - First Alarm,963,86 - Investigate,,,UUU - Undetermined,E 8 ST,11230,4 - Brooklyn,,,,,,,
596,63474691,3386,"300 - Rescue, EMS incident, other",2018-06-30 17:13:00,2018-06-30 17:17:23,1.0,2018-06-30 17:31:08,11 - First Alarm,1088,"00 - Action taken, other",,,UUU - Undetermined,BRIGHTON 4 RD,11235,4 - Brooklyn,,,,,,,
597,63474686,1344,322 - Motor vehicle accident with injuries,2018-06-30 17:12:02,2018-06-30 17:15:30,2.0,2018-06-30 17:46:35,11 - First Alarm,2073,31 - Provide first aid & check for injuries,78 - Control traffic,,"962 - Residential street, road or residential driveway",E 111 ST,10029,1 - Manhattan,,,,,,,
598,63474687,573,735A - Unwarranted alarm/defective condition of alarm system,2018-06-30 17:11:56,2018-06-30 17:13:39,1.0,2018-06-30 17:14:56,11 - First Alarm,180,86 - Investigate,,,UUU - Undetermined,10 AVE,10011,1 - Manhattan,,,,,,,
599,63474682,2077,"300 - Rescue, EMS incident, other",2018-06-30 17:11:23,2018-06-30 17:20:40,1.0,2018-06-30 17:25:11,11 - First Alarm,828,"00 - Action taken, other",,,UUU - Undetermined,77 ST,11416,5 - Queens,,,,,,,
600,63474681,8855,365 - Watercraft rescue,2018-06-30 17:10:49,2018-06-30 17:27:00,1.0,2018-06-30 17:44:45,11 - First Alarm,2036,"70 - Assistance, other",,,"940 - Water area, other",DEFAULT RECORD FOR SF,10464,2 - Bronx,,,,,,,
601,63474679,3243,"445 - Arcing, shorted electrical equipment",2018-06-30 17:10:09,2018-06-30 17:12:00,6.0,2018-06-30 17:37:36,11 - First Alarm,1647,215 - Check for extension,216 - Checked exposures,64 - Shut down system,419 - 1 or 2 family dwelling,RADCLIFF AVE,10462,2 - Bronx,2,,,,,,
602,63474673,4787,"300 - Rescue, EMS incident, other",2018-06-30 17:08:50,2018-06-30 17:12:08,1.0,2018-06-30 17:36:50,11 - First Alarm,1680,"00 - Action taken, other",,,UUU - Undetermined,112 RD,11434,5 - Queens,,,,,,,
603,63474671,1280,"300 - Rescue, EMS incident, other",2018-06-30 17:08:15,2018-06-30 17:12:23,1.0,2018-06-30 17:30:50,11 - First Alarm,1355,"00 - Action taken, other",,,UUU - Undetermined,COLUMBUS AVE,10025,1 - Manhattan,,,,,,,
604,63474669,2695,"300 - Rescue, EMS incident, other",2018-06-30 17:07:26,2018-06-30 17:13:24,1.0,2018-06-30 17:34:14,11 - First Alarm,1608,"00 - Action taken, other",,,UUU - Undetermined,127 AVE,11434,5 - Queens,,,,,,,
605,63474670,3355,735A - Unwarranted alarm/defective condition of alarm system,2018-06-30 17:06:58,2018-06-30 17:08:44,2.0,2018-06-30 17:23:10,11 - First Alarm,972,86 - Investigate,,,UUU - Undetermined,E FORDHAM RD,10458,2 - Bronx,,,,,,,
606,63474664,223,"300 - Rescue, EMS incident, other",2018-06-30 17:05:49,2018-06-30 17:10:53,1.0,2018-06-30 17:18:55,11 - First Alarm,786,"00 - Action taken, other",,,UUU - Undetermined,S 5 ST,11211,4 - Brooklyn,,,,,,,
607,63474649,3530,"300 - Rescue, EMS incident, other",2018-06-30 17:02:51,2018-06-30 17:08:49,1.0,2018-06-30 17:28:04,11 - First Alarm,1513,"00 - Action taken, other",,,UUU - Undetermined,DECATUR AVE,10458,2 - Bronx,,,,,,,
608,63474648,3169,"300 - Rescue, EMS incident, other",2018-06-30 17:02:19,2018-06-30 17:06:12,1.0,2018-06-30 17:14:08,11 - First Alarm,709,"00 - Action taken, other",,,UUU - Undetermined,E 181 ST,10460,2 - Bronx,,,,,,,
609,63474644,2529,"300 - Rescue, EMS incident, other",2018-06-30 17:01:39,2018-06-30 17:06:28,1.0,2018-06-30 17:34:31,11 - First Alarm,1972,"00 - Action taken, other",,,UUU - Undetermined,UNIVERSITY AVE,10452,2 - Bronx,,,,,,,
610,63474646,3757,"710 - Malicious, mischievous false call, other",2018-06-30 17:01:32,2018-06-30 17:06:08,1.0,2018-06-30 17:08:42,11 - First Alarm,430,"00 - Action taken, other",,,UUU - Undetermined,BROADWAY,10463,2 - Bronx,,,,,,,
611,63474643,7892,323 - Motor vehicle/pedestrian accident (MV Ped),2018-06-30 17:01:18,2018-06-30 17:06:09,2.0,2018-06-30 17:16:24,11 - First Alarm,906,48 - Remove hazardous materials,78 - Control traffic,86 - Investigate,"962 - Residential street, road or residential driveway",93 ST,11372,5 - Queens,,,,,,,
612,63474641,1920,412 - Gas leak (natural gas or LPG),2018-06-30 17:00:28,2018-06-30 17:04:04,3.0,2018-06-30 17:27:45,11 - First Alarm,1637,44 - Hazardous materials leak control & containment,64 - Shut down system,82 - Notify other agencies.,429 - Multifamily dwelling,FOUNTAIN AVE,11208,4 - Brooklyn,6,,,,,,
613,63474639,4372,"300 - Rescue, EMS incident, other",2018-06-30 16:59:46,2018-06-30 17:04:50,1.0,2018-06-30 17:45:00,11 - First Alarm,2714,"00 - Action taken, other",,,UUU - Undetermined,11 AVE,11356,5 - Queens,,,,,,,
614,63474637,2185,"300 - Rescue, EMS incident, other",2018-06-30 16:58:37,2018-06-30 17:11:31,1.0,2018-06-30 17:35:30,11 - First Alarm,2213,"00 - Action taken, other",,,UUU - Undetermined,E060,10451,2 - Bronx,,,,,,,
615,63474635,2730,"300 - Rescue, EMS incident, other",2018-06-30 16:58:21,2018-06-30 17:04:00,1.0,2018-06-30 17:42:40,11 - First Alarm,2659,"00 - Action taken, other",,,UUU - Undetermined,E 169 ST,10456,2 - Bronx,,,,,,,
616,63474633,3558,"300 - Rescue, EMS incident, other",2018-06-30 16:57:48,2018-06-30 17:01:24,1.0,2018-06-30 17:10:55,11 - First Alarm,787,"00 - Action taken, other",,,UUU - Undetermined,STILLWELL AVE,11224,4 - Brooklyn,,,,,,,
617,63474627,1107,522 - Water or steam leak,2018-06-30 16:56:04,2018-06-30 17:02:31,1.0,2018-06-30 17:13:54,11 - First Alarm,1070,64 - Shut down system,,,429 - Multifamily dwelling,68 ST,11220,4 - Brooklyn,2,,,,,,
618,63474622,20,"300 - Rescue, EMS incident, other",2018-06-30 16:55:58,2018-06-30 17:01:05,1.0,2018-06-30 17:11:47,11 - First Alarm,949,"00 - Action taken, other",,,UUU - Undetermined,BATTERY PARK,10004,1 - Manhattan,,,,,,,
619,63474620,573,735A - Unwarranted alarm/defective condition of alarm system,2018-06-30 16:55:10,2018-06-30 17:02:27,2.0,2018-06-30 17:12:31,11 - First Alarm,1041,86 - Investigate,,,UUU - Undetermined,10 AVE,10011,1 - Manhattan,,,,,,,
620,63474617,2525,"331 - Lock-in (if lock out , use 511 )",2018-06-30 16:53:44,2018-06-30 17:06:35,1.0,2018-06-30 17:17:20,11 - First Alarm,1416,"70 - Assistance, other",,,429 - Multifamily dwelling,GERARD AVE,10452,2 - Bronx,basement,,,,,,
621,63474596,2008,"445 - Arcing, shorted electrical equipment",2018-06-30 16:51:21,2018-06-30 16:55:33,1.0,2018-06-30 17:07:38,11 - First Alarm,977,82 - Notify other agencies.,,,"960 - Street, other",IRONMINE DR,10304,3 - Staten Island,,,,,,,
622,63474602,1813,522 - Water or steam leak,2018-06-30 16:51:15,2018-06-30 16:58:56,1.0,2018-06-30 17:25:19,11 - First Alarm,2044,64 - Shut down system,,,"962 - Residential street, road or residential driveway",SHERMAN AVE,10034,1 - Manhattan,,,,,,,
623,63474585,3757,"300 - Rescue, EMS incident, other",2018-06-30 16:50:39,2018-06-30 16:54:17,1.0,2018-06-30 17:00:33,11 - First Alarm,594,"00 - Action taken, other",,,UUU - Undetermined,VARET ST,11206,4 - Brooklyn,,,,,,,
624,63474582,3338,"445 - Arcing, shorted electrical equipment",2018-06-30 16:49:55,2018-06-30 16:55:11,6.0,2018-06-30 17:08:55,11 - First Alarm,1140,82 - Notify other agencies.,,,429 - Multifamily dwelling,GRAND AVE,10468,2 - Bronx,5,,,,,,
625,63474581,2899,554 - Assist invalid,2018-06-30 16:49:50,2018-06-30 16:56:04,2.0,2018-06-30 17:05:19,11 - First Alarm,929,84 - Refer to proper authority,,,"960 - Street, other",WESTCHESTER AVE,10472,2 - Bronx,,,,,,,
626,63474575,3564,"300 - Rescue, EMS incident, other",2018-06-30 16:49:15,2018-06-30 16:51:12,1.0,2018-06-30 16:59:55,11 - First Alarm,640,"00 - Action taken, other",,,UUU - Undetermined,W 10 ST,11224,4 - Brooklyn,,,,,,,
627,63474572,1475,"300 - Rescue, EMS incident, other",2018-06-30 16:49:02,2018-06-30 16:52:36,1.0,2018-06-30 17:37:26,11 - First Alarm,2904,"00 - Action taken, other",,,UUU - Undetermined,DOUGLASS BLVD,10027,1 - Manhattan,,,,,,,
628,63474566,9233,"300 - Rescue, EMS incident, other",2018-06-30 16:48:44,2018-06-30 16:54:39,1.0,2018-06-30 17:11:49,11 - First Alarm,1385,"00 - Action taken, other",,,UUU - Undetermined,57 AVE,99999,5 - Queens,,,,,,,
629,63474573,1716,"710 - Malicious, mischievous false call, other",2018-06-30 16:48:30,2018-06-30 16:52:38,3.0,2018-06-30 17:00:44,11 - First Alarm,734,"00 - Action taken, other",,,UUU - Undetermined,W 173 ST,10033,1 - Manhattan,,,,,,,
630,63474567,3369,735A - Unwarranted alarm/defective condition of alarm system,2018-06-30 16:48:07,2018-06-30 16:52:16,6.0,2018-06-30 17:30:22,11 - First Alarm,2535,86 - Investigate,,,UUU - Undetermined,MC DONALD AVE,11223,4 - Brooklyn,,,,,,,
631,63474551,814,"300 - Rescue, EMS incident, other",2018-06-30 16:46:45,2018-06-30 16:52:30,1.0,2018-06-30 17:07:14,11 - First Alarm,1229,"00 - Action taken, other",,,UUU - Undetermined,W 45 ST,10036,1 - Manhattan,,,,,,,
632,63474550,8902,"300 - Rescue, EMS incident, other",2018-06-30 16:46:41,2018-06-30 16:55:01,4.0,2018-06-30 17:58:41,11 - First Alarm,4320,"00 - Action taken, other",,,UUU - Undetermined,EXIT 4,10460,2 - Bronx,,,,,,,
633,63474545,662,111 - Building fire,2018-06-30 16:45:17,2018-06-30 16:49:52,17.0,2018-06-30 18:38:34,11 - First Alarm,6797,11 - Extinguishment by fire service personnel,"112 - Stretch 1 3/4"" line, extinguish fire",21 - Search,"449 - Hotel/motel, commercial",E 28 ST,10016,1 - Manhattan,2nd floor setback,,2.0,1 - Confined to object of origin,N - None present,N - None Present,0.0
634,63474543,873,740A - Unnecessary alarm/construction activities,2018-06-30 16:44:24,2018-06-30 16:50:20,3.0,2018-06-30 17:01:02,11 - First Alarm,998,86 - Investigate,,,UUU - Undetermined,W 52 ST,10019,1 - Manhattan,,,,,,,
635,63474538,1444,522 - Water or steam leak,2018-06-30 16:43:42,2018-06-30 16:52:34,1.0,2018-06-30 17:09:22,11 - First Alarm,1540,64 - Shut down system,,,429 - Multifamily dwelling,PALADINO AVE,10035,1 - Manhattan,5,,,,,,
636,63474534,6431,"300 - Rescue, EMS incident, other",2018-06-30 16:43:22,2018-06-30 16:49:04,1.0,2018-06-30 17:04:03,11 - First Alarm,1241,"00 - Action taken, other",,,UUU - Undetermined,GRAND CENTRAL PKWY S,11005,5 - Queens,,,,,,,
637,63474529,1525,322 - Motor vehicle accident with injuries,2018-06-30 16:41:59,2018-06-30 16:44:23,2.0,2018-06-30 16:59:03,11 - First Alarm,1024,31 - Provide first aid & check for injuries,78 - Control traffic,,963 - Street or road in commercial area,VICTORY BLVD,10314,3 - Staten Island,,,,,,,
638,63474521,7904,353 - Removal of victim(s) from stalled elevator,2018-06-30 16:37:54,2018-06-30 16:45:14,1.0,2018-06-30 17:03:34,11 - First Alarm,1540,64 - Shut down system,"70 - Assistance, other",73 - Provide manpower,429 - Multifamily dwelling,43 AVE,11377,5 - Queens,1,,,,,,
639,63474520,6006,"300 - Rescue, EMS incident, other",2018-06-30 16:37:37,2018-06-30 16:43:10,1.0,2018-06-30 16:46:18,11 - First Alarm,521,"00 - Action taken, other",,,UUU - Undetermined,102 ST,11416,5 - Queens,,,,,,,
640,63474511,1183,"300 - Rescue, EMS incident, other",2018-06-30 16:34:03,2018-06-30 16:39:30,1.0,2018-06-30 16:54:27,11 - First Alarm,1224,"00 - Action taken, other",,,UUU - Undetermined,W 88 ST,10024,1 - Manhattan,,,,,,,
641,63474547,2660,"300 - Rescue, EMS incident, other",2018-06-30 16:32:48,2018-06-30 16:37:09,1.0,2018-06-30 16:50:52,11 - First Alarm,1084,"00 - Action taken, other",,,UUU - Undetermined,CASTLE HILL AVE,10473,2 - Bronx,,,,,,,
642,63474504,876,735A - Unwarranted alarm/defective condition of alarm system,2018-06-30 16:32:42,2018-06-30 16:35:20,3.0,2018-06-30 16:49:59,11 - First Alarm,1037,86 - Investigate,,,UUU - Undetermined,MADISON ST,11221,4 - Brooklyn,,,,,,,
643,63474495,8373,"651 - Smoke scare, odor of smoke",2018-06-30 16:31:35,2018-06-30 16:33:52,6.0,2018-06-30 16:54:46,11 - First Alarm,1391,"00 - Action taken, other",,,UUU - Undetermined,LINCOLN AVE,11208,4 - Brooklyn,,,,,,,
644,63474494,431,"300 - Rescue, EMS incident, other",2018-06-30 16:31:35,2018-06-30 16:35:22,1.0,2018-06-30 16:52:47,11 - First Alarm,1272,"00 - Action taken, other",,,UUU - Undetermined,JAY ST,11201,4 - Brooklyn,,,,,,,
645,63474490,4964,"300 - Rescue, EMS incident, other",2018-06-30 16:30:40,2018-06-30 16:34:40,1.0,2018-06-30 16:43:30,11 - First Alarm,770,"00 - Action taken, other",,,UUU - Undetermined,71 AVE,11367,5 - Queens,,,,,,,
646,63474489,460,"300 - Rescue, EMS incident, other",2018-06-30 16:30:31,2018-06-30 16:35:37,1.0,2018-06-30 16:49:33,11 - First Alarm,1142,"00 - Action taken, other",,,UUU - Undetermined,E 14 ST,10009,1 - Manhattan,,,,,,,
647,63474485,6058,"300 - Rescue, EMS incident, other",2018-06-30 16:29:10,2018-06-30 16:33:01,1.0,2018-06-30 16:41:16,11 - First Alarm,726,"00 - Action taken, other",,,UUU - Undetermined,LIBERTY AVE,11419,5 - Queens,,,,,,,
648,63474483,8824,"520 - Water problem, other",2018-06-30 16:27:59,2018-06-30 16:35:18,1.0,2018-06-30 16:36:33,11 - First Alarm,514,64 - Shut down system,,,"962 - Residential street, road or residential driveway",WALTHAM ST,11435,5 - Queens,,,,,,,
649,63474479,238,"300 - Rescue, EMS incident, other",2018-06-30 16:27:54,2018-06-30 16:31:26,1.0,2018-06-30 17:18:44,11 - First Alarm,3050,"00 - Action taken, other",,,UUU - Undetermined,S 3 ST,11211,4 - Brooklyn,,,,,,,
650,63474477,3338,"300 - Rescue, EMS incident, other",2018-06-30 16:27:23,2018-06-30 16:33:00,1.0,2018-06-30 16:48:23,11 - First Alarm,1260,"00 - Action taken, other",,,UUU - Undetermined,GRAND AVE,10468,2 - Bronx,,,,,,,
651,63474468,3015,"113 - Cooking fire, confined to container",2018-06-30 16:25:30,2018-06-30 16:41:07,1.0,2018-06-30 16:55:49,11 - First Alarm,1819,11 - Extinguishment by fire service personnel,51 - Ventilate,,"400 - Residential, other",STRATFORD AVE,10472,2 - Bronx,,,,,,,
652,63474461,2241,"300 - Rescue, EMS incident, other",2018-06-30 16:24:16,2018-06-30 16:26:41,1.0,2018-06-30 16:35:47,11 - First Alarm,691,"00 - Action taken, other",,,UUU - Undetermined,E 150 ST,10451,2 - Bronx,,,,,,,
653,63474464,1326,"113 - Cooking fire, confined to container",2018-06-30 16:24:08,2018-06-30 16:29:06,6.0,2018-06-30 16:43:22,11 - First Alarm,1154,11 - Extinguishment by fire service personnel,51 - Ventilate,,429 - Multifamily dwelling,ROCKAWAYBEACH BLVD,11693,5 - Queens,,,,,,,
654,63474460,1541,"300 - Rescue, EMS incident, other",2018-06-30 16:23:48,2018-06-30 16:26:58,1.0,2018-06-30 16:38:50,11 - First Alarm,902,"00 - Action taken, other",,,UUU - Undetermined,E 18 ST,11226,4 - Brooklyn,,,,,,,
655,63474456,8300,"300 - Rescue, EMS incident, other",2018-06-30 16:21:48,2018-06-30 16:28:43,1.0,2018-06-30 16:50:07,11 - First Alarm,1699,"00 - Action taken, other",,,UUU - Undetermined,BEACH 227 ST,11697,5 - Queens,,,,,,,
656,63474452,7698,"555 - Defective elevator, no occupants",2018-06-30 16:20:36,2018-06-30 16:29:30,1.0,2018-06-30 16:36:12,11 - First Alarm,936,45 - Remove hazard,73 - Provide manpower,,429 - Multifamily dwelling,DITMARS BLVD,11369,5 - Queens,1,,,,,,
657,63474451,409,522 - Water or steam leak,2018-06-30 16:19:55,2018-06-30 16:24:11,1.0,2018-06-30 16:31:54,11 - First Alarm,719,64 - Shut down system,,,429 - Multifamily dwelling,SANDS ST,11201,4 - Brooklyn,5,,,,,,
658,63474441,4382,"710 - Malicious, mischievous false call, other",2018-06-30 16:17:20,2018-06-30 16:25:03,1.0,2018-06-30 16:26:45,11 - First Alarm,565,"00 - Action taken, other",,,UUU - Undetermined,ERDMAN PL,10475,2 - Bronx,,,,,,,
659,63474438,938,"300 - Rescue, EMS incident, other",2018-06-30 16:16:10,2018-06-30 16:17:06,1.0,2018-06-30 16:35:53,11 - First Alarm,1183,"00 - Action taken, other",,,UUU - Undetermined,MONROE ST,11216,4 - Brooklyn,,,,,,,
660,63474433,1049,"311 - Medical assist, assist EMS crew",2018-06-30 16:15:43,2018-06-30 16:19:11,1.0,2018-06-30 16:53:51,11 - First Alarm,2288,302 - Provide Patient Care,31 - Provide first aid & check for injuries,78 - Control traffic,429 - Multifamily dwelling,CENTRAL AVE,11691,5 - Queens,1,,,,,,
661,63474431,1259,412 - Gas leak (natural gas or LPG),2018-06-30 16:14:44,2018-06-30 16:20:19,4.0,2018-06-30 16:36:32,11 - First Alarm,1308,44 - Hazardous materials leak control & containment,64 - Shut down system,82 - Notify other agencies.,429 - Multifamily dwelling,E 99 ST,10029,1 - Manhattan,7,,,,,,
662,63474425,651,"555 - Defective elevator, no occupants",2018-06-30 16:13:08,2018-06-30 16:21:20,1.0,2018-06-30 16:32:46,11 - First Alarm,1178,45 - Remove hazard,,,429 - Multifamily dwelling,TAAFFE PL,11205,4 - Brooklyn,1,,,,,,
663,63474423,2710,"710 - Malicious, mischievous false call, other",2018-06-30 16:12:23,2018-06-30 16:19:39,1.0,2018-06-30 16:20:27,11 - First Alarm,484,"00 - Action taken, other",,,UUU - Undetermined,GRANDCONCOURSE,10452,2 - Bronx,,,,,,,
664,63474421,742,"300 - Rescue, EMS incident, other",2018-06-30 16:12:11,2018-06-30 16:17:12,1.0,2018-06-30 16:20:54,11 - First Alarm,523,"00 - Action taken, other",,,UUU - Undetermined,W 38 ST,10018,1 - Manhattan,,,,,,,
665,63474414,9174,"300 - Rescue, EMS incident, other",2018-06-30 16:11:16,2018-06-30 16:14:33,1.0,2018-06-30 17:27:14,11 - First Alarm,4558,"00 - Action taken, other",,,UUU - Undetermined,108 ST,11375,5 - Queens,,,,,,,
666,63474416,2703,"651 - Smoke scare, odor of smoke",2018-06-30 16:11:10,2018-06-30 16:18:28,4.0,2018-06-30 16:36:11,11 - First Alarm,1501,"00 - Action taken, other",,,UUU - Undetermined,BOSTON RD,10456,2 - Bronx,,,,,,,
667,63474410,8811,"113 - Cooking fire, confined to container",2018-06-30 16:09:58,2018-06-30 16:13:26,2.0,2018-06-30 16:18:21,11 - First Alarm,503,86 - Investigate,51 - Ventilate,,459 - Residential board and care,SOUTH RD,11435,5 - Queens,,,,,,,
668,63474407,653,"555 - Defective elevator, no occupants",2018-06-30 16:09:48,2018-06-30 16:15:32,1.0,2018-06-30 16:22:18,11 - First Alarm,750,45 - Remove hazard,,,429 - Multifamily dwelling,CLASSON AVE,11205,4 - Brooklyn,1,,,,,,
669,63474402,7406,"300 - Rescue, EMS incident, other",2018-06-30 16:08:42,2018-06-30 16:15:05,1.0,2018-06-30 16:27:45,11 - First Alarm,1143,"00 - Action taken, other",,,UUU - Undetermined,BROADWAY,11103,5 - Queens,,,,,,,
670,63474405,527,"651 - Smoke scare, odor of smoke",2018-06-30 16:08:39,2018-06-30 16:13:09,4.0,2018-06-30 16:21:32,11 - First Alarm,773,"00 - Action taken, other",,,UUU - Undetermined,W 12 ST,10011,1 - Manhattan,,,,,,,
