,x,y,unique_squirrel_id,hectare,shift,date,hectare_squirrel_number,combination_of_primary_and,running,chasing,climbing,eating,foraging,kuks,quaas,moans,tail_flags,tail_twitches,approaches,indifferent,runs_from,geocoded_column,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,age,primary_fur_color,highlight_fur_color,location,above_ground_sighter,other_interactions,other_activities,color_notes,specific_location,:@computed_region_efsh_h5xi
736,-73.9711176999471,40.7724278547281,10F-PM-1019-06,10F,PM,10192018,6,Gray+White,False,False,True,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9711176999471, 40.7724278547281]}",19,4,19,13,Adult,Gray,White,Above Ground,10,,,,Different tree,
737,-73.9725712588741,40.7669101832926,4H-AM-1006-02,04H,AM,10062018,2,Gray+Cinnamon,False,False,True,False,False,False,False,False,False,False,True,False,True,"{'type': 'Point', 'coordinates': [-73.9725712588741, 40.7669101832926]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,"approaches (saw me & came forward),runs from (startled by another person)",climbing (over small wire fence then on the ground),,,
738,-73.9620597449066,40.7922465876813,33B-PM-1010-10,33B,PM,10102018,10,Gray+,False,False,False,False,True,True,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9620597449066, 40.7922465876813]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
739,-73.9583477850634,40.7914073632782,33F-PM-1012-06,33F,PM,10122018,6,"Gray+Cinnamon, White",False,True,False,True,True,True,False,False,False,True,False,False,False,"{'type': 'Point', 'coordinates': [-73.9583477850634, 40.7914073632782]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,,,,
740,-73.9790214253443,40.7686791169776,3B-PM-1007-10,03B,PM,10072018,10,Gray+White,False,False,False,True,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9790214253443, 40.7686791169776]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,hopping,,,
741,-73.9767016963397,40.7674012784541,2E-PM-1014-02,02E,PM,10142018,2,Gray+White,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9767016963397, 40.7674012784541]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,,,,
742,-73.9565035705619,40.7937382705056,36F-AM-1017-04,36F,AM,10172018,4,Gray+White,True,False,False,True,True,True,False,False,False,False,True,False,True,"{'type': 'Point', 'coordinates': [-73.9565035705619, 40.7937382705056]}",19,4,19,13,Juvenile,Gray,White,Ground Plane,FALSE,"approaches (me),runs from (me)",,"White legs, front & back",,
743,-73.9745687653791,40.7776396926997,13A-PM-1014-02,13A,PM,10142018,2,Gray+,False,False,False,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9745687653791, 40.7776396926997]}",19,4,19,13,Adult,Gray,,Above Ground,45,,,,,
744,-73.9671640520938,40.7772236833816,16G-AM-1010-02,16G,AM,10102018,2,Cinnamon+Gray,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9671640520938, 40.7772236833816]}",19,4,19,13,Adult,Cinnamon,Gray,Ground Plane,FALSE,,,,,
745,-73.9591407691,40.7960846903122,37B-AM-1018-01,37B,AM,10182018,1,Black+,True,False,False,False,False,False,False,False,False,True,False,True,False,"{'type': 'Point', 'coordinates': [-73.9591407691, 40.7960846903122]}",19,4,19,13,Adult,Black,,Ground Plane,FALSE,,,,,
746,-73.9771422625274,40.772361415776,7B-AM-1008-02,07B,AM,10082018,2,Gray+,False,True,False,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9771422625274, 40.772361415776]}",19,4,19,13,Adult,Gray,,Above Ground,5,,,,,
747,-73.9756603846107,40.7672531319384,3F-PM-1013-03,03F,PM,10132018,3,Cinnamon+Gray,False,False,False,False,True,False,False,False,False,True,False,True,False,"{'type': 'Point', 'coordinates': [-73.9756603846107, 40.7672531319384]}",19,4,19,13,Adult,Cinnamon,Gray,Ground Plane,FALSE,,,,,
748,-73.9686304581526,40.7773631337117,15E-PM-1008-01,15E,PM,10082018,1,Gray+,True,False,False,True,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9686304581526, 40.7773631337117]}",19,4,19,13,Adult,Gray,,Above Ground,4,,,,on fallen tree,
749,-73.9699672074164,40.7774389345748,15D-AM-1007-07,15D,AM,10072018,7,Gray+White,False,True,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9699672074164, 40.7774389345748]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,chasing #8,,,
750,-73.9683479943823,40.7815827298303,20C-PM-1018-01,20C,PM,10182018,1,Gray+,True,True,False,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9683479943823, 40.7815827298303]}",19,4,19,13,Juvenile,Gray,,Ground Plane,FALSE,,,,,
751,-73.9768617690725,40.7741877060705,9A-PM-1010-03,09A,PM,10102018,3,Gray+White,False,False,False,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.97686176907251, 40.7741877060705]}",19,4,19,13,,Gray,White,Ground Plane,FALSE,froze - standing on hind legs for ~10 seconds then scampered off,,,,
752,-73.9729378674198,40.7672407594559,4H-AM-1006-04,04H,AM,10062018,4,Gray+,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9729378674198, 40.7672407594559]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,met #3 while foraging and briefly tussled,,,
753,-73.9563203089105,40.7906275357726,33G-PM-1006-01,33G,PM,10062018,1,Gray+,False,False,True,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9563203089105, 40.7906275357726]}",19,4,19,13,Juvenile,Gray,,Above Ground,2,,,,,
754,-73.9579941847434,40.7991216713328,41B-PM-1014-02,41B,PM,10142018,2,Black+,False,False,True,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9579941847434, 40.7991216713328]}",19,4,19,13,Adult,Black,,Above Ground,28,,,,,
755,-73.9773079154219,40.7696506688861,4C-AM-1006-02,04C,AM,10062018,2,Gray+White,True,False,False,True,True,False,False,False,False,True,False,True,False,"{'type': 'Point', 'coordinates': [-73.9773079154219, 40.7696506688861]}",19,4,19,13,Juvenile,Gray,White,Ground Plane,FALSE,,,,,
756,-73.9783185278595,40.7724861675504,7A-AM-1006-03,07A,AM,10062018,3,Gray+,True,False,True,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9783185278595, 40.7724861675504]}",19,4,19,13,Adult,Gray,,Above Ground,20,,jumping,"3/4 length tail, hair loss","in trees, then to ground",
757,-73.9703621616472,40.775032271482,12E-AM-1017-08,12E,AM,10172018,8,Gray+Cinnamon,False,False,False,True,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9703621616472, 40.775032271482]}",19,4,19,13,Adult,Gray,Cinnamon,Above Ground,1,,chilling,,,
758,-73.969951118124,40.7762756593015,14E-AM-1008-17,14E,AM,10082018,17,Gray+,False,False,False,True,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.96995111812402, 40.7762756593015]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
759,-73.9718234159557,40.7810842503715,18A-AM-1012-02,18A,AM,10122018,2,Gray+Cinnamon,False,False,True,True,True,False,False,False,True,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9718234159557, 40.7810842503715]}",19,4,19,13,Adult,Gray,Cinnamon,Above Ground,4,,burying,,,
760,-73.975062146111,40.7723417173451,8C-PM-1013-07,08C,PM,10132018,7,Gray+White,False,False,False,True,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.975062146111, 40.7723417173451]}",19,4,19,13,,Gray,White,Ground Plane,FALSE,,,,,
761,-73.9679291347956,40.7846973096665,23B-PM-1012-02,23B,PM,10122018,2,Gray+White,False,True,False,False,True,False,False,False,False,True,False,False,True,"{'type': 'Point', 'coordinates': [-73.9679291347956, 40.7846973096665]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,2/3 were chasing each other,,,
762,-73.9767455430709,40.7717866237826,6B-PM-1017-06,06B,PM,10172018,6,Gray+Cinnamon,True,True,False,False,True,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9767455430709, 40.7717866237826]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
763,-73.9746608786299,40.7776092078254,13A-AM-1017-01,13A,AM,10172018,1,Gray+,False,False,True,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9746608786299, 40.7776092078254]}",19,4,19,13,Adult,Gray,,Above Ground,5,,,,,
764,-73.96797780019,40.7847629473258,23B-PM-1012-05,23B,PM,10122018,5,Gray+Cinnamon,False,True,True,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.96797780019, 40.7847629473258]}",19,4,19,13,Adult,Gray,Cinnamon,Above Ground,5,,,,chain link fence,
765,-73.9684463154398,40.7834813319352,21B-AM-1019-02,21B,AM,10192018,2,Gray+,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9684463154398, 40.7834813319352]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
766,-73.9655734633649,40.7805366922231,20F-AM-1014-02,20F,AM,10142018,2,Gray+Cinnamon,False,False,True,False,False,True,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9655734633649, 40.7805366922231]}",19,4,19,13,Adult,Gray,Cinnamon,Above Ground,30,,pulling leaves,,,
767,-73.9729394928432,40.7743256716496,11D-AM-1010-01,11D,AM,10102018,1,"Gray+Cinnamon, White",False,False,True,True,True,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9729394928432, 40.7743256716496]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,,,,
768,-73.976521916284,40.773784724458,9B-AM-1010-01,09B,AM,10102018,1,Gray+Cinnamon,False,False,False,False,True,True,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.976521916284, 40.773784724458]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
769,-73.9597782762029,40.7920773376757,33D-AM-1017-07,33D,AM,10172018,7,Black+,False,False,False,False,True,False,True,False,True,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9597782762029, 40.7920773376757]}",19,4,19,13,Adult,Black,,Ground Plane,FALSE,,,,,
770,-73.9648626810032,40.7804506112843,20G-AM-1018-02,20G,AM,10182018,2,Gray+,True,False,True,False,False,True,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9648626810032, 40.7804506112843]}",19,4,19,13,Adult,Gray,,Above Ground,5,,,,Ran up tree,
771,-73.9584188461059,40.7913241048498,33E-PM-1012-07,33E,PM,10122018,7,Gray+White,True,True,False,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9584188461059, 40.7913241048498]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,,,,
772,-73.9566189145352,40.7883417969746,31H-PM-1008-01,31H,PM,10082018,1,Gray+White,False,False,True,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9566189145352, 40.7883417969746]}",19,4,19,13,Adult,Gray,White,Above Ground,15,,,,,
773,-73.9673603655908,40.7876974177782,26A-PM-1006-03,26A,PM,10062018,3,Gray+,False,False,False,False,True,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9673603655908, 40.7876974177782]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
774,-73.9595757792683,40.7899242643847,31E-PM-1006-01,31E,PM,10062018,1,Gray+Cinnamon,False,False,False,False,True,False,True,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9595757792683, 40.7899242643847]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,under bushes,
775,-73.9686816795392,40.775770422667,14F-PM-1012-02,14F,PM,10122018,2,"Gray+Cinnamon, White",False,False,True,True,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9686816795392, 40.775770422667]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Above Ground,3,,,,,
776,-73.9654210263521,40.7782529692575,17G-AM-1018-01,17G,AM,10182018,1,Gray+,False,False,False,False,True,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9654210263521, 40.77825296925751]}",19,4,19,13,Juvenile,Gray,,Ground Plane,FALSE,,,,,
777,-73.9677054870327,40.778992870166,17E-AM-1017-03,17E,AM,10172018,3,Gray+,False,False,True,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9677054870327, 40.778992870166]}",19,4,19,13,Adult,Gray,,Above Ground,9,,,,Tree trunk,
778,-73.9745305540008,40.7742043234014,10C-PM-1013-02,10C,PM,10132018,2,Gray+Cinnamon,False,False,False,True,True,False,False,False,False,True,False,True,True,"{'type': 'Point', 'coordinates': [-73.9745305540008, 40.7742043234014]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
779,-73.9675472064204,40.7835947167436,22C-PM-1006-06,22C,PM,10062018,6,Cinnamon+Gray,False,False,False,True,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9675472064204, 40.7835947167436]}",19,4,19,13,Juvenile,Cinnamon,Gray,Above Ground,10,,,,on tree,
780,-73.955516031113,40.7923188156277,35G-AM-1007-01,35G,AM,10072018,1,Gray+White,False,False,True,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.955516031113, 40.7923188156277]}",19,4,19,13,Adult,Gray,White,Above Ground,15,,,,,
781,-73.9710559113762,40.7794279914209,16C-PM-1018-01,16C,PM,10182018,1,"Gray+Cinnamon, White",False,False,True,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9710559113762, 40.7794279914209]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Above Ground,3,disappeared up other side of tree,,,,
782,-73.9677654289757,40.786785529449,25A-AM-1013-03,25A,AM,10132018,3,Gray+,False,False,False,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9677654289757, 40.786785529449]}",19,4,19,13,,Gray,,Above Ground,15,,being chased by #2,,BIG TREE,
783,-73.9649658099293,40.7823262369074,22F-PM-1014-03,22F,PM,10142018,3,Gray+Cinnamon,False,False,False,False,True,False,False,False,True,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9649658099293, 40.7823262369074]}",19,4,19,13,Juvenile,Gray,Cinnamon,Ground Plane,FALSE,,,,,
784,-73.9619417432685,40.7930365939865,33B-PM-1010-12,33B,PM,10102018,12,Gray+,False,False,False,False,True,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9619417432685, 40.7930365939865]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
785,-73.953296595236,40.7927644594513,36I-AM-1017-03,36I,AM,10172018,3,Gray+Cinnamon,True,False,False,True,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.953296595236, 40.7927644594513]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,Cinnamon stripe on back,,
786,-73.9725157534356,40.7658376729234,2I-PM-1006-02,02I,PM,10062018,2,"Gray+Cinnamon, White",True,False,False,True,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9725157534356, 40.765837672923396]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,,,,
787,-73.9687476703117,40.7742856696093,12G-AM-1012-01,12G,AM,10122018,1,Cinnamon+Gray,False,False,True,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9687476703117, 40.7742856696093]}",19,4,19,13,Adult,Cinnamon,Gray,Above Ground,2,,,,,
788,-73.9675023138703,40.7872554700995,25A-PM-1007-01,25A,PM,10072018,1,Cinnamon+Gray,False,False,True,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9675023138703, 40.7872554700995]}",19,4,19,13,Adult,Cinnamon,Gray,Above Ground,40,,,,tree,
789,-73.9745040517502,40.77333038538,9C-PM-1006-06,09C,PM,10062018,6,"Gray+Cinnamon, White",False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.97450405175022, 40.77333038538]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,,,,
790,-73.9772635911119,40.7709428872533,6B-PM-1017-03,06B,PM,10172018,3,Gray+Cinnamon,False,False,False,False,True,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9772635911119, 40.7709428872533]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
791,-73.9730115687964,40.7741018274312,10D-AM-1008-05,10D,AM,10082018,5,Gray+White,False,False,True,True,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9730115687964, 40.7741018274312]}",19,4,19,13,Juvenile,Gray,White,Above Ground,25,,,,,
792,-73.9730111650468,40.7782157736204,14B-PM-1014-05,14B,PM,10142018,5,Gray+,False,False,False,False,True,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9730111650468, 40.7782157736204]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
793,-73.9790010565108,40.7685732369544,2C-PM-1013-09,02C,PM,10132018,9,+,False,False,True,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9790010565108, 40.7685732369544]}",19,4,19,13,Adult,,,Ground Plane,FALSE,,,,,
794,-73.9582523503306,40.7996897499473,41A-PM-1007-05,41A,PM,10072018,5,"Gray+Cinnamon, White",True,False,True,False,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9582523503306, 40.7996897499473]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,,,,
795,-73.9706641770728,40.7759229213762,13E-AM-1017-12,13E,AM,10172018,12,Gray+Cinnamon,False,False,False,True,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9706641770728, 40.7759229213762]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
796,-73.969345754447,40.7770429650288,15E-AM-1013-02,15E,AM,10132018,2,Gray+Cinnamon,True,False,True,False,False,False,False,False,False,False,True,False,False,"{'type': 'Point', 'coordinates': [-73.969345754447, 40.7770429650288]}",19,4,19,13,Adult,Gray,Cinnamon,Above Ground,20,,,,,
797,-73.980854228628,40.7678702158382,1B-AM-1012-17,01B,AM,10122018,17,"Gray+Cinnamon, White",False,False,True,True,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.98085422862802, 40.7678702158382]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,,,,
798,-73.9529413156461,40.7920963446605,36I-PM-1007-06,36I,PM,10072018,6,"Cinnamon+Gray, White",False,False,False,True,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9529413156461, 40.7920963446605]}",19,4,19,13,Adult,Cinnamon,"Gray, White",Ground Plane,FALSE,,,,,
799,-73.9682144039334,40.7773070675393,15F-AM-1007-08,15F,AM,10072018,8,Cinnamon+White,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9682144039334, 40.7773070675393]}",19,4,19,13,Adult,Cinnamon,White,Ground Plane,FALSE,,,,,
800,-73.9743342303548,40.7727742948332,8D-AM-1007-08,08D,AM,10072018,8,Gray+,False,False,False,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.97433423035481, 40.7727742948332]}",19,4,19,13,Adult,Gray,,Above Ground,15,,communicating from tree,,,
801,-73.958494212554,40.7995008636057,41A-AM-1013-01,41A,AM,10132018,1,Gray+Cinnamon,True,False,False,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.958494212554, 40.7995008636057]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,ran across a path,,,
802,-73.9697983725608,40.7700677022205,8I-PM-1013-09,08I,PM,10132018,9,"Gray+Cinnamon, White",False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9697983725608, 40.7700677022205]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,,,,
803,-73.9697196619878,40.7814068507607,19B-AM-1019-01,19B,AM,10192018,1,"Gray+Cinnamon, White",True,False,False,True,False,False,False,False,False,False,False,True,True,"{'type': 'Point', 'coordinates': [-73.9697196619878, 40.7814068507607]}",19,4,19,13,Juvenile,Gray,"Cinnamon, White",Ground Plane,FALSE,indifferent then runs from,,Side stripes,,
804,-73.9706851546184,40.7780777016038,15D-PM-1017-04,15D,PM,10172018,4,Cinnamon+,True,False,False,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9706851546184, 40.7780777016038]}",19,4,19,13,Adult,Cinnamon,,Above Ground,2,,,,on fence,
805,-73.970475755546,40.7763348062134,13E-AM-1017-02,13E,AM,10172018,2,Gray+,False,False,False,False,True,False,False,False,False,False,True,False,False,"{'type': 'Point', 'coordinates': [-73.970475755546, 40.7763348062134]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,begging (came one yard away from me and stood there),,,
806,-73.9777259022441,40.7682059907903,3D-PM-1010-10,03D,PM,10102018,10,Gray+White,False,False,False,False,True,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9777259022441, 40.7682059907903]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,,,,
807,-73.9716881838671,40.778553537087,15C-PM-1017-02,15C,PM,10172018,2,Gray+Cinnamon,False,False,True,False,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9716881838671, 40.778553537087]}",19,4,19,13,Adult,Gray,Cinnamon,Above Ground,0,,,,,
808,-73.9633250636501,40.7922155082679,32A-PM-1013-09,32A,PM,10132018,9,Gray+White,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9633250636501, 40.7922155082679]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,,,,
809,-73.967418114684,40.7764595360054,15G-AM-1008-05,15G,AM,10082018,5,Gray+Cinnamon,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.967418114684, 40.7764595360054]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
810,-73.9771695272048,40.7724277276263,7B-AM-1008-03,07B,AM,10082018,3,Gray+,False,True,False,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9771695272048, 40.7724277276263]}",19,4,19,13,Adult,Gray,,Above Ground,5,,,,,
811,-73.9699675160516,40.7773012642758,15E-PM-1008-07,15E,PM,10082018,7,Gray+,False,False,False,True,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9699675160516, 40.7773012642758]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
812,-73.9758959798289,40.7694125671679,4D-PM-1008-01,04D,PM,10082018,1,"Cinnamon+Gray, White",False,False,False,True,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9758959798289, 40.7694125671679]}",19,4,19,13,Adult,Cinnamon,"Gray, White",Ground Plane,FALSE,,,,,
813,-73.9607608482656,40.7954687648248,36A-PM-1013-06,36A,PM,10132018,6,Gray+Cinnamon,False,False,False,True,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9607608482656, 40.7954687648248]}",19,4,19,13,,Gray,Cinnamon,Ground Plane,FALSE,,,,EDGE OF WOODS,
814,-73.9753283783695,40.7733043910649,8C-PM-1013-02,08C,PM,10132018,2,Gray+Cinnamon,False,False,False,False,True,False,False,False,True,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9753283783695, 40.7733043910649]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
815,-73.9785300509908,40.7721127748427,6A-AM-1006-07,06A,AM,10062018,7,"Gray+Cinnamon, White",False,False,False,True,True,False,False,False,False,True,False,True,False,"{'type': 'Point', 'coordinates': [-73.9785300509908, 40.7721127748427]}",19,4,19,13,Adult,Gray,"Cinnamon, White",Ground Plane,FALSE,,,,,
816,-73.9540022445432,40.7979409854977,41E-AM-1007-01,41E,AM,10072018,1,Gray+White,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9540022445432, 40.7979409854977]}",19,4,19,13,Adult,Gray,White,Ground Plane,FALSE,,,white haunches,,
817,-73.9608757424052,40.7906686504657,31D-AM-1014-06,31D,AM,10142018,6,Gray+Cinnamon,False,False,False,True,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9608757424052, 40.7906686504657]}",19,4,19,13,Adult,Gray,Cinnamon,Ground Plane,FALSE,,,,,
818,-73.9603620122205,40.7955965755851,36B-AM-1013-02,36B,AM,10132018,2,Gray+,True,False,False,False,False,False,False,False,False,False,False,False,False,"{'type': 'Point', 'coordinates': [-73.9603620122205, 40.7955965755851]}",19,4,19,13,,Gray,,Ground Plane,FALSE,didn't see me,,,,
819,-73.9801902133148,40.769557595068,3A-AM-1012-03,03A,AM,10122018,3,"Gray+Black, Cinnamon",False,False,True,False,False,False,False,False,False,True,False,False,True,"{'type': 'Point', 'coordinates': [-73.9801902133148, 40.769557595068]}",19,4,19,13,Juvenile,Gray,"Black, Cinnamon",Above Ground,1,,,Gray & Cinnamon selected as Primary. Black selected as Highlights. Made executive adjustments.,,
820,-73.959077668148,40.7926045823346,34D-AM-1008-02,34D,AM,10082018,2,Black+,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.959077668148, 40.7926045823346]}",19,4,19,13,Adult,Black,,Ground Plane,FALSE,,,,,
821,-73.9576559099012,40.7992598626483,41B-AM-1010-09,41B,AM,10102018,9,Gray+,False,True,False,False,False,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.9576559099012, 40.7992598626483]}",19,4,19,13,Adult,Gray,,Above Ground,3,,,,,
822,-73.954595058342,40.7956567934304,39F-AM-1014-04,39F,AM,10142018,4,Gray+Cinnamon,False,False,False,False,True,False,False,False,False,False,False,True,False,"{'type': 'Point', 'coordinates': [-73.954595058342, 40.7956567934304]}",19,4,19,13,Juvenile,Gray,Cinnamon,Ground Plane,FALSE,,,,,
823,-73.9606344681252,40.7958337780644,37B-PM-1013-04,37B,PM,10132018,4,Gray+,True,False,False,False,False,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9606344681252, 40.795833778064406]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
824,-73.9580105174865,40.7974468322692,39C-PM-1006-03,39C,PM,10062018,3,Gray+,False,False,False,False,True,False,False,False,False,False,False,False,True,"{'type': 'Point', 'coordinates': [-73.9580105174865, 40.7974468322692]}",19,4,19,13,Adult,Gray,,Ground Plane,FALSE,,,,,
