,nyc_cooling_tower,bin,address,borough,zip,intended_use,make,model,serial_number,cooling_capacity,cooling_capacity_1,date_registered,latitude,longitude,deleted,location_1,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,date_commissioned,community_board,council_district,census_tract,bbl,nta
172,1000000602,1036175,141 EAST 44TH STREET,MANHATTAN,10017,BASE BUILDING HVAC,BALTIMORE AIRCOIL COMPANY (BAC),VFL963-PR,R97111431,1800000.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.752715,-73.974457,No,"{'latitude': '40.752715', 'longitude': '-73.974457'}",12079.0,71,4,51,9,1997-12-31T00:00:00.000,6.0,4.0,92.0,1012990023.0,Turtle Bay-East Midtown                                                    
173,1000001144,1008212,632 BROADWAY,MANHATTAN,10012,AIR CONDITIONING,BALTIMORE AIRCOIL COMPANY (BAC),VTO-041-J,U110267301,41.0,REFRIGERATION TONS,2015-08-24T00:00:00.000,40.72602,-73.995692,No,"{'latitude': '40.72602', 'longitude': '-73.995692'}",12075.0,57,4,32,5,2014-04-01T00:00:00.000,2.0,1.0,5502.0,1005220010.0,West Village                                                               
174,1000000625,1086069,7 TIMES SQUARE,MANHATTAN,10036,NULL,MARLEY,NC831H-5BS,214893-NC8310H-5BS-01,75000000.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.75552,-73.986887,No,"{'latitude': '40.75552', 'longitude': '-73.986887'}",13094.0,11,4,10,8,2003-01-01T00:00:00.000,5.0,3.0,113.0,1009940001.0,Midtown-Midtown South                                                      
175,1000000204,4147950,158-40 79TH AVENUE,QUEENS,11366,NULL,BALTIMORE AIRCOIL COMPANY (BAC),15146,U025839401,200.0,REFRIGERATION TONS,2015-08-17T00:00:00.000,40.72076,-73.807785,No,"{'latitude': '40.72076', 'longitude': '-73.807785'}",14508.0,25,3,24,65,2002-01-01T00:00:00.000,8.0,24.0,1257.0,4068310022.0,Kew Gardens Hills                                                          
176,1000000955,3000179,90 SANDS ST,BROOKLYN,11201,BASE BUILDING HVAC,MARLEY,NC 721,NC721-10539,8040000.0,REFRIGERATION TONS,2015-08-21T00:00:00.000,40.699584,-73.987219,No,"{'latitude': '40.699584', 'longitude': '-73.987219'}",16865.0,68,2,38,54,1993-09-21T00:00:00.000,2.0,33.0,13.0,3000870009.0,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           
177,1000000997,1000020,17 STATE ST,MANHATTAN,10004,NULL,BALTIMORE AIRCOIL COMPANY (BAC),NULL,"VXT-630-WC, SER.#86-9233",1575.0,REFRIGERATION TONS,2015-08-24T00:00:00.000,40.702892,-74.013878,No,"{'latitude': '40.702892', 'longitude': '-74.013878'}",11725.0,56,4,32,1,,1.0,1.0,9.0,1000090014.0,Battery Park City-Lower Manhattan                                          
178,1000000271,1012280,555 WEST 18 STREET,MANHATTAN,10011,NULL,EVAPCO,LPT-829L,5-128832,41000.0,CFM,2015-08-18T00:00:00.000,40.74557,-74.007698,No,"{'latitude': '40.74557', 'longitude': '-74.007698'}",12074.0,12,4,10,6,2007-01-01T00:00:00.000,4.0,3.0,99.0,1006900012.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
179,1000000736,1010378,345 HUDSON STREET,MANHATTAN,10014,NULL,MARLEY,MARLEY SPX,10098358-A1-NC8403BG-15,450.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.727746,-74.007858,No,"{'latitude': '40.727746', 'longitude': '-74.007858'}",12077.0,57,4,10,1,2015-04-01T00:00:00.000,2.0,3.0,37.0,1005980058.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
180,1000000568,1070358,1995 BROADWAY,MANHATTAN,10023,NULL,MARLEY,NULL,NC8403QAN,400.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.775462,-73.982651,No,"{'latitude': '40.775462', 'longitude': '-73.982651'}",12420.0,20,4,19,12,,7.0,6.0,153.0,1011397502.0,Lincoln Square                                                             
181,1000000432,4534604,4705 CENTER BLVD,QUEENS,11109,NULL,BALTIMORE AIRCOIL COMPANY (BAC),15250-2,66000301,1200.0,REFRIGERATION TONS,2015-08-19T00:00:00.000,40.7457,-73.956231,No,"{'latitude': '40.7457', 'longitude': '-73.956231'}",16864.0,53,3,33,66,2007-08-01T00:00:00.000,2.0,26.0,1.0,4000210060.0,Hunters Point-Sunnyside-West Maspeth                                       
182,1000000497,1007238,524 BROADWAY,MANHATTAN,10012,NULL,MARLEY,SPX,AQ10016139A1494K,600000.0,BTU/HR,2015-08-19T00:00:00.000,40.722693,-73.998467,No,"{'latitude': '40.722693', 'longitude': '-73.998467'}",12075.0,57,4,32,2,,2.0,1.0,45.0,1004830017.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
183,1000000771,1045285,1133 YORK AVENUE,MANHATTAN,10065,NULL,MARLEY,NC8407QCN3SMF,10075329-A3,4320000.0,BTU/HR,2015-08-21T00:00:00.000,40.760239,-73.959004,No,"{'latitude': '40.760239', 'longitude': '-73.959004'}",10090.0,23,4,1,11,,8.0,5.0,10602.0,1014560021.0,Lenox Hill-Roosevelt Island                                                
184,1000000266,1022051,300 EAST 40TH STREET,MANHATTAN,10016,NULL,BALTIMORE AIRCOIL COMPANY (BAC),3728A-OM-2,U026280601,178860.0,BTU/HR,2015-08-18T00:00:00.000,40.748002,-73.972838,No,"{'latitude': '40.748002', 'longitude': '-73.972838'}",12078.0,71,4,51,9,2002-10-21T00:00:00.000,6.0,4.0,88.0,1009457501.0,Turtle Bay-East Midtown                                                    
185,1000000800,1058659,215 W 125 STREET,MANHATTAN,10027,,MARLEY,3800,AQ10049295A1 495K,57.0,REFRIGERATION TONS,2015-08-21T00:00:00.000,40.809693,-73.948939,No,"{'latitude': '40.809693', 'longitude': '-73.948939'}",12424.0,18,4,36,18,2005-01-14T00:00:00.000,10.0,9.0,222.0,1019310021.0,Central Harlem South                                                       
186,1000000328,2116727,50 WEST 8 STREET,BRONX,11370,NULL,NULL,165 FFC,332836-1,600000.0,,2015-08-18T00:00:00.000,40.79724,-73.888567,No,"{'latitude': '40.79724', 'longitude': '-73.888567'}",14781.0,39,5,4,72,2013-04-01T00:00:00.000,,,,,
187,1000000614,1087313,417 EAST 68TH STREET,MANHATTAN,10065,,BALTIMORE AIRCOIL COMPANY (BAC),31328A,U037112507,14604000.0,BTU/HR,2015-08-20T00:00:00.000,40.765061,-73.956579,No,"{'latitude': '40.765061', 'longitude': '-73.956579'}",10090.0,23,4,1,11,,8.0,5.0,116.0,1014637501.0,Lenox Hill-Roosevelt Island                                                
188,1000001045,1087468,133 MORNINGSIDE AVE,MANHATTAN,10027,NULL,EVAPCO,LSTA-8P-242,T021486,500.0,REFRIGERATION TONS,2015-08-24T00:00:00.000,40.810955,-73.953764,No,"{'latitude': '40.810955', 'longitude': '-73.953764'}",12424.0,37,4,36,17,,9.0,9.0,20901.0,1019510004.0,Morningside Heights                                                        
189,1000000127,1074157,1220 5TH AVENUE,MANHATTAN,10029,NULL,BALTIMORE AIRCOIL COMPANY (BAC),VTL272,U082313701,56760.0,BTU/HR,2015-08-14T00:00:00.000,40.792507,-73.951917,No,"{'latitude': '40.792507', 'longitude': '-73.951917'}",12426.0,7,4,35,14,,11.0,8.0,168.0,1016090001.0,East Harlem South                                                          
190,1000000310,4052953,47-75 48TH ST,QUEENS,11377,NULL,OTHER,T280,GA8627,960000.0,BTU/HR,2015-08-18T00:00:00.000,40.739283,-73.917082,No,"{'latitude': '40.739283', 'longitude': '-73.917082'}",14787.0,53,3,33,66,2008-09-15T00:00:00.000,2.0,26.0,235.0,4022860053.0,Hunters Point-Sunnyside-West Maspeth                                       
191,1000000142,1083846,200 CENTRAL PARK WEST,MANHATTAN,10024,NULL,BALTIMORE AIRCOIL COMPANY (BAC),VT1-600,UO53804304,600.0,REFRIGERATION TONS,2015-08-14T00:00:00.000,40.781354,-73.97406,No,"{'latitude': '40.781354', 'longitude': '-73.97406'}",12421.0,20,4,19,12,,7.0,6.0,165.0,1011300001.0,Upper West Side                                                            
192,1000000648,1035393,45 EAST 45TH STREET,MANHATTAN,10017,AIR CONDITIONING,MARLEY,B22154A,131633-1,200.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.754846,-73.977181,No,"{'latitude': '40.754846', 'longitude': '-73.977181'}",12079.0,11,4,51,10,2000-04-01T00:00:00.000,5.0,4.0,94.0,1012810021.0,Midtown-Midtown South                                                      
193,1000001167,1024714,1515 BROADWAY,MANHATTAN,10036,NULL,MARLEY,"3-374/664/674,1-864CS","674-12-254-9B,864-12-254-9A",5700.0,REFRIGERATION TONS,2015-08-24T00:00:00.000,40.757929,-73.986439,No,"{'latitude': '40.757929', 'longitude': '-73.986439'}",13094.0,11,4,10,8,,5.0,3.0,119.0,1010160036.0,Midtown-Midtown South                                                      
194,1000001255,1037551,219 EAST 42ND STREET,MANHATTAN,10017,NULL,MARLEY,NC8231,124966,16210500.0,CFM,2015-08-25T00:00:00.000,40.750634,-73.973018,No,"{'latitude': '40.750634', 'longitude': '-73.973018'}",12079.0,71,4,51,9,,6.0,4.0,88.0,1013160012.0,Turtle Bay-East Midtown                                                    
195,1000000465,1007119,101 AVENUE OF THE AMERICAS,MANHATTAN,10013,NULL,BALTIMORE AIRCOIL COMPANY (BAC),38260-20CS,38260-20CS,1750.0,REFRIGERATION TONS,2015-08-19T00:00:00.000,40.723379,-74.005437,No,"{'latitude': '40.723379', 'longitude': '-74.005437'}",12076.0,57,4,32,1,,2.0,1.0,37.0,1004770011.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
196,1000000719,1085671,450 LEXINGTON AVE,MANHATTAN,10017,NULL,MARLEY,223-852,18316,3000.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.753262,-73.975453,No,"{'latitude': '40.753262', 'longitude': '-73.975453'}",12079.0,11,4,51,8,,5.0,4.0,92.0,1012800090.0,Turtle Bay-East Midtown                                                    
197,1000001014,1013553,330 WEST 34TH STREET,MANHATTAN,10001,NULL,EVAPCO,AT-112-518,13-610998,825.0,REFRIGERATION TONS,2015-08-24T00:00:00.000,40.752597,-73.995506,No,"{'latitude': '40.752597', 'longitude': '-73.995506'}",11722.0,12,4,10,8,2014-05-01T00:00:00.000,4.0,3.0,103.0,1007570054.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
198,1000000103,1085494,1568 BROADWAY,MANHATTAN,10036,NULL,BALTIMORE AIRCOIL COMPANY (BAC),3269-30,89400700,750.0,REFRIGERATION TONS,2015-08-13T00:00:00.000,40.759055,-73.98471,No,"{'latitude': '40.759055', 'longitude': '-73.98471'}",13094.0,11,4,51,10,,5.0,4.0,125.0,1009990061.0,Midtown-Midtown South                                                      
199,1000000471,1000023,33 WHITEHALL ST,MANHATTAN,10004,BASE BUILDING HVAC,BALTIMORE AIRCOIL COMPANY (BAC),3754,85-7372D,21600000.0,,2015-08-19T00:00:00.000,40.703304,-74.012681,No,"{'latitude': '40.703304', 'longitude': '-74.012681'}",11725.0,56,4,32,1,1986-04-01T00:00:00.000,1.0,1.0,9.0,1000100014.0,Battery Park City-Lower Manhattan                                          
200,1000001197,1023398,110 W56TH STREET,MANHATTAN,10019,NULL,NULL,3337.3FK,V001279501,4500000.0,,2015-08-25T00:00:00.000,40.763777,-73.978572,No,"{'latitude': '40.763777', 'longitude': '-73.978572'}",12081.0,11,4,51,10,,5.0,4.0,137.0,1010087501.0,Midtown-Midtown South                                                      
201,1000001032,3014856,150 55,BROOKLYN,11220,NULL,EVAPCO,AT112-412,13-631691,414.0,REFRIGERATION TONS,2015-08-24T00:00:00.000,40.646672,-74.021221,No,"{'latitude': '40.646672', 'longitude': '-74.021221'}",18180.0,9,2,7,45,,,,,,
202,1000001125,1000826,45 WALL STREET,MANHATTAN,10005,AIR CONDITIONING,BAC,FXVQ661,96101479,256.0,,2015-08-24T00:00:00.000,40.706208,-74.009919,No,"{'latitude': '40.706208', 'longitude': '-74.009919'}",11726.0,56,4,32,1,1996-04-01T00:00:00.000,1.0,1.0,7.0,1000260021.0,Battery Park City-Lower Manhattan                                          
203,1000000609,1087804,2130 ADAM CLAYTON POWELL BOULEVARD,MANHATTAN,10027,NULL,BALTIMORE AIRCOIL COMPANY (BAC),FXV-442,U092743501,1332000.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.810247,-73.947934,No,"{'latitude': '40.810247', 'longitude': '-73.947934'}",12424.0,18,4,36,18,,,,,,
204,1000000747,1010378,345 HUDSON STREET,MANHATTAN,10014,NULL,MARLEY,MARLEY NC,821840-A2-NC830756-07,750.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.727746,-74.007858,No,"{'latitude': '40.727746', 'longitude': '-74.007858'}",12077.0,57,4,10,1,2008-05-01T00:00:00.000,2.0,3.0,37.0,1005980058.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
205,1000001214,4045999,90-15 QUEENS BLVD,QUEENS,11373,AIR CONDITIONING,MARLEY,NC8312K1,NC8312K1BM NC-233261-B1/G03-02158610-GT-02,1100.0,REFRIGERATION TONS,2015-08-25T00:00:00.000,40.734566,-73.870652,No,"{'latitude': '40.734566', 'longitude': '-73.870652'}",14784.0,66,3,5,68,2004-04-01T00:00:00.000,4.0,25.0,683.0,4018600100.0,Elmhurst                                                                   
206,1000000969,1083024,320 WEST 66 STREET,MANHATTAN,10023,AIR CONDITIONING,MARLEY,8806,8806-1-244-83,3000000.0,BTU/HR,2015-08-21T00:00:00.000,40.775905,-73.988237,Yes,"{'latitude': '40.775905', 'longitude': '-73.988237'}",12420.0,20,4,19,12,1983-04-06T00:00:00.000,7.0,6.0,151.0,1011710060.0,Lincoln Square                                                             
207,1000000182,1083600,315 WEST 25TH STREET,MANHATTAN,10001,CONDENSATE WATER,BALTIMORE AIRCOIL COMPANY (BAC),F1743-I,99105011,32.6,,2015-08-17T00:00:00.000,40.747149,-73.997968,No,"{'latitude': '40.747149', 'longitude': '-73.997968'}",11722.0,12,4,10,6,2017-04-28T00:00:00.000,4.0,3.0,93.0,1007490024.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
208,1000000521,1017186,231 MADISON AVENUE,MANHATTAN,10016,AIR CONDITIONING,BALTIMORE AIRCOIL COMPANY (BAC),VTL-082,V070670701,22400.0,CFM,2015-08-20T00:00:00.000,40.749332,-73.981348,No,"{'latitude': '40.749332', 'longitude': '-73.981348'}",12078.0,71,4,51,9,2015-11-01T00:00:00.000,6.0,4.0,82.0,1008660058.0,Murray Hill-Kips Bay                                                       
209,1000000862,1083796,636 11TH AVENUE,MANHATTAN,10036,BASE BUILDING HVAC,EVAPCO,ATW207 C,T000379,126000.0,REFRIGERATION TONS,2015-08-21T00:00:00.000,40.763395,-73.995563,No,"{'latitude': '40.763395', 'longitude': '-73.995563'}",13094.0,12,4,10,10,2000-11-01T00:00:00.000,4.0,3.0,129.0,1010750001.0,Clinton                                                                    
210,1000000375,1024798,200 WEST 50TH STREET,MANHATTAN,10019,NULL,BALTIMORE AIRCOIL COMPANY (BAC),NULL,AQ-10051845-A1 493G,432000.0,REFRIGERATION TONS,2015-08-19T00:00:00.000,40.761099,-73.983644,No,"{'latitude': '40.761099', 'longitude': '-73.983644'}",12081.0,11,4,51,10,,5.0,4.0,125.0,1010210036.0,Midtown-Midtown South                                                      
211,1000000079,1082757,253 BROADWAY,MANHATTAN,10007,NULL,BALTIMORE AIRCOIL COMPANY (BAC),VTL-079,U107074401,,,2015-08-12T00:00:00.000,40.713432,-74.007409,No,"{'latitude': '40.713432', 'longitude': '-74.007409'}",11728.0,56,4,32,1,,1.0,1.0,21.0,1001347501.0,SoHo-TriBeCa-Civic Center-Little Italy                                     
212,1000000783,1003224,227 MADISON STREET,MANHATTAN,10002,AIR CONDITIONING,MARLEY,NC8413WLN2BGF,10010288-A1-NC8413WLNGF-09,291000.0,REFRIGERATION TONS,2015-08-21T00:00:00.000,40.713196,-73.987786,No,"{'latitude': '40.713196', 'longitude': '-73.987786'}",11723.0,70,4,32,4,2016-08-04T00:00:00.000,3.0,1.0,6.0,1002700032.0,Lower East Side                                                            
213,1000001097,1045570,430 EAST 67TH STREET,MANHATTAN,10065,,MARLEY,NC8413SM-12,10064115-A1,13200000.0,,2015-08-24T00:00:00.000,40.763741,-73.957179,No,"{'latitude': '40.763741', 'longitude': '-73.957179'}",10090.0,23,4,1,11,,8.0,5.0,116.0,1014610013.0,Lenox Hill-Roosevelt Island                                                
214,1000000867,1083796,636 11TH AVENUE,MANHATTAN,10036,BASE BUILDING HVAC,EVAPCO,ATW207C,T000381,126000.0,REFRIGERATION TONS,2015-08-21T00:00:00.000,40.763395,-73.995563,No,"{'latitude': '40.763395', 'longitude': '-73.995563'}",13094.0,12,4,10,10,2000-07-10T00:00:00.000,4.0,3.0,129.0,1010750001.0,Clinton                                                                    
215,1000000915,1053899,506 LENOX AVE,MANHATTAN,10037,BASE BUILDING HVAC,MARLEY,NC8305G2GG,220598A1,6000000.0,CFM,2015-08-21T00:00:00.000,40.814124,-73.939767,No,"{'latitude': '40.814124', 'longitude': '-73.939767'}",13095.0,18,4,36,20,2016-08-04T00:00:00.000,10.0,9.0,212.0,1017330001.0,Central Harlem North-Polo Grounds                                          
216,1000000279,1001063,130 CEDAR STREET,MANHATTAN,10006,AIR CONDITIONING,BALTIMORE AIRCOIL COMPANY (BAC),UF1-144-41R/HZ,U084136101,164.0,REFRIGERATION TONS,2015-08-18T00:00:00.000,40.709847,-74.013973,No,"{'latitude': '40.709847', 'longitude': '-74.013973'}",11727.0,56,4,32,1,2009-11-10T00:00:00.000,1.0,1.0,13.0,1000560001.0,Battery Park City-Lower Manhattan                                          
217,1000000388,1087126,1188 YORK AVE.,MANHATTAN,10065,CONDENSATE WATER,MARLEY,CUSTOM MADE,N/A,15.6,REFRIGERATION TONS,2015-08-19T00:00:00.000,40.76119,-73.95676,No,"{'latitude': '40.76119', 'longitude': '-73.95676'}",10090.0,23,4,1,11,1982-08-01T00:00:00.000,8.0,5.0,116.0,1014800010.0,Lenox Hill-Roosevelt Island                                                
218,1000001186,1001015,80 MAIDEN LANE,MANHATTAN,10038,NULL,EVAPCO,UT-212-228,9-374770,190900.0,,2015-08-24T00:00:00.000,40.707086,-74.007802,No,"{'latitude': '40.707086', 'longitude': '-74.007802'}",11726.0,56,4,32,1,2010-04-15T00:00:00.000,1.0,1.0,7.0,1000420031.0,Battery Park City-Lower Manhattan                                          
219,1000001086,3009828,80 29 STREET,BROOKLYN,11232,NULL,NULL,NC 60002 SR,082456-003-95C,128030.0,,2015-08-24T00:00:00.000,40.659917,-74.003896,No,"{'latitude': '40.659917', 'longitude': '-74.003896'}",13515.0,9,2,7,45,1995-08-08T00:00:00.000,7.0,38.0,18.0,3006670001.0,Sunset Park West                                                           
220,1000000579,1014595,150 WEST 17TH STREET,MANHATTAN,10011,AIR CONDITIONING,BALTIMORE AIRCOIL COMPANY (BAC),VT1-N510-PX,u036717001,510.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.740018,-73.997792,No,"{'latitude': '40.740018', 'longitude': '-73.997792'}",12074.0,12,4,10,7,2004-04-07T00:00:00.000,4.0,3.0,81.0,1007920064.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
221,1000000155,1023462,140 WEST 57TH STREET,MANHATTAN,10019,NULL,BALTIMORE AIRCOIL COMPANY (BAC),VTL-116-CMCX,97117631,28200.0,REFRIGERATION TONS,2015-08-14T00:00:00.000,40.764749,-73.978943,No,"{'latitude': '40.764749', 'longitude': '-73.978943'}",12081.0,11,4,51,10,1997-12-31T00:00:00.000,5.0,4.0,137.0,1010090050.0,Midtown-Midtown South                                                      
222,1000000980,1024873,245 W 55TH ST,MANHATTAN,10019,AIR CONDITIONING,MARLEY,4429,2089,60.0,REFRIGERATION TONS,2015-08-21T00:00:00.000,40.765315,-73.98299,No,"{'latitude': '40.765315', 'longitude': '-73.98299'}",12081.0,11,4,10,10,1992-06-01T00:00:00.000,5.0,3.0,137.0,1010270007.0,Midtown-Midtown South                                                      
223,1000000520,1041086,610 PARK AVE,MANHATTAN,10065,NULL,EVAPCO,LSTA 10-184,972114-3M,6000000.0,,2015-08-20T00:00:00.000,40.766679,-73.967679,No,"{'latitude': '40.766679', 'longitude': '-73.967679'}",10090.0,23,4,51,11,1997-11-05T00:00:00.000,8.0,4.0,122.0,1013797502.0,Upper East Side-Carnegie Hill                                              
224,1000000108,1022678,1211 6TH AVENUE,MANHATTAN,10036,NULL,MARLEY,NULL,454-1-534-71,105000.0,,2015-08-14T00:00:00.000,40.758664,-73.982399,No,"{'latitude': '40.758664', 'longitude': '-73.982399'}",13094.0,11,4,51,10,1972-01-01T00:00:00.000,5.0,4.0,125.0,1010000029.0,Midtown-Midtown South                                                      
225,1000000156,1084771,301 PARK AVE.,MANHATTAN,10022,NULL,EVAPCO,USS226094,9-366126,26400000.0,BTU/HR,2015-08-14T00:00:00.000,40.756503,-73.973351,No,"{'latitude': '40.756503', 'longitude': '-73.973351'}",12419.0,11,4,51,10,,5.0,4.0,100.0,1013047501.0,Turtle Bay-East Midtown                                                    
226,1000000829,1001163,127 JOHN ST,MANHATTAN,10038,NULL,MARLEY,NULL,106/88/78,1750.0,REFRIGERATION TONS,2015-08-21T00:00:00.000,40.70741,-74.004736,No,"{'latitude': '40.70741', 'longitude': '-74.004736'}",13096.0,56,4,32,1,,1.0,1.0,1502.0,1000750001.0,Battery Park City-Lower Manhattan                                          
227,1000001232,1000057,200 LIBERTY STREET,MANHATTAN,10281,NULL,BALTIMORE AIRCOIL COMPANY (BAC),VXT-70CR,84-5369,,BTU/HR,2015-08-25T00:00:00.000,40.710645,-74.015557,No,"{'latitude': '40.710645', 'longitude': '-74.015557'}",10367.0,56,4,32,1,,1.0,1.0,31704.0,1000160120.0,Battery Park City-Lower Manhattan                                          
228,1000000535,1017220,22 E 38 STREET,MANHATTAN,10016,NULL,MARLEY,4900,AO-10019170,514000.0,BTU/HR,2015-08-20T00:00:00.000,40.749969,-73.980947,No,"{'latitude': '40.749969', 'longitude': '-73.980947'}",12078.0,71,4,51,9,2006-06-01T00:00:00.000,6.0,4.0,82.0,1008670055.0,Murray Hill-Kips Bay                                                       
229,1000001222,1087284,425 EAST 67TH STREET,MANHATTAN,10065,,BALTIMORE AIRCOIL COMPANY (BAC),TMA-110B,67-4140,6000000.0,BTU/HR,2015-08-25T00:00:00.000,40.764375,-73.9568,No,"{'latitude': '40.764375', 'longitude': '-73.9568'}",10090.0,23,4,1,11,,8.0,5.0,116.0,1014620005.0,Lenox Hill-Roosevelt Island                                                
230,1000000137,4433878,70-25 YELLOWSTONE BOULEVARD,QUEENS,11375,NULL,BALTIMORE AIRCOIL COMPANY (BAC),23754-20,91400396,700.0,REFRIGERATION TONS,2015-08-14T00:00:00.000,40.722153,-73.849258,No,"{'latitude': '40.722153', 'longitude': '-73.849258'}",14786.0,40,3,28,70,,6.0,29.0,711.0,4032360035.0,Forest Hills                                                               
231,1000000316,1001006,52 WILLIAM STREET,MANHATTAN,10005,NULL,COOL WATER TECHNOLOGIES,RTA100,RTA100B5210,200.0,REFRIGERATION TONS,2015-08-18T00:00:00.000,40.70671,-74.008916,No,"{'latitude': '40.70671', 'longitude': '-74.008916'}",11726.0,56,4,32,1,2010-04-15T00:00:00.000,1.0,1.0,7.0,1000400016.0,Battery Park City-Lower Manhattan                                          
232,1000000552,1035347,6 EAST 43RD STREET,MANHATTAN,10017,AIR CONDITIONING,BALTIMORE AIRCOIL COMPANY (BAC),FXV-288-31M,U082322301,300.0,REFRIGERATION TONS,2015-08-20T00:00:00.000,40.753507,-73.979798,No,"{'latitude': '40.753507', 'longitude': '-73.979798'}",12079.0,11,4,51,8,2007-11-01T00:00:00.000,5.0,4.0,94.0,1012770008.0,Midtown-Midtown South                                                      
233,1000001860,4062865,73-30 GRAND AVE,QUEENS,11378,NULL,OTHER,T-280,GA35.5,60000.0,,2015-08-27T00:00:00.000,40.729551,-73.888984,No,"{'latitude': '40.729551', 'longitude': '-73.888984'}",14788.0,54,3,34,62,2008-03-01T00:00:00.000,5.0,30.0,49302.0,4028030005.0,Maspeth                                                                    
234,1000000359,1088184,177 9 AVENUE,MANHATTAN,10011,NULL,RECOLD,NULL,JT-10000162-A1,61000.0,CFM,2015-08-19T00:00:00.000,40.744991,-74.002887,No,"{'latitude': '40.744991', 'longitude': '-74.002887'}",12074.0,12,4,10,6,,4.0,3.0,89.0,1007187501.0,Hudson Yards-Chelsea-Flatiron-Union Square                                 
235,1000001061,1023163,1335 AVENUE OF THE AMERICAS,MANHATTAN,10019,NULL,EVAPCO,NULL,11-450108,175.0,REFRIGERATION TONS,2015-08-24T00:00:00.000,40.762444,-73.979713,No,"{'latitude': '40.762444', 'longitude': '-73.979713'}",12081.0,11,4,51,10,,5.0,4.0,131.0,1010067502.0,Midtown-Midtown South                                                      
236,1000000641,1087284,425 EAST 67TH STREET,MANHATTAN,10065,,MARLEY,NC9152CN,105053-004-96,18000000.0,BTU/HR,2015-08-20T00:00:00.000,40.764375,-73.9568,No,"{'latitude': '40.764375', 'longitude': '-73.9568'}",10090.0,23,4,1,11,,8.0,5.0,116.0,1014620005.0,Lenox Hill-Roosevelt Island                                                
237,1000000666,4077469,69-40 AUSTIN STREET,QUEENS,11375,NULL,MARLEY,MD5008NAD1SAF,MD-10059157-A1,263400.0,BTU/HR,2015-08-20T00:00:00.000,40.721009,-73.847789,No,"{'latitude': '40.721009', 'longitude': '-73.847789'}",14786.0,40,3,28,70,2013-02-27T00:00:00.000,6.0,29.0,711.0,4032340150.0,Forest Hills                                                               
238,1000000423,1024877,1740 BROADWAY,MANHATTAN,10019,AIR CONDITIONING,MARLEY,TOWER #1,0,400.0,REFRIGERATION TONS,2015-08-19T00:00:00.000,40.76495,-73.98169,No,"{'latitude': '40.76495', 'longitude': '-73.98169'}",12081.0,11,4,51,10,1950-06-01T00:00:00.000,5.0,4.0,137.0,1010270020.0,Midtown-Midtown South                                                      
239,1000000093,2099027,198 EAST 161 STREET,BRONX,10451,NULL,BALTIMORE AIRCOIL COMPANY (BAC),3400-2R,R95400594,750.0,,2015-08-12T00:00:00.000,40.82571,-73.921084,No,"{'latitude': '40.82571', 'longitude': '-73.921084'}",10929.0,50,5,42,27,1990-05-07T00:00:00.000,4.0,16.0,61.0,2024430094.0,East Concourse-Concourse Village                                           
240,1000000261,2004011,777 EAST 138 ST,BRONX,10454,NULL,OTHER,TA21081Z,63869,20000.0,BTU/HR,2015-08-18T00:00:00.000,40.80415,-73.910434,No,"{'latitude': '40.80415', 'longitude': '-73.910434'}",10932.0,49,5,43,23,2010-05-10T00:00:00.000,1.0,17.0,19.0,2025900089.0,Mott Haven-Port Morris                                                     
